index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
9,18,disiecitque,verb,disiecio,disieci,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['di', 'si', 'e', 'cit', 'que']",[d̪ɪsɪ̣jɛkɪt̪kʷɛ],1,\N,43,331
10,18,rates,noun,ratis,rat,obj,11,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'tes']",[rat̪ɛs],1,\N,43,332
11,18,evertitque,verb,everto,everti,conj,9,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['e', 'ver', 'tit', 'que']",[ɛwɛrt̪ɪt̪kʷɛ],1,\N,43,333
12,18,aequora,noun,aequus,aequor,obj,11,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quo', 'ra']",[ajkʷɔra],1,\N,43,334
13,18,ventis,noun,vens,vent,obl,11,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'tis']",[wɛn̪t̪ɪs],1,\N,43,335
14,18,",",punctuation,",",",",punct,21,\N,\N,"[',']",\N,1,\N,43,336
15,18,illum,determiner,ille,ill,obj,16,"{Case: [accusative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'lum']",[ɪɫɫũː],1,\N,44,337
16,18,expirantem,verb,expiro,expirant,conj,17,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'pi', 'ran', 'tem']",[ɛkspɪran̪t̪ẽː],1,\N,44,338
17,18,transfixo,verb,transfigo,transfix,advcl:abs,21,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['tran', 'sfi', 'xo']",[t̪raːn̪sfɪksɔ],1,\N,44,339
18,18,pectore,noun,pector,pector,nsubj:pass,17,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pec', 'to', 're']",[pɛkt̪ɔrɛ],1,\N,44,340
19,18,flammas,noun,flamma,flamm,obj,21,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['flam', 'mas']",[flammas],1,\N,44,341
20,18,turbine,noun,turbinus,turbin,obl,21,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tur', 'bi', 'ne']",[t̪ʊrbɪn̪ɛ],1,\N,45,342
21,18,corripuit,verb,corripeo,corripui,conj,9,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cor', 'ri', 'pu', 'it']",[kɔrrɪpujt̪],1,\N,45,343
22,18,scopuloque,noun,scopulus,scopul,obl,23,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sco', 'pu', 'lo', 'que']",[skɔpʊlɔkʷɛ],1,\N,45,344
23,18,infixit,verb,infigo,infixi,conj,21,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'fi', 'xit']",[iːn̪fɪksɪt̪],1,\N,45,345
24,18,acuto,verb,aco,acut,advcl:abs,23,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['a', 'cu', 'to']",[akʊt̪ɔ],1,\N,45,346
25,18,.,punctuation,.,.,punct,9,\N,\N,['.'],\N,1,\N,45,347
0,19,Ast,coordinating_conjunction,Ast,As,cc,20,\N,{F: [pos]},['ast'],[ast̪],1,\N,46,348
1,19,ego,pronoun,ego,ego,nsubj,20,"{Case: [nominative], InflClass: [lat_anom], Number: [singular], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['e', 'go']",[ɛgɔ],1,\N,46,349
2,19,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,1,\N,46,350
3,19,quae,pronoun,qui,quae,nsubj,5,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [relative]}","{F: [pos], N: [pos], V: [neg]}",['quae'],[kʷaj],1,\N,46,351
4,19,divom,noun,divus,divo,xcomp,5,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['di', 'vom']",[d̪ɪwɔ̃ː],1,\N,46,352
5,19,incedo,verb,incedo,inced,acl:relcl,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ce', 'do']",[ɪŋkɛd̪ɔ],1,\N,46,353
6,19,regina,noun,regina,regin,xcomp,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'gi', 'na']",[rɛgɪn̪a],1,\N,46,354
7,19,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,1,\N,46,355
8,19,Iovisque,noun,iovisqus,Iov,conj:expl,1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['io', 'vis', 'que']",[jɔwɪskʷɛ],1,\N,46,356
9,19,et,coordinating_conjunction,et,et,mark,8,\N,{F: [pos]},['et'],[ɛt̪],1,\N,47,357
10,19,soror,noun,soror,soro,conj,8,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['so', 'ror']",[sɔrɔr],1,\N,47,358
11,19,et,coordinating_conjunction,et,et,cc,12,\N,{F: [pos]},['et'],[ɛt̪],1,\N,47,359
12,19,coniunx,noun,coniunx,coniunx,conj,8,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['co', 'ni', 'unx']",[kɔn̪ɪ̣jʊŋks],1,\N,47,360
13,19,",",punctuation,",",",",punct,1,\N,\N,"[',']",\N,1,\N,47,361
14,19,una,determiner,unus,un,nsubj,20,"{Case: [nominative], Gender: [feminine], InflClass: [lat_pron], Numeral: [cardinal], NumValue: [pos], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['u', 'na']",[ʊn̪a],1,\N,47,362
15,19,cum,adposition,cum,cum,case,16,\N,"{F: [pos], N: [neg], V: [neg]}",['cum'],[kũː],1,\N,47,363
16,19,gente,noun,gens,gent,nmod,14,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['gen', 'te']",[gɛn̪t̪ɛ],1,\N,47,364
17,19,tot,determiner,tot,to,det,16,{PronominalType: [demonstrative]},"{F: [pos], N: [pos], V: [neg]}",['tot'],[t̪ɔt̪],1,\N,47,365
18,19,annos,noun,annus,ann,obj,20,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['an', 'nos']",[an̪n̪ɔs],1,\N,47,366
19,19,bella,noun,bellum,bell,obj,20,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['bel', 'la']",[bɛɫla],1,\N,48,367
20,19,gero,verb,gero,ger,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [first], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ge', 'ro']",[gɛrɔ],1,\N,48,368
21,19,!,pronoun,sum,!,punct,20,"{Case: [nominative], InflClass: [lat_anom], Number: [singular], Person: [second], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}",['!'],\N,1,\N,48,369
22,19,Et,coordinating_conjunction,et,E,cc,26,\N,{F: [pos]},['et'],[ɛt̪],1,\N,48,370
23,19,quisquam,determiner,quisquam,quisquam,nsubj,26,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [indefinite]}","{F: [pos], N: [pos], V: [neg]}","['quis', 'quam']",[kʷɪskʷãː],1,\N,48,371
24,19,numen,noun,numen,numen,obj,26,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nu', 'men']",[n̪ʊmɛn̪],1,\N,48,372
25,19,Iunonis,noun,iuno,Iunon,nmod,24,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'no', 'nis']",[jʊn̪ɔn̪ɪs],1,\N,48,373
26,19,adoret,verb,adoro,adore,conj,20,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'do', 'ret']",[ad̪ɔrɛt̪],1,\N,48,374
27,19,praeterea,adverb,praeterea,praetere,advmod,26,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['prae', 'te', 're', 'a']",[prajt̪ɛrɛ̣ja],1,\N,49,375
28,19,",",punctuation,",",",",punct,32,\N,\N,"[',']",\N,1,\N,49,376
29,19,aut,coordinating_conjunction,aut,aut,cc,32,\N,{F: [pos]},['aut'],[awt̪],1,\N,49,377
30,19,supplex,noun,supplex,supplex,nsubj,32,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sup', 'plex']",[sʊpplɛks],1,\N,49,378
31,19,aris,noun,arius,ar,obl,32,"{Case: [dative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ris']",[arɪs],1,\N,49,379
32,19,imponet,verb,impono,impone,conj,26,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['im', 'po', 'net']",[ɪmpɔn̪ɛt̪],1,\N,49,380
33,19,honorem,noun,honor,honor,obj,32,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ho', 'no', 'rem']",[hɔn̪ɔrẽː],1,\N,49,381
34,19,?,punctuation,?,?,punct,35,\N,\N,['?'],\N,1,\N,49,382
35,19,"""",verb,ego,"""",conj,20,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['""']",\N,1,\N,49,383
0,20,Talia,determiner,talis,Tal,obj,1,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ta', 'li', 'a']",[t̪alɪ̣ja],1,\N,50,384
1,20,flammato,verb,flammo,flammat,advcl,16,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['flam', 'ma', 'to']",[flammat̪ɔ],1,\N,50,385
2,20,secum,pronoun,sui,sec,obl,1,"{Case: [accusative], InflClass: [lat_anom], Number: [singular], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['se', 'cum']",[sɛkũː],1,\N,50,386
3,20,dea,noun,dea,de,nsubj:pass,1,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'a']",[d̪ɛ̣ja],1,\N,50,387
4,20,corde,noun,cor,cord,obl,5,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cor', 'de']",[kɔrd̪ɛ],1,\N,50,388
5,20,volutans,verb,voluto,voluta,conj,1,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['vo', 'lu', 'tans']",[wɔlʊt̪aːn̪s],1,\N,50,389
6,20,nimborum,noun,nimbus,nimbor,obl:arg,5,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['nim', 'bo', 'rum']",[n̪ɪmbɔrũː],1,\N,51,390
7,20,in,adposition,in,in,case,8,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],1,\N,51,391
8,20,patriam,noun,patria,patri,obl:arg,5,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'tri', 'am']",[pat̪rɪ̣jãː],1,\N,51,392
9,20,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,1,\N,51,393
10,20,loca,noun,locus,loc,obj,16,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['lo', 'ca']",[lɔka],1,\N,51,394
11,20,feta,noun,feta,fet,flat,10,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fe', 'ta']",[fɛt̪a],1,\N,51,395
12,20,furentibus,verb,furor,furent,advcl:abs,16,"{Aspect: [imperfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fu', 'ren', 'ti', 'bus']",[fʊrɛn̪t̪ɪbʊs],1,\N,51,396
13,20,austris,noun,austrum,austr,nsubj,12,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['aus', 'tris']",[awst̪rɪs],1,\N,51,397
14,20,",",punctuation,",",",",punct,1,\N,\N,"[',']",\N,1,\N,51,398
15,20,Aeoliam,noun,aeolia,Aeoli,obj,16,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'o', 'li', 'am']",[ajjɔlɪ̣jãː],1,\N,52,399
16,20,venit,verb,vigo,veni,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ve', 'nit']",[wɛn̪ɪt̪],1,\N,52,400
17,20,.,punctuation,.,.,punct,16,\N,\N,['.'],\N,1,\N,52,401
0,21,Hic,determiner,hic,Hic,det,2,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hic'],[hɪk],1,\N,52,402
1,21,vasto,noun,vastus,vast,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vas', 'to']",[wast̪ɔ],1,\N,52,403
2,21,rex,noun,rex,rex,nsubj,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['rex'],[rɛks],1,\N,52,404
3,21,Aeolus,noun,Aeolus,Aeol,flat,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'o', 'lus']",[ajjɔlʊs],1,\N,52,405
4,21,antro,noun,antrum,antr,obl,5,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['an', 'tro']",[an̪t̪rɔ],1,\N,52,406
5,21,luctantes,verb,lucto,luctant,acl,2,"{Aspect: [imperfective], Case: [accusative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['luc', 'tan', 'tes']",[lʊkt̪an̪t̪ɛs],1,\N,53,407
6,21,ventos,noun,ventus,vent,obj,5,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ven', 'tos']",[wɛn̪t̪ɔs],1,\N,53,408
7,21,tempestatesque,noun,tempestasqui,tempestat,obj,5,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tem', 'pes', 'ta', 'tes', 'que']",[t̪ɛmpɛst̪at̪ɛskʷɛ],1,\N,53,409
8,21,sonoras,adjective,sonorus,sonor,amod,7,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['so', 'no', 'ras']",[sɔn̪ɔras],1,\N,53,410
9,21,imperio,noun,imperium,imperi,obl,10,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['im', 'pe', 'ri', 'o']",[ɪmpɛrɪ̣jɔ],1,\N,54,411
10,21,premit,verb,premo,premi,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pre', 'mit']",[prɛmɪt̪],1,\N,54,412
11,21,ac,coordinating_conjunction,atque,ac,cc,15,\N,{F: [pos]},['ac'],[ak],1,\N,54,413
12,21,vinclis,noun,vinclum,vincl,obl,15,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['vin', 'clis']",[wɪŋklɪs],1,\N,54,414
13,21,et,coordinating_conjunction,et,et,cc,14,\N,{F: [pos]},['et'],[ɛt̪],1,\N,54,415
14,21,carcere,noun,carcer,carcer,conj,12,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['car', 'ce', 're']",[karkɛrɛ],1,\N,54,416
15,21,frenat,verb,freno,frena,conj,10,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fre', 'nat']",[frɛn̪at̪],1,\N,54,417
16,21,.,punctuation,.,.,punct,10,\N,\N,['.'],\N,1,\N,54,418
0,22,Illi,determiner,ille,Ill,nsubj,8,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'li']",[ɪɫlɪ],1,\N,55,419
1,22,indignantes,verb,indigno,indignant,csubj,8,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'dig', 'nan', 'tes']",[ɪn̪d̪ɪŋn̪an̪t̪ɛs],1,\N,55,420
2,22,magno,adjective,magnus,magn,obl:arg,1,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['mag', 'no']",[maŋn̪ɔ],1,\N,55,421
3,22,cum,adposition,cum,cum,case,4,\N,"{F: [pos], N: [neg], V: [neg]}",['cum'],[kũː],1,\N,55,422
4,22,murmure,adverb,murmure,murmur,advmod,8,\N,"{F: [neg], N: [pos], V: [pos]}","['mur', 'mu', 're']",[mʊrmʊrɛ],1,\N,55,423
5,22,montis,noun,mons,mont,nmod,7,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mon', 'tis']",[mɔn̪t̪ɪs],1,\N,55,424
6,22,circum,adposition,circum,circ,case,7,\N,"{F: [pos], N: [neg], V: [neg]}","['cir', 'cum']",[kɪrkũː],1,\N,56,425
7,22,claustra,noun,claustra,claustr,obl:arg,8,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['claus', 'tra']",[klawst̪ra],1,\N,56,426
8,22,fremunt,verb,fremo,fremu,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fre', 'munt']",[frɛmʊn̪t̪],1,\N,56,427
9,22,;,punctuation,;,;,punct,8,\N,\N,[';'],\N,1,\N,56,428
0,23,celsa,adjective,celsus,cels,obj,1,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['cel', 'sa']",[kɛɫsa],1,\N,56,429
1,23,sedet,verb,sedeo,sede,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['se', 'det']",[sɛd̪ɛt̪],1,\N,56,430
2,23,Aeolus,noun,Aeolus,Aeol,nsubj,1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'o', 'lus']",[ajjɔlʊs],1,\N,56,431
3,23,arce,noun,arx,arc,obl,5,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'ce']",[arkɛ],1,\N,56,432
4,23,sceptra,noun,sceptra,sceptr,obj,5,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['scep', 'tra']",[skɛpt̪ra],1,\N,57,433
5,23,tenens,verb,teneo,tene,advcl,1,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_e, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'nens']",[t̪ɛn̪eːn̪s],1,\N,57,434
6,23,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,1,\N,57,435
7,23,mollitque,noun,mollitque,molli,conj,1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mol', 'lit', 'que']",[mɔɫlɪt̪kʷɛ],1,\N,57,436
8,23,animos,noun,animus,anim,orphan,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['a', 'ni', 'mos']",[an̪ɪmɔs],1,\N,57,437
9,23,et,coordinating_conjunction,et,et,cc,10,\N,{F: [pos]},['et'],[ɛt̪],1,\N,57,438
10,23,temperat,verb,tempero,tempera,conj,1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tem', 'pe', 'rat']",[t̪ɛmpɛrat̪],1,\N,57,439
11,23,iras,noun,ira,ir,obj,10,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['i', 'ras']",[ɪras],1,\N,57,440
12,23,.,punctuation,.,.,punct,1,\N,\N,['.'],\N,1,\N,57,441
0,24,Ni,subordinating_conjunction,Ni,N,mark,1,\N,{F: [pos]},['ni'],[n̪ɪ],1,\N,58,442
1,24,faciat,verb,facio,facia,advcl,12,"{Aspect: [imperfective], InflClass: [lat_i2], Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fa', 'ci', 'at']",[fakɪ̣jat̪],1,\N,58,443
2,24,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,1,\N,58,444
3,24,maria,proper_noun,maria,mar,nsubj,1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], NameType: [person_given_name], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ma', 'ri', 'a']",[marɪ̣ja],1,\N,58,445
4,24,ac,coordinating_conjunction,atque,ac,cc,5,\N,{F: [pos]},['ac'],[ak],1,\N,58,446
5,24,terras,noun,terra,terr,conj,3,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ter', 'ras']",[t̪ɛrras],1,\N,58,447
6,24,caelumque,noun,caelumque,cael,conj,3,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'lum', 'que']",[kajlʊmkʷɛ],1,\N,58,448
7,24,profundum,noun,profundus,profund,flat,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pro', 'fun', 'dum']",[prɔfʊn̪d̪ũː],1,\N,58,449
8,24,quippe,subordinating_conjunction,quippe,quipp,mark,9,\N,{F: [pos]},"['quip', 'pe']",[kʷɪppɛ],1,\N,59,450
9,24,ferant,verb,fero,fera,advcl,1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [subjunctive], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fe', 'rant']",[fɛran̪t̪],1,\N,59,451
10,24,rapidi,noun,rapis,rapid,nsubj,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'pi', 'di']",[rapɪd̪ɪ],1,\N,59,452
11,24,secum,pronoun,sui,sec,obj,12,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['se', 'cum']",[sɛkũː],1,\N,59,453
12,24,verrantque,verb,verro,verra,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ver', 'ran', 'tque']",[wɛrran̪t̪kʷɛ],1,\N,59,454
13,24,per,adposition,per,per,case,14,\N,"{F: [pos], N: [neg], V: [neg]}",['per'],[pɛr],1,\N,59,455
