index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
8,56,signum,noun,signum,sign,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sig', 'num']",[sɪŋn̪ũː],5,\N,130,45320
9,56,nautis,noun,nautis,naut,nmod,8,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['nau', 'tis']",[n̪awt̪ɪs],5,\N,130,45321
10,56,pater,noun,pater,pate,flat,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ter']",[pat̪ɛr],5,\N,130,45322
11,56,",",punctuation,",",",",punct,14,\N,\N,"[',']",\N,5,\N,130,45323
12,56,unde,adverb,unde,und,advmod:lmod,14,"{AdverbialType: [location], PronominalType: [relative]}","{F: [neg], N: [pos], V: [pos]}","['un', 'de']",[ʊn̪d̪ɛ],5,\N,130,45324
13,56,reverti,verb,reverio,revert,xcomp,14,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['re', 'ver', 'ti']",[rɛwɛrt̪ɪ],5,\N,130,45325
14,56,scirent,verb,scio,scire,conj,7,"{Aspect: [imperfective], Mood: [subjunctive], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['sci', 'rent']",[skɪrɛn̪t̪],5,\N,131,45326
15,56,",",punctuation,",",",",punct,17,\N,\N,"[',']",\N,5,\N,131,45327
16,56,et,coordinating_conjunction,et,et,cc,17,\N,{F: [pos]},['et'],[ɛt̪],5,\N,131,45328
17,56,longos,noun,longus,long,conj,14,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['lon', 'gos']",[lɔŋgɔs],5,\N,131,45329
18,56,ubi,subordinating_conjunction,ubi,ubi,mark,19,\N,{F: [pos]},"['u', 'bi']",[ʊbɪ],5,\N,131,45330
19,56,circumflectere,verb,circumflecto,circumflecter,advcl,17,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cir', 'cum', 'flec', 'te', 're']",[kɪrkʊmflɛkt̪ɛrɛ],5,\N,131,45331
20,56,cursus,noun,cursus,curs,obj,19,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cur', 'sus']",[kʊrsʊs],5,\N,131,45332
21,56,.,punctuation,.,.,punct,7,\N,\N,['.'],\N,5,\N,131,45333
0,57,Tum,coordinating_conjunction,tum,T,cc,3,\N,{F: [pos]},['tum'],[t̪ũː],5,\N,132,45334
1,57,loca,noun,locus,loc,obj,3,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['lo', 'ca']",[lɔka],5,\N,132,45335
2,57,sorte,noun,sors,sort,obl,3,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sor', 'te']",[sɔrt̪ɛ],5,\N,132,45336
3,57,legunt,verb,lego,legu,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['le', 'gunt']",[lɛgʷn̪t̪],5,\N,132,45337
4,57,",",punctuation,",",",",punct,11,\N,\N,"[',']",\N,5,\N,132,45338
5,57,ipsique,determiner,ipse,ips,nsubj,11,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [plural], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['ip', 'si', 'que']",[ɪpsɪkʷɛ],5,\N,132,45339
6,57,in,adposition,in,in,case,7,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],5,\N,132,45340
7,57,puppibus,noun,pupxus,pupp,obl,11,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pup', 'pi', 'bus']",[pʊppɪbʊs],5,\N,132,45341
8,57,auro,noun,aurum,aur,obl,11,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ro']",[awrɔ],5,\N,132,45342
9,57,ductores,noun,ductor,ductor,nsubj,11,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['duc', 'to', 'res']",[d̪ʊkt̪ɔrɛs],5,\N,133,45343
10,57,longe,adverb,longe,long,advmod,11,\N,"{F: [neg], N: [pos], V: [pos]}","['lon', 'ge']",[lɔŋgɛ],5,\N,133,45344
11,57,effulgent,verb,effulgo,effulge,conj,3,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'ful', 'gent']",[ɛffʊɫgɛn̪t̪],5,\N,133,45345
12,57,ostroque,noun,ostrum,ostr,nsubj,11,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['os', 'tro', 'que']",[ɔst̪rɔkʷɛ],5,\N,133,45346
13,57,decori,noun,decor,decor,obl:arg,11,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'co', 'ri']",[d̪ɛkɔrɪ],5,\N,133,45347
14,57,;,punctuation,;,;,punct,3,\N,\N,[';'],\N,5,\N,133,45348
0,58,cetera,determiner,ceterus,ceter,nsubj:pass,2,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural], PronominalType: [contrastive]}","{F: [pos], N: [pos], V: [neg]}","['ce', 'te', 'ra']",[kɛt̪ɛra],5,\N,134,45349
1,58,populea,adjective,populeus,popule,amod,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['po', 'pu', 'le', 'a']",[pɔpʊlɛ̣ja],5,\N,134,45350
2,58,velatur,verb,volo,vela,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ve', 'la', 'tur']",[wɛlat̪ʊr],5,\N,134,45351
3,58,fronde,noun,frons,frond,obl,4,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['fron', 'de']",[frɔn̪d̪ɛ],5,\N,134,45352
4,58,iuventus,verb,iuveo,iuvent,xcomp,2,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['iu', 'ven', 'tus']",[jʊwɛn̪t̪ʊs],5,\N,134,45353
5,58,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,5,\N,134,45354
6,58,nudatosque,adjective,nudatosquus,nudat,amod,7,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['nu', 'da', 'tos', 'que']",[n̪ʊd̪at̪ɔskʷɛ],5,\N,135,45355
7,58,umeros,noun,umerus,umer,obj,10,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['u', 'me', 'ros']",[ʊmɛrɔs],5,\N,135,45356
8,58,oleo,noun,oleum,ole,obl,10,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 'le', 'o']",[ɔlɛ̣jɔ],5,\N,135,45357
9,58,perfilsa,adjective,perfilsus,perfils,xcomp,10,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['per', 'fil', 'sa']",[pɛrfɪɫsa],5,\N,135,45358
10,58,nitescit,verb,nitesco,nitesci,conj,2,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ni', 'tes', 'cit']",[n̪ɪt̪ɛskɪt̪],5,\N,135,45359
11,58,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,5,\N,135,45360
0,59,Considunt,verb,considuo,Considu,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['con', 'si', 'dunt']",[kɔːn̪sɪd̪ʊn̪t̪],5,\N,136,45361
1,59,transtris,noun,transter,transtr,nsubj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['tran', 'stris']",[t̪raːn̪st̪rɪs],5,\N,136,45362
2,59,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,5,\N,136,45363
3,59,intentaque,verb,intento,intent,conj,0,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ten', 'ta', 'que']",[ɪn̪t̪ɛn̪t̪akʷɛ],5,\N,136,45364
4,59,brachia,noun,brachia,brach,nsubj:pass,3,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['brac', 'hi', 'a']",[brakʰɪ̣ja],5,\N,136,45365
5,59,remis,noun,rema,rem,obl,3,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'mis']",[rɛmɪs],5,\N,136,45366
6,59,;,punctuation,;,;,punct,0,\N,\N,[';'],\N,5,\N,136,45367
0,60,intenti,verb,intendo,intent,csubj,1,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ten', 'ti']",[ɪn̪t̪ɛn̪t̪ɪ],5,\N,137,45368
1,60,exspectant,verb,exspecto,exspecta,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['ex', 'spec', 'tant']",[ɛksspɛkt̪an̪t̪],5,\N,137,45369
2,60,signum,noun,signum,sign,obj,1,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sig', 'num']",[sɪŋn̪ũː],5,\N,137,45370
3,60,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,5,\N,137,45371
4,60,exsultantiaque,adverb,exsultantiaque,exsultant,advmod,5,\N,"{F: [neg], N: [pos], V: [pos]}","['ex', 'sul', 'tan', 'ti', 'a', 'que']",[ɛkssʊɫt̪an̪t̪ɪ̣jakʷɛ],5,\N,137,45372
5,60,haurit,verb,haurio,hauri,conj,1,"{Aspect: [imperfective], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['hau', 'rit']",[hawrɪt̪],5,\N,137,45373
6,60,corda,noun,cor,cord,obj,5,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cor', 'da']",[kɔrd̪a],5,\N,138,45374
7,60,pavor,noun,pavor,pavo,nmod,6,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'vor']",[pawɔr],5,\N,138,45375
8,60,pulsans,verb,pulso,pulsa,advcl,5,"{Aspect: [imperfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [singular], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pul', 'sans']",[pʊɫsaːn̪s],5,\N,138,45376
9,60,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,5,\N,138,45377
10,60,laudumque,noun,laudumsum,laud,conj,5,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['lau', 'dum', 'que']",[lawd̪ʊmkʷɛ],5,\N,138,45378
11,60,arrecta,noun,arrectus,arrect,nmod,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ar', 'rec', 'ta']",[arrɛkt̪a],5,\N,138,45379
12,60,cupido,noun,cupidus,cupid,orphan,10,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cu', 'pi', 'do']",[kʊpɪd̪ɔ],5,\N,138,45380
13,60,.,punctuation,.,.,punct,1,\N,\N,['.'],\N,5,\N,138,45381
0,61,Inde,adverb,inde,Ind,root,-1,{AdverbialType: [location]},"{F: [neg], N: [pos], V: [pos]}","['in', 'de']",[ɪn̪d̪ɛ],5,\N,139,45382
1,61,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N,5,\N,139,45383
2,61,ubi,subordinating_conjunction,ubi,ubi,mark,4,\N,{F: [pos]},"['u', 'bi']",[ʊbɪ],5,\N,139,45384
3,61,clara,adjective,clarus,clar,nsubj,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['cla', 'ra']",[klara],5,\N,139,45385
4,61,dedit,verb,do,dedi,advcl,0,"{Aspect: [perfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['de', 'dit']",[d̪ɛd̪ɪt̪],5,\N,139,45386
5,61,sonitum,noun,sonitum,sonit,obj,4,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['so', 'ni', 'tum']",[sɔn̪ɪt̪ũː],5,\N,139,45387
6,61,tuba,noun,tuba,tub,nsubj,4,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tu', 'ba']",[t̪ʊba],5,\N,139,45388
7,61,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N,5,\N,139,45389
8,61,finibus,noun,finis,fin,obl,14,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fi', 'ni', 'bus']",[fɪn̪ɪbʊs],5,\N,139,45390
9,61,omnes,determiner,omnis,omn,det,8,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [plural], PronominalType: [total]}","{F: [pos], N: [pos], V: [neg]}","['om', 'nes']",[ɔmn̪ɛs],5,\N,139,45391
10,61,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N,5,\N,139,45392
11,61,haud,adposition,haud,haud,case,12,\N,"{F: [pos], N: [neg], V: [neg]}",['haud'],[hawd̪],5,\N,140,45393
12,61,mora,noun,mora,mor,obl,14,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'ra']",[mɔra],5,\N,140,45394
13,61,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N,5,\N,140,45395
14,61,prosiluere,verb,prosiluo,prosiluer,conj,4,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pro', 'si', 'lu', 'e', 're']",[prɔsɪlʊjɛrɛ],5,\N,140,45396
15,61,suis,determiner,suus,su,det,14,"{Case: [dative], Gender: [feminine], InflClass: [ind_eur_o], Number: [plural], Person: [psor], Possessive: [pos], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}","['su', 'is']",[sujs],5,\N,140,45397
16,61,;,punctuation,;,;,punct,0,\N,\N,[';'],\N,5,\N,140,45398
0,62,ferit,verb,fero,feri,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fe', 'rit']",[fɛrɪt̪],5,\N,140,45399
1,62,aethera,noun,aethura,aether,obj,0,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['aet', 'he', 'ra']",[ajt̪ʰɛra],5,\N,140,45400
2,62,clamor,noun,clamor,clamo,nsubj,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cla', 'mor']",[klamɔr],5,\N,140,45401
3,62,nauticus,adjective,nauticus,nautic,amod,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['nau', 'ti', 'cus']",[n̪awt̪ɪkʊs],5,\N,141,45402
4,62,",",punctuation,",",",",punct,6,\N,\N,"[',']",\N,5,\N,141,45403
5,62,adductis,verb,adduco,adduct,advcl:abs,6,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'duc', 'tis']",[ad̪d̪ʊkt̪ɪs],5,\N,141,45404
6,62,spumant,verb,spumo,spuma,conj,0,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['spu', 'mant']",[spʊman̪t̪],5,\N,141,45405
7,62,freta,noun,freta,fret,nsubj,6,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fre', 'ta']",[frɛt̪a],5,\N,141,45406
8,62,versa,adjective,versus,vers,amod,7,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['ver', 'sa']",[wɛrsa],5,\N,141,45407
9,62,lacertis,noun,lacertus,lacert,obl,6,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['la', 'cer', 'tis']",[lakɛrt̪ɪs],5,\N,141,45408
10,62,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,5,\N,141,45409
0,63,Infindunt,verb,infindo,Infindu,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'fin', 'dunt']",[iːn̪fɪn̪d̪ʊn̪t̪],5,\N,142,45410
1,63,pariter,adverb,pariter,parite,advmod,0,\N,"{F: [neg], N: [pos], V: [pos]}","['pa', 'ri', 'ter']",[parɪt̪ɛr],5,\N,142,45411
2,63,sulcos,noun,sulcus,sulc,obj,0,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sul', 'cos']",[sʊɫkɔs],5,\N,142,45412
3,63,",",punctuation,",",",",punct,5,\N,\N,"[',']",\N,5,\N,142,45413
4,63,totumque,subordinating_conjunction,totumque,tot,mark,5,\N,{F: [pos]},"['to', 'tum', 'que']",[t̪ɔt̪ʊmkʷɛ],5,\N,142,45414
5,63,dehiscit,noun,dehiscit,dehisci,advcl,0,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['de', 'his', 'cit']",[d̪ɛhɪskɪt̪],5,\N,142,45415
6,63,convulsum,verb,convuldo,convuls,acl,5,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['con', 'vul', 'sum']",[kɔn̪wʊɫsũː],5,\N,143,45416
7,63,remis,noun,rema,rem,obl,6,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'mis']",[rɛmɪs],5,\N,143,45417
8,63,rostrisque,noun,rostrum,rostr,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ros', 'tris', 'que']",[rɔst̪rɪskʷɛ],5,\N,143,45418
9,63,tridentibus,verb,trido,trident,acl,7,"{Aspect: [imperfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tri', 'den', 'ti', 'bus']",[t̪rɪd̪ɛn̪t̪ɪbʊs],5,\N,143,45419
10,63,aequor,noun,aequor,aequo,obj,9,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'quor']",[ajkʷɔr],5,\N,143,45420
11,63,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,5,\N,143,45421
0,64,Non,particle,non,Non,advmod:neg,2,{Polarity: [neg]},{F: [pos]},['non'],[n̪ɔn̪],5,\N,144,45422
1,64,tam,adverb,tam,tam,advmod:emph,2,{PronominalType: [demonstrative]},"{F: [neg], N: [pos], V: [pos]}",['tam'],[t̪ãː],5,\N,144,45423
2,64,praecipites,noun,praecipis,praecipit,nsubj,6,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['prae', 'ci', 'pi', 'tes']",[prajkɪpɪt̪ɛs],5,\N,144,45424
3,64,biiugo,adposition,biiugo,biiug,case,4,\N,"{F: [pos], N: [neg], V: [neg]}","['bi', 'iu', 'go']",[bɪjjʊgɔ],5,\N,144,45425
4,64,certamine,noun,certamen,certamin,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cer', 'ta', 'mi', 'ne']",[kɛrt̪amɪn̪ɛ],5,\N,144,45426
5,64,campum,noun,campus,camp,obj,6,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cam', 'pum']",[kampũː],5,\N,144,45427
6,64,corripuere,verb,corripuo,corripuer,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], VerbForm: [infinitive], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['cor', 'ri', 'pu', 'e', 're']",[kɔrrɪpʊjɛrɛ],5,\N,145,45428
7,64,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,5,\N,145,45429
8,64,ruuntque,noun,ruuntqus,ruu,nsubj:pass,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ru', 'un', 'tque']",[rʊjʊn̪t̪kʷɛ],5,\N,145,45430
9,64,effusi,verb,effundo,effus,conj,6,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ef', 'fu', 'si']",[ɛffʊsɪ],5,\N,145,45431
10,64,carcere,noun,carcer,carcer,obl,9,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['car', 'ce', 're']",[karkɛrɛ],5,\N,145,45432
11,64,currus,noun,currus,curr,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['cur', 'rus']",[kʊrrʊs],5,\N,145,45433
12,64,",",punctuation,",",",",punct,24,\N,\N,"[',']",\N,5,\N,145,45434
13,64,nec,coordinating_conjunction,nec,nec,cc,24,\N,{F: [pos]},['nec'],[n̪ɛk],5,\N,146,45435
14,64,sic,adverb,sic,sic,advmod,24,\N,"{F: [neg], N: [pos], V: [pos]}",['sic'],[sɪk],5,\N,146,45436
15,64,immissis,verb,immitto,immiss,advcl:abs,24,"{Aspect: [perfective], Case: [ablative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['im', 'mis', 'sis']",[ɪmmɪssɪs],5,\N,146,45437
16,64,aurigae,noun,auriga,aurig,nsubj:pass,15,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'ri', 'gae']",[awrɪgaj],5,\N,146,45438
17,64,undantia,noun,undantia,undant,nmod,18,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['un', 'dan', 'ti', 'a']",[ʊn̪d̪an̪t̪ɪ̣ja],5,\N,146,45439
18,64,lora,noun,lora,lor,nsubj,24,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['lo', 'ra']",[lɔra],5,\N,146,45440
19,64,concussere,adverb,concussere,concusser,advmod,24,\N,"{F: [neg], N: [pos], V: [pos]}","['con', 'cus', 'se', 're']",[kɔŋkʊssɛrɛ],5,\N,147,45441
20,64,iugis,noun,ius,iug,obl,24,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['iu', 'gis']",[jʊgɪs],5,\N,147,45442
21,64,pronique,adverb,pronique,pron,advmod,24,\N,"{F: [neg], N: [pos], V: [pos]}","['pro', 'ni', 'que']",[prɔn̪ɪkʷɛ],5,\N,147,45443
22,64,in,adposition,in,in,case,23,\N,"{F: [pos], N: [neg], V: [neg]}",['in'],[ɪn̪],5,\N,147,45444
23,64,verbera,noun,verbera,verber,obl:arg,24,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ver', 'be', 'ra']",[wɛrbɛra],5,\N,147,45445
24,64,pendent,verb,pendeo,pende,conj,6,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pen', 'dent']",[pɛn̪d̪ɛn̪t̪],5,\N,147,45446
25,64,.,punctuation,.,.,punct,2,\N,\N,['.'],\N,5,\N,147,45447
0,65,Tum,coordinating_conjunction,tum,T,cc,6,\N,{F: [pos]},['tum'],[t̪ũː],5,\N,148,45448
