index_token,index_sentence,string,pos,lemma,stem,dependency_relation,governor,features,category,syllables,phonetic_transcription,book_num,chapter_num,line_num,doc_token_index
19,82,inposuit,verb,inpono,inposui,root,-1,"{Aspect: [perfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['in', 'po', 'su', 'it']",[ɪn̪pɔsujt̪],8,\N,188,65637
20,82,:,punctuation,:,:,punct,19,\N,\N,[':'],\N,8,\N,188,65638
0,83,saevis,noun,saeva,saev,obl,3,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sae', 'vis']",[sajwɪs],8,\N,188,65639
1,83,",",punctuation,",",",",punct,3,\N,\N,"[',']",\N,8,\N,188,65640
2,83,hospes,noun,hospis,hosp,nsubj,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hos', 'pes']",[hɔspɛs],8,\N,188,65641
3,83,Troiane,verb,troio,Troian,root,-1,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [imperative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tro', 'ia', 'ne']",[t̪rɔjjan̪ɛ],8,\N,188,65642
4,83,",",punctuation,",",",",punct,7,\N,\N,"[',']",\N,8,\N,188,65643
5,83,periclis,noun,periclum,pericl,obl,6,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['pe', 'ri', 'clis']",[pɛrɪklɪs],8,\N,188,65644
6,83,servati,verb,servo,servat,csubj,7,"{Aspect: [perfective], Case: [nominative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ser', 'va', 'ti']",[sɛrwat̪ɪ],8,\N,189,65645
7,83,facimus,verb,facio,facim,conj,3,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [plural], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fa', 'ci', 'mus']",[fakɪmʊs],8,\N,189,65646
8,83,meritosque,verb,mereo,merit,ccomp,7,"{Aspect: [perfective], Case: [accusative], Gender: [masculine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['me', 'ri', 'tos', 'que']",[mɛrɪt̪ɔskʷɛ],8,\N,189,65647
9,83,novamus,verb,novo,novam,conj,7,"{Aspect: [imperfective], Mood: [indicative], Number: [plural], Person: [first], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['no', 'va', 'mus']",[n̪ɔwamʊs],8,\N,189,65648
10,83,honores,noun,honor,honor,obj,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ho', 'no', 'res']",[hɔn̪ɔrɛs],8,\N,189,65649
11,83,.,punctuation,.,.,punct,3,\N,\N,['.'],\N,8,\N,189,65650
0,84,Iam,adverb,iam,I,advmod:emph,5,{AdverbialType: [time]},"{F: [neg], N: [pos], V: [pos]}",['iam'],[jãː],8,\N,190,65651
1,84,primum,adjective,primus,prim,nsubj,5,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Numeral: [ordinal], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['pri', 'mum']",[prɪmũː],8,\N,190,65652
2,84,saxis,noun,sax,sax,obl,5,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['sa', 'xis']",[saksɪs],8,\N,190,65653
3,84,suspensam,verb,suspengo,suspens,acl,2,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['sus', 'pen', 'sam']",[sʊspeːn̪sãː],8,\N,190,65654
4,84,hanc,determiner,hic,hanc,det,6,"{Case: [accusative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hanc'],[haŋk],8,\N,190,65655
5,84,aspice,verb,aspicio,aspic,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [imperative], Number: [plural], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['as', 'pi', 'ce']",[aspɪkɛ],8,\N,190,65656
6,84,rupem,noun,rux,rup,obj,5,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ru', 'pem']",[rʊpẽː],8,\N,190,65657
7,84,",",punctuation,",",",",punct,8,\N,\N,"[',']",\N,8,\N,190,65658
8,84,disiectae,verb,disicco,disiect,conj,5,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['di', 'si', 'ec', 'tae']",[d̪ɪsɪ̣jɛkt̪aj],8,\N,191,65659
9,84,procul,punctuation,procul,procul,punct,14,\N,\N,"['pro', 'cul']",[prɔkʊɫ],8,\N,191,65660
10,84,ut,subordinating_conjunction,ut,ut,mark,14,{PronominalType: [relative]},{F: [pos]},['ut'],[ʊt̪],8,\N,191,65661
11,84,moles,noun,moles,mol,nsubj,14,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'les']",[mɔlɛs],8,\N,191,65662
12,84,desertaque,verb,desero,desert,acl,11,"{Aspect: [perfective], Case: [nominative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['de', 'ser', 'ta', 'que']",[d̪ɛsɛrt̪akʷɛ],8,\N,191,65663
13,84,montis,noun,mons,mont,nmod,11,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mon', 'tis']",[mɔn̪t̪ɪs],8,\N,191,65664
14,84,stat,verb,sto,sta,advcl,5,"{Aspect: [imperfective], InflClass: [lat_a], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['stat'],[st̪at̪],8,\N,192,65665
15,84,domus,noun,domus,dom,obl:arg,14,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['do', 'mus']",[d̪ɔmʊs],8,\N,192,65666
16,84,et,coordinating_conjunction,et,et,cc,19,\N,{F: [pos]},['et'],[ɛt̪],8,\N,192,65667
17,84,scopuli,noun,scopulus,scopul,conj,15,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['sco', 'pu', 'li']",[skɔpʊlɪ],8,\N,192,65668
18,84,ingentem,adjective,ingens,ingent,amod,20,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['in', 'gen', 'tem']",[ɪŋgɛn̪t̪ẽː],8,\N,192,65669
19,84,traxere,verb,traxo,traxer,conj,14,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['tra', 'xe', 're']",[t̪raksɛrɛ],8,\N,192,65670
20,84,ruinam,noun,ruina,ruin,obj,19,"{Case: [accusative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ru', 'i', 'nam']",[rujn̪ãː],8,\N,192,65671
21,84,.,punctuation,.,.,punct,5,\N,\N,['.'],\N,8,\N,192,65672
0,85,Hic,determiner,hic,Hic,det,1,"{Case: [nominative], Gender: [masculine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hic'],[hɪk],8,\N,193,65673
1,85,spelunca,noun,spelunca,spelunc,root,-1,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['spe', 'lun', 'ca']",[spɛlʊŋka],8,\N,193,65674
2,85,fuit,auxiliary,sum,fui,cop,1,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['fu', 'it']",[fujt̪],8,\N,193,65675
3,85,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N,8,\N,193,65676
4,85,vasto,noun,vastus,vast,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vas', 'to']",[wast̪ɔ],8,\N,193,65677
5,85,summota,adjective,summotus,summot,amod,6,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['sum', 'mo', 'ta']",[sʊmmɔt̪a],8,\N,193,65678
6,85,recessu,noun,recessus,recess,obl,10,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_u], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['re', 'ces', 'su']",[rɛkɛssʊ],8,\N,193,65679
7,85,",",punctuation,",",",",punct,10,\N,\N,"[',']",\N,8,\N,193,65680
8,85,semihominis,noun,semihomen,semihomin,obl:arg,10,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['se', 'mi', 'ho', 'mi', 'nis']",[sɛmɪhɔmɪn̪ɪs],8,\N,194,65681
9,85,Caci,noun,cacus,Cac,nmod,8,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ca', 'ci']",[kakɪ],8,\N,194,65682
10,85,facies,verb,facio,faci,conj,1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [second], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fa', 'ci', 'es']",[fakɪ̣jɛs],8,\N,194,65683
11,85,quam,subordinating_conjunction,quam,quam,mark,13,{PronominalType: [relative]},{F: [pos]},['quam'],[kʷãː],8,\N,194,65684
12,85,dira,adjective,dirus,dir,nsubj,13,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['di', 'ra']",[d̪ɪra],8,\N,194,65685
13,85,tenebat,verb,teneo,teneba,advcl:cmp,10,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'ne', 'bat']",[t̪ɛn̪ɛbat̪],8,\N,194,65686
14,85,solis,noun,sol,sol,nmod,16,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['so', 'lis']",[sɔlɪs],8,\N,195,65687
15,85,inaccessam,verb,inaccedo,inaccess,acl,16,"{Aspect: [perfective], Case: [accusative], Gender: [feminine], InflClass: [lat_x, nominal], Number: [singular], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['in', 'ac', 'ces', 'sam']",[ɪn̪akkɛssãː],8,\N,195,65688
16,85,radiis,noun,radium,radi,obl,13,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ra', 'di', 'is']",[rad̪ɪ̣jɪs],8,\N,195,65689
17,85,;,punctuation,;,;,punct,1,\N,\N,[';'],\N,8,\N,195,65690
0,86,semperque,adverb,semperque,sempe,advmod,3,\N,"{F: [neg], N: [pos], V: [pos]}","['sem', 'per', 'que']",[sɛmpɛrkʷɛ],8,\N,195,65691
1,86,recenti,adjective,recens,recent,amod,2,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['re', 'cen', 'ti']",[rɛkɛn̪t̪ɪ],8,\N,195,65692
2,86,caede,noun,caedus,caed,obl,3,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['cae', 'de']",[kajd̪ɛ],8,\N,196,65693
3,86,tepebat,verb,tepeo,tepeba,root,-1,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [singular], Person: [third], Tense: [future], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'pe', 'bat']",[t̪ɛpɛbat̪],8,\N,196,65694
4,86,humus,noun,humus,hum,nsubj,3,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['hu', 'mus']",[hʊmʊs],8,\N,196,65695
5,86,",",punctuation,",",",",punct,12,\N,\N,"[',']",\N,8,\N,196,65696
6,86,foribusque,noun,foribusqum,for,nsubj,12,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fo', 'ri', 'bus', 'que']",[fɔrɪbʊskʷɛ],8,\N,196,65697
7,86,adfixa,verb,adfigo,adfix,acl,6,"{Aspect: [perfective], Case: [nominative], Gender: [neuter], InflClass: [lat_x, nominal], Number: [plural], VerbForm: [participle], Voice: [passive]}","{F: [neg], N: [neg], V: [pos]}","['ad', 'fi', 'xa']",[ad̪fɪksa],8,\N,196,65698
8,86,superbis,noun,superbum,superb,obl,7,"{Case: [dative], Gender: [masculine], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['su', 'per', 'bis']",[sʊpɛrbɪs],8,\N,196,65699
9,86,ora,noun,ora,or,obj,7,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['o', 'ra']",[ɔra],8,\N,197,65700
10,86,virum,adjective,virus,vir,amod,9,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['vi', 'rum']",[wɪrũː],8,\N,197,65701
11,86,tristi,adjective,tristus,trist,amod,9,"{Case: [ablative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['tris', 'ti']",[t̪rɪst̪ɪ],8,\N,197,65702
12,86,pendebant,verb,pendo,pendeba,conj,3,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['pen', 'de', 'bant']",[pɛn̪d̪ɛban̪t̪],8,\N,197,65703
13,86,pallida,adjective,pallidus,pallid,amod,14,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['pal', 'li', 'da']",[paɫlɪd̪a],8,\N,197,65704
14,86,tabo,noun,tabo,tab,nsubj,12,"{Case: [nominative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['ta', 'bo']",[t̪abɔ],8,\N,197,65705
15,86,.,punctuation,.,.,punct,3,\N,\N,['.'],\N,8,\N,197,65706
0,87,Huic,determiner,hic,Huic,det,1,"{Case: [dative], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['huic'],[hujk],8,\N,198,65707
1,87,monstro,noun,monstrum,monstr,nmod,2,"{Case: [dative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mon', 'stro']",[mɔːn̪st̪rɔ],8,\N,198,65708
2,87,Volcanus,adjective,Volcanus,Volcan,root,-1,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['vol', 'ca', 'nus']",[wɔɫkan̪ʊs],8,\N,198,65709
3,87,erat,auxiliary,sum,era,cop,2,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite]}","{F: [pos], N: [neg], V: [pos]}","['e', 'rat']",[ɛrat̪],8,\N,198,65710
4,87,pater,noun,pater,pate,nsubj,2,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['pa', 'ter']",[pat̪ɛr],8,\N,198,65711
5,87,:,punctuation,:,:,punct,2,\N,\N,[':'],\N,8,\N,198,65712
0,88,illius,determiner,ille,ill,nmod,2,"{Case: [genitive], Gender: [neuter], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}","['il', 'li', 'us']",[ɪɫlɪ̣jʊs],8,\N,198,65713
1,88,atros,particle,atros,atr,nmod,2,\N,{F: [pos]},"['a', 'tros']",[at̪rɔs],8,\N,198,65714
2,88,ore,noun,os,or,obl,8,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['o', 're']",[ɔrɛ],8,\N,199,65715
3,88,vomens,noun,vomens,vome,nsubj,8,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vo', 'mens']",[wɔmeːn̪s],8,\N,199,65716
4,88,ignis,noun,ignis,ign,flat,3,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ig', 'nis']",[ɪŋn̪ɪs],8,\N,199,65717
5,88,magna,adjective,magnus,magn,xcomp,8,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['mag', 'na']",[maŋn̪a],8,\N,199,65718
6,88,se,pronoun,sui,s,obj,8,"{Case: [accusative], InflClass: [lat_anom], Person: [third], PronominalType: [personal], Reflexive: [pos]}","{F: [pos], N: [pos], V: [neg]}",['se'],[sɛ],8,\N,199,65719
7,88,mole,noun,molus,mol,obl,8,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_e], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['mo', 'le']",[mɔlɛ],8,\N,199,65720
8,88,ferebat,verb,fero,fereba,root,-1,"{Aspect: [imperfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['fe', 're', 'bat']",[fɛrɛbat̪],8,\N,199,65721
9,88,.,punctuation,.,.,punct,8,\N,\N,['.'],\N,8,\N,199,65722
0,89,Attulit,verb,affero,Attuli,root,-1,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['at', 'tu', 'lit']",[at̪t̪ʊlɪt̪],8,\N,200,65723
1,89,et,coordinating_conjunction,et,et,cc,4,\N,{F: [pos]},['et'],[ɛt̪],8,\N,200,65724
2,89,nobis,pronoun,nos,nob,obl:arg,0,"{Case: [dative], InflClass: [lat_anom], Number: [plural], Person: [first], PronominalType: [personal]}","{F: [pos], N: [pos], V: [neg]}","['no', 'bis']",[n̪ɔbɪs],8,\N,200,65725
3,89,aliquando,adverb,aliquando,aliquand,advmod,4,{<class 'NoneType'>: [None]},"{F: [neg], N: [pos], V: [pos]}","['a', 'li', 'quan', 'do']",[alɪkʷan̪d̪ɔ],8,\N,200,65726
4,89,optantibus,verb,optando,optant,ccomp,0,"{Aspect: [imperfective], Case: [dative], Gender: [masculine], InflClass: [lat_a, nominal], Number: [plural], VerbForm: [participle], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['op', 'tan', 'ti', 'bus']",[ɔpt̪an̪t̪ɪbʊs],8,\N,200,65727
5,89,aetas,noun,aetas,aet,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ae', 'tas']",[ajt̪as],8,\N,200,65728
6,89,auxilium,noun,auxilium,auxili,obj,4,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['au', 'xi', 'li', 'um']",[awksɪlɪ̣jũː],8,\N,201,65729
7,89,adventumque,adjective,adventum,advent,amod,6,"{Case: [accusative], Gender: [neuter], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ad', 'ven', 'tum', 'que']",[ad̪wɛn̪t̪ʊmkʷɛ],8,\N,201,65730
8,89,dei,noun,deus,de,nmod,6,"{Case: [genitive], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['dei'],[d̪ej],8,\N,201,65731
9,89,.,punctuation,.,.,punct,0,\N,\N,['.'],\N,8,\N,201,65732
0,90,Nam,particle,nam,N,discourse,10,\N,{F: [pos]},['nam'],[n̪ãː],8,\N,201,65733
1,90,maximus,adjective,magnus,maxim,amod,2,"{Case: [nominative], Degree: [absolute_superlative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ma', 'xi', 'mus']",[maksɪmʊs],8,\N,201,65734
2,90,ultor,noun,ultor,ulto,nsubj,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ul', 'tor']",[ʊɫt̪ɔr],8,\N,201,65735
3,90,",",punctuation,",",",",punct,4,\N,\N,"[',']",\N,8,\N,201,65736
4,90,tergemini,adjective,tergeminus,tergemin,conj,2,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ter', 'ge', 'mi', 'ni']",[t̪ɛrgɛmɪn̪ɪ],8,\N,202,65737
5,90,nece,noun,nex,nec,obl,4,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ne', 'ce']",[n̪ɛkɛ],8,\N,202,65738
6,90,Geryonae,noun,geryona,Geryon,nmod,5,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['ge', 'ry', 'o', 'nae']",[gɛryjɔn̪aj],8,\N,202,65739
7,90,spoliisque,adjective,spoliisqus,spoli,amod,5,"{Case: [ablative], Gender: [feminine], InflClass: [ind_eur_a], Number: [plural]}","{F: [neg], N: [pos], V: [pos]}","['spo', 'li', 'is', 'que']",[spɔlɪ̣jɪskʷɛ],8,\N,202,65740
8,90,superbus,adjective,supertor,superb,amod,9,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['su', 'per', 'bus']",[sʊpɛrbʊs],8,\N,202,65741
9,90,Alcides,noun,alces,Alcid,nsubj,10,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['al', 'ci', 'des']",[aɫkɪd̪ɛs],8,\N,203,65742
10,90,aderat,verb,adsum,adera,root,-1,"{Aspect: [perfective], InflClass: [lat_anom], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'de', 'rat']",[ad̪ɛrat̪],8,\N,203,65743
11,90,taurosque,noun,taurosqum,taur,obj,10,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_o], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['tau', 'ros', 'que']",[t̪awrɔskʷɛ],8,\N,203,65744
12,90,hac,determiner,hic,hac,det,11,"{Case: [ablative], Gender: [feminine], InflClass: [lat_pron], Number: [singular], PronominalType: [demonstrative]}","{F: [pos], N: [pos], V: [neg]}",['hac'],[hak],8,\N,203,65745
13,90,victor,noun,victor,victo,nsubj,14,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['vic', 'tor']",[wɪkt̪ɔr],8,\N,203,65746
14,90,agebat,verb,ago,ageba,conj,10,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['a', 'ge', 'bat']",[agɛbat̪],8,\N,203,65747
15,90,ingentis,noun,ingentus,ingent,obl:arg,14,"{Case: [genitive], Gender: [neuter], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['in', 'gen', 'tis']",[ɪŋgɛn̪t̪ɪs],8,\N,204,65748
16,90,",",punctuation,",",",",punct,20,\N,\N,"[',']",\N,8,\N,204,65749
17,90,vallemque,noun,vallisquus,vall,obj,20,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['val', 'lem', 'que']",[waɫlɛmkʷɛ],8,\N,204,65750
18,90,boves,noun,bos,bov,nsubj,20,"{Case: [nominative], Gender: [masculine], InflClass: [ind_eur_x], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['bo', 'ves']",[bɔwɛs],8,\N,204,65751
19,90,amnemque,noun,amnisquus,amn,obj,20,"{Case: [accusative], Gender: [masculine], InflClass: [ind_eur_x], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}","['am', 'nem', 'que']",[amn̪ɛmkʷɛ],8,\N,204,65752
20,90,tenebant,verb,teneo,teneba,conj,14,"{Aspect: [imperfective], InflClass: [lat_e], Mood: [indicative], Number: [plural], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}","['te', 'ne', 'bant']",[t̪ɛn̪ɛban̪t̪],8,\N,204,65753
21,90,.,punctuation,.,.,punct,10,\N,\N,['.'],\N,8,\N,204,65754
0,91,At,verb,at,A,root,-1,"{Aspect: [imperfective], InflClass: [lat_x], Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}","{F: [neg], N: [neg], V: [pos]}",['at'],[at̪],8,\N,205,65755
1,91,furiis,noun,furia,furi,obl:arg,0,"{Case: [ablative], Gender: [neuter], InflClass: [ind_eur_o], Number: [plural]}","{F: [neg], N: [pos], V: [neg]}","['fu', 'ri', 'is']",[fʊrɪ̣jɪs],8,\N,205,65756
2,91,Caci,adjective,cacus,Cac,nmod,1,"{Case: [genitive], Gender: [feminine], InflClass: [ind_eur_a], Number: [singular]}","{F: [neg], N: [pos], V: [pos]}","['ca', 'ci']",[kakɪ],8,\N,205,65757
3,91,mens,noun,mens,me,nsubj,0,"{Case: [nominative], Gender: [feminine], InflClass: [ind_eur_i], Number: [singular]}","{F: [neg], N: [pos], V: [neg]}",['mens'],[meːn̪s],8,\N,205,65758
