lang,lex_ref_link_id,reflex,reflex_normalized,lemma_id,lemma,lemma_normalized
"ON","35957","enn","enn","6494","enn","enn"
"ON","35957","enn","enn","6495","enn","enn"
"ON","35958","inn","inn","13636","inn","inn"
"ON","35958","inn","inn","13637","inn","inn"
"ON","35959","hinn ","hinn ","11770","hinn","hinn"
"ON","35959","hinn ","hinn ","11771","hinn","hinn"
"ON","35960","hānn","hānn","10768","hann","hann"
"ON","35961","hann ","hann ","10768","hann","hann"
"ON","36020","þēr-na","þērna","26350","þerna","þerna"
"ON","36107","jǫfurr","jǫfurr","14056","jöfurr","jöfurr"
"ON","36177","aptann","aptann","1209","aptann","aptann"
"ON","36590","jǫrð","jǫrð","14065","jörð","jörð"
"ON","36711","ertr","ertr","6685","ertr","ertr"
"ON","36769","rās ","rās ","20018","ras","ras"
"ON","36769","rās ","rās ","20181","rás","rás"
"ON","36775","rāsa","rāsa","20019","rasa","rasa"
"ON","36776","ras ","ras ","20018","ras","ras"
"ON","36776","ras ","ras ","20181","rás","rás"
"ON","36777","rasa ","rasa ","20019","rasa","rasa"
"ON","36826","raun","raun","20073","raun","raun"
"ON","36827","reyna","reyna","20436","reyna","reyna"
"ON","36829","ørr","ørr","19643","ørr","ørr"
"ON","36858","rōa","rōa","20611","róa","róa"
"ON","36872","rō","rō","20578","ro","ro"
"ON","36872","rō","rō","20608","ró","ró"
"ON","36872","rō","rō","20609","ró","ró"
"ON","36872","rō","rō","20610","ró","ró"
"ON","36888","rǫst","rǫst","20802","röst","röst"
"ON","36888","rǫst","rǫst","20803","röst","röst"
"ON","36898","rann","rann","20010","rann","rann"
"ON","36898","rann","rann","20011","rann","rann"
"ON","37099","sannr","sannr","21140","sannr","sannr"
"ON","37099","sannr","sannr","21141","sannr","sannr"
"ON","37100","saðr","saðr","20808","saðr","saðr"
"ON","37100","saðr","saðr","20809","saðr","saðr"
"ON","37181","ǫnn","ǫnn","19577","önn","önn"
"ON","37181","ǫnn","ǫnn","19578","önn","önn"
"ON","37221","ǣðr","ǣðr","2492","æðr","æðr"
"ON","37221","ǣðr","ǣðr","2493","æðr","æðr"
"ON","37254","ið-","ið","13712","íð","íð"
"ON","37265","ǣðr","ǣðr","2492","æðr","æðr"
"ON","37265","ǣðr","ǣðr","2493","æðr","æðr"
"ON","37422","usli","usli","27414","usli","usli"
"ON","37422","usli","usli","27415","usli","usli"
"ON","37427","eim-yrja","eimyrja","5924","eimyrja","eimyrja"
"ON","37525","kall","kall","14105","kall","kall"
"ON","37526","kalla","kalla","14106","kalla","kalla"
"ON","37530","kalls","kalls","14108","kalls","kalls"
"ON","37534","klaka","klaka","14509","klaka","klaka"
"ON","37539","klakk-sārr","klakksārr","14518","klakksárr","klakksárr"
"ON","37545","klakkr ","klakkr ","14517","klakkr","klakkr"
"ON","37566","klapp","klapp","14526","klapp","klapp"
"ON","37929","kleggi","kleggi","14548","kleggi","kleggi"
"ON","37929","kleggi","kleggi","14549","kleggi","kleggi"
"ON","37948","klungr","klungr","14620","klungr","klungr"
"ON","37949","klaki","klaki","14515","klaki","klaki"
"ON","37950","klakkr ","klakkr ","14517","klakkr","klakkr"
"ON","37964","klǣki","klǣki","14650","klæki","klæki"
"ON","38035","kalfi","kalfi","14272","kálfi","kálfi"
"ON","38042","kalfr","kalfr","14274","kálfr","kálfr"
"ON","38051","klafi","klafi","14507","klafi","klafi"
"ON","38073","klǫpp ","klǫpp ","14669","klöpp","klöpp"
"ON","38079","klubba","klubba","14612","klubba","klubba"
"ON","38081","klāp-eygr","klāpeygr","14544","klápeygr","klápeygr"
"ON","38084","kolfr","kolfr","14911","kólfr","kólfr"
"ON","38086","kylfa ","kylfa ","15345","kylfa","kylfa"
"ON","38086","kylfa ","kylfa ","15346","kylfa","kylfa"
"ON","38102","klumba","klumba","14619","klumba","klumba"
"ON","38133","klanda","klanda","14522","klanda","klanda"
"ON","38142","klām","klām","14542","klám","klám"
"ON","38159","klē","klē","14546","klé","klé"
"ON","38180","klā","klā","14538","klá","klá"
"ON","38181","klǣja","klǣja","14649","klæja","klæja"
"ON","38182","klāði ","klāði ","14539","kláði","kláði"
"ON","38265","klina","klina","14581","klína","klína"
"ON","38280","klīfa","klīfa","14572","klifa","klifa"
"ON","38280","klīfa","klīfa","14578","klífa","klífa"
"ON","38290","kleif","kleif","14551","kleif","kleif"
"ON","38290","kleif","kleif","14552","kleif","kleif"
"ON","38291","klif ","klif ","14571","klif","klif"
"ON","38311","Kleima","Kleima","14553","kleima","kleima"
"ON","38382","kjalki","kjalki","14482","kjálki","kjálki"
"ON","38429","kala","kala","14094","kala","kala"
"ON","38430","kōl","kōl","14312","kól","kól"
"ON","38430","kōl","kōl","14753","kol","kol"
"ON","38436","kelda","kelda","14309","kelda","kelda"
"ON","38438","kuldi","kuldi","15074","kuldi","kuldi"
"ON","38446","kul","kul","15070","kul","kul"
"ON","38447","kylr","kylr","15349","kylr","kylr"
"ON","38448","klaki","klaki","14515","klaki","klaki"
"ON","38555","kumla","kumla","15080","kumla","kumla"
"ON","38603","kambr","kambr","14114","kambr","kambr"
"ON","38644","knappr","knappr","14674","knappr","knappr"
"ON","38652","knakkr","knakkr","14670","knakkr","knakkr"
"ON","38658","knīfr","knīfr","14713","knífr","knífr"
"ON","38694","knoða","knoða","14720","knoða","knoða"
"ON","38695","knǫttr","knǫttr","14743","knöttr","knöttr"
"ON","38701","knȳja","knȳja","14736","knýja","knýja"
"ON","38704","knūi","knūi","14725","knúi","knúi"
"ON","38710","knȳfill","knȳfill","14734","knýfill","knýfill"
"ON","38712","kneyfa","kneyfa","14710","kneyfa","kneyfa"
"ON","38740","knykill","knykill","14731","knykill","knykill"
"ON","38747","knoka","knoka","14721","knoka","knoka"
"ON","38764","knosa","knosa","14722","knosa","knosa"
"ON","38770","knūska","knūska","14726","knúska","knúska"
"ON","38773","knylla","knylla","14732","knylla","knylla"
"ON","38801","knūtr","knūtr","14730","knútr","knútr"
"ON","38802","knūta","knūta","14728","knúta","knúta"
"ON","38803","knȳta ","knȳta ","14737","knýta","knýta"
"ON","38853","ās-kunnr","āskunnr","2250","áskunnr","áskunnr"
"ON","38893","kind","kind","14399","kind","kind"
"ON","38966","konr","konr","14788","konr","konr"
"ON","38990","kanna","kanna","14118","kanna","kanna"
"ON","38990","kanna","kanna","14119","kanna","kanna"
"ON","39101","knār","knār","14690","knár","knár"
"ON","39123","kǫppusteinn","kǫppusteinn","10120","köppusteinn","köppusteinn"
"ON","39158","kǫkkr ","kǫkkr ","15462","kökkr","kökkr"
"ON","39159","vatn-kakki","vatnkakki","29031","vatnkakki","vatnkakki"
"ON","39193","kinga ","kinga ","14401","kinga","kinga"
"ON","39194","kengr ","kengr ","14324","kengr","kengr"
"ON","39195","kǫngur-vāfa ","kǫngurvāfa ","15470","köngurváfa","köngurváfa"
"ON","39202","kǫngull","kǫngull","15469","köngull","köngull"
"ON","39241","knē","knē","14691","kné","kné"
"ON","39268","kinn","kinn","14402","kinn","kinn"
"ON","39283","kjaptr ","kjaptr ","14474","kjaptr","kjaptr"
"ON","39284","kjǫptr","kjǫptr","14489","kjöptr","kjöptr"
"ON","39367","kǣra","kǣra","15439","kæra","kæra"
"ON","39367","kǣra","kǣra","15440","kæra","kæra"
"ON","39376","kurra","kurra","15105","kurra","kurra"
"ON","39377","kurr","kurr","15104","kurr","kurr"
"ON","39436","krāka","krāka","14935","kraka","kraka"
"ON","39436","krāka","krāka","14969","kráka","kráka"
"ON","39437","krākr","krākr","14970","krákr","krákr"
"ON","39461","karmr","karmr","14196","karmr","karmr"
"ON","39464","kraki","kraki","14936","kraki","kraki"
"ON","39467","krākr","krākr","14970","krákr","krákr"
"ON","39468","krōkr","krōkr","15038","krókr","krókr"
"ON","39489","krā","krā","14968","krá","krá"
"ON","39490","kringr","kringr","14995","kringr","kringr"
"ON","39493","kringla","kringla","14991","kringla","kringla"
"ON","39502","krangr","krangr","14942","krangr","krangr"
"ON","39540","kartr","kartr","14204","kartr","kartr"
"ON","39542","kart-nagl","kartnagl","14203","kartnagl","kartnagl"
"ON","39589","kreppa","kreppa","14983","kreppa","kreppa"
"ON","39589","kreppa","kreppa","14984","kreppa","kreppa"
"ON","39597","kreppa","kreppa","14983","kreppa","kreppa"
"ON","39597","kreppa","kreppa","14984","kreppa","kreppa"
"ON","39599","kropna","kropna","15016","kropna","kropna"
"ON","39622","krappr","krappr","14953","krappr","krappr"
"ON","39630","kraptr","kraptr","14962","kraptr","kraptr"
"ON","39631","krǫf","krǫf","15015","krof","krof"
"ON","39631","krǫf","krǫf","15058","kröf","kröf"
"ON","39632","krefja","krefja","14976","krefja","krefja"
"ON","39635","krap","krap","14948","krap","krap"
"ON","39636","krapi ","krapi ","14951","krapi","krapi"
"ON","39654","grūfa","grūfa","10175","grúfa","grúfa"
"ON","39654","grūfa","grūfa","10176","grúfa","grúfa"
"ON","39713","krjūpa","krjūpa","15014","krjúpa","krjúpa"
"ON","39721","kryppa","kryppa","15048","kryppa","kryppa"
"ON","39732","kroppr","kroppr","15020","kroppr","kroppr"
"ON","39733","krof","krof","15015","krof","krof"
"ON","39733","krof","krof","15058","kröf","kröf"
"ON","39784","karskr","karskr","14202","karskr","karskr"
"ON","39829","karl","karl","14170","karl","karl"
"ON","39851","kjarni","kjarni","14477","kjarni","kjarni"
"ON","39854","kjarni","kjarni","14477","kjarni","kjarni"
"ON","39855","kirna ","kirna ","14457","kirna","kirna"
"ON","39880","krafla ","krafla ","14933","krafla","krafla"
"ON","39881","krafsa ","krafsa ","14934","krafsa","krafsa"
"ON","39883","krabbi ","krabbi ","14931","krabbi","krabbi"
"ON","39913","kjarr","kjarr","14478","kjarr","kjarr"
"ON","39914","kjǫrr","kjǫrr","14493","kjörr","kjörr"
"ON","39925","kā","kā","14269","ká","ká"
"ON","39976","kot","kot","14898","kot","kot"
"ON","40014","kuggr","kuggr","15066","kuggr","kuggr"
"ON","40026","kjūklingr","kjūklingr","14485","kjúklingr","kjúklingr"
"ON","40068","kofi","kofi","14747","kofi","kofi"
"ON","40124","koppr","koppr","14844","koppr","koppr"
"ON","40164","kjōll","kjōll","14483","kjóll","kjóll"
"ON","40168","kȳll","kȳll","15429","kýll","kýll"
"ON","40178","kūla","kūla","15118","kúla","kúla"
"ON","40183","kollr","kollr","14771","kollr","kollr"
"ON","40204","kārr","kārr","14284","kárr","kárr"
"ON","40271","keyra","keyra","14385","keyra","keyra"
"ON","40308","kjōsa","kjōsa","14484","kjósa","kjósa"
"ON","40326","kostr","kostr","14896","kostr","kostr"
"ON","40326","kostr","kostr","15475","köstr","köstr"
"ON","40330","kosta","kosta","14869","kosta","kosta"
"ON","40335","kør","kør","15472","kør","kør"
"ON","40385","kløkkva","kløkkva","14666","kløkkva","kløkkva"
"ON","40385","kløkkva","kløkkva","14667","kløkkva","kløkkva"
"ON","40409","kljūfa","kljūfa","14586","kljúfa","kljúfa"
"ON","40410","klauf","klauf","14528","klauf","klauf"
"ON","40410","klauf","klauf","14529","klauf","klauf"
"ON","40411","klofna","klofna","14595","klofna","klofna"
"ON","40413","klof","klof","14587","klof","klof"
"ON","40414","klofi","klofi","14590","klofi","klofi"
"ON","40423","klyf","klyf","14594","klýf","klýf"
"ON","40423","klyf","klyf","14623","klyf","klyf"
"ON","40428","klȳpa","klȳpa","14631","klýpa","klýpa"
"ON","40438","kleggi","kleggi","14548","kleggi","kleggi"
"ON","40438","kleggi","kleggi","14549","kleggi","kleggi"
"ON","40842","kið","kið","14390","kið","kið"
"ON","41485","gafl","gafl","9073","gafl","gafl"
"ON","41503","gat","gat","9225","gat","gat"
"ON","41503","gat","gat","9226","gat","gat"
"ON","41664","gamall","gamall","9156","gamall","gamall"
"ON","41665","gemlingr ","gemlingr ","9356","gemlingr","gemlingr"
"ON","41773","gala","gala","9125","gala","gala"
"ON","42084","gljā ","gljā ","9657","gljá","gljá"
"ON","42195","geldr","geldr","9350","geldr","geldr"
"ON","42292","gnaga","gnaga","9725","gnaga","gnaga"
"ON","42482","garmr","garmr","9216","garmr","garmr"
"ON","42494","grāta","grāta","9978","gráta","gráta"
"ON","42504","grātr","grātr","9985","grátr","grátr"
"ON","43010","gōmr","gōmr","9870","gómr","gómr"
"ON","43189","gammi","gammi","9179","gammi","gammi"
"ON","43226","geyma","geyma","9421","geyma","geyma"
"ON","43840","kōma","kōma","14778","koma","koma"
"ON","43840","kōma","kōma","14779","koma","koma"
"ON","43876","kvāma ","kvāma ","15145","kváma","kváma"
"ON","43877","kōma ","kōma ","14778","koma","koma"
"ON","43877","kōma ","kōma ","14779","koma","koma"
"ON","43932","kafa","kafa","14076","kafa","kafa"
"ON","43933","kvefja","kvefja","15164","kvefja","kvefja"
"ON","43934","kefja ","kefja ","14290","kefja","kefja"
"ON","43936","kaf","kaf","14075","kaf","kaf"
"ON","43938","kvǣfa","kvǣfa","15332","kvæfa","kvæfa"
"ON","43988","kveina","kveina","15173","kveina","kveina"
"ON","43990","kveinka","kveinka","15176","kveinka","kveinka"
"ON","44002","kvīa ","kvīa ","15312","kvía","kvía"
"ON","44059","kvikr","kvikr","15296","kvikr","kvikr"
"ON","44060","kykr ","kykr ","15343","kykr","kykr"
"ON","44068","kveikja","kveikja","15169","kveikja","kveikja"
"ON","44068","kveikja","kveikja","15170","kveikja","kveikja"
"ON","44117","kveisa","kveisa","15180","kveisa","kveisa"
"ON","44236","kvǫl ","kvǫl ","15342","kvöl","kvöl"
"ON","44247","kveld ","kveld ","15182","kveld","kveld"
"ON","44374","kona","kona","14786","kona","kona"
"ON","44376","kvǣn","kvǣn","15336","kvæn","kvæn"
"ON","44377","kvān","kvān","15146","kván","kván"
"ON","44469","kverk","kverk","15261","kverk","kverk"
"ON","44538","kyrr","kyrr","15408","kyrr","kyrr"
"ON","44546","kvern","kvern","15266","kvern","kvern"
"ON","44649","karp ","karp ","14198","karp","karp"
"ON","44760","kvāða ","kvāða ","15121","kvaða","kvaða"
"ON","44772","kveða","kveða","15157","kveða","kveða"
"ON","44784","sam-kvǣðr","samkvǣðr","20986","samkvæðr","samkvæðr"
"ON","44810","kvistr ","kvistr ","15305","kvistr","kvistr"
"ON","44907","kvīgr","kvīgr","15322","kvígr","kvígr"
"ON","45111","geð","geð","9272","geð","geð"
"ON","45112","geðlauss","geðlauss","4113","geðlauss","geðlauss"
"ON","45153","gildra","gildra","9449","gildra","gildra"
"ON","45153","gildra","gildra","9450","gildra","gildra"
"ON","45155","gilja","gilja","9451","gilja","gilja"
"ON","45332","gunnr","gunnr","10338","gunnr","gunnr"
"ON","45337","gandr","gandr","9184","gandr","gandr"
"ON","45432","gǫrr","gǫrr","10457","görr","görr"
"ON","45433","gerr","gerr","9378","gerr","gerr"
"ON","45433","gerr","gerr","9379","gerr","gerr"
"ON","45434","gørr ","gørr ","10455","gørr","gørr"
"ON","45434","gørr ","gørr ","10456","gørr","gørr"
"ON","45442","gerð","gerð","9367","gerð","gerð"
"ON","45442","gerð","gerð","9368","gerð","gerð"
"ON","45442","gerð","gerð","9369","gerð","gerð"
"ON","45453","gor","gor","9792","gor","gor"
"ON","45456","gersta","gersta","9393","gersta","gersta"
"ON","45651","jaki ","jaki ","13877","jaki","jaki"
"ON","45654","jǫkull","jǫkull","14061","jökull","jökull"
"ON","45736","lifr","lifr","16263","lifr","lifr"
"ON","45770","jafn","jafn","13807","jafn","jafn"
"ON","45828","jǫstr","jǫstr","14070","jöstr","jöstr"
"ON","45892","ostr","ostr","19222","ostr","ostr"
"ON","45892","ostr","ostr","19399","óstr","óstr"
"ON","45926","ok ","ok ","19045","ok","ok"
"ON","45926","ok ","ok ","19046","ok","ok"
"ON","45926","ok ","ok ","19349","ók","ók"
"ON","45993","eykr","eykr","6765","eykr","eykr"
"ON","45994","eykt","eykt","6767","eykt","eykt"
"ON","46254","ȳla","ȳla","30666","ýla","ýla"
"ON","46254","ȳla","ȳla","30667","ýla","ýla"
"ON","46390","hatr","hatr","10889","hatr","hatr"
"ON","46394","hata","hata","10888","hata","hata"
"ON","46471","hagl","hagl","10552","hagl","hagl"
"ON","46671","hestr","hestr","11679","hestr","hestr"
"ON","46706","hār","hār","11042","hár","hár"
"ON","46706","hār","hār","11043","hár","hár"
"ON","46706","hār","hār","11044","hár","hár"
"ON","46706","hār","hār","11045","hár","hár"
"ON","46707","hǣll ","hǣll ","13247","hæll","hæll"
"ON","46707","hǣll ","hǣll ","13248","hæll","hæll"
"ON","46707","hǣll ","hǣll ","13249","hæll","hæll"
"ON","46753","halr","halr","10623","halr","halr"
"ON","46758","hǫldr","hǫldr","12248","holdr","holdr"
"ON","46758","hǫldr","hǫldr","13455","höldr","höldr"
"ON","46911","hapt","hapt","10775","hapt","hapt"
"ON","46926","hefja","hefja","11134","hefja","hefja"
"ON","46933","hafa","hafa","10484","hafa","hafa"
"ON","46937","-haf","haf","10482","haf","haf"
"ON","46937","-haf","haf","10483","haf","haf"
"ON","46942","hǫfn ","hǫfn ","13337","höfn","höfn"
"ON","46948","hǫfugr","hǫfugr","13423","höfugr","höfugr"
"ON","46963","hāfr","hāfr","10519","hafr","hafr"
"ON","46964","hōf ","hōf ","3595","hof","hof"
"ON","46964","hōf ","hōf ","12303","hóf","hóf"
"ON","46964","hōf ","hōf ","12304","hóf","hóf"
"ON","46964","hōf ","hōf ","12305","hóf","hóf"
"ON","46964","hōf ","hōf ","13304","höf","höf"
"ON","46971","haukr ","haukr ","10914","haukr","haukr"
"ON","47011","hafr","hafr","10519","hafr","hafr"
"ON","47026","hǫfuð","hǫfuð","13338","höfuð","höfuð"
"ON","47055","herfiligr ","herfiligr ","11528","herfiligr","herfiligr"
"ON","47081","herma","herma","11568","herma","herma"
"ON","47082","hrōðr","hrōðr","12628","hróðr","hróðr"
"ON","47088","hrōsa","hrōsa","12639","hrósa","hrósa"
"ON","47122","harðr","harðr","10822","harðr","harðr"
"ON","47127","harða","harða","10777","harða","harða"
"ON","47168","hǫrgr","hǫrgr","13471","hörgr","hörgr"
"ON","47209","hǫss","hǫss","13500","höss","höss"
"ON","47218","heri","heri","11541","heri","heri"
"ON","47312","hāð","hāð","10949","háð","háð"
"ON","47409","hjūfra","hjūfra","11926","hjúfra","hjúfra"
"ON","47430","haull","haull","10918","haull","haull"
"ON","47447","holr","holr","12259","holr","holr"
"ON","47532","heita","heita","11360","heita","heita"
"ON","47532","heita","heita","11361","heita","heita"
"ON","47532","heita","heita","11362","heita","heita"
"ON","47589","hīð","hīð","11818","híð","híð"
"ON","47605","heimr","heimr","11314","heimr","heimr"
"ON","47606","þing-heimr","þingheimr","26404","þingheimr","þingheimr"
"ON","47634","hȳ-bȳli","hȳbȳli","13221","hýbýli","hýbýli"
"ON","47635","herað","herað","11474","herað","herað"
"ON","47639","hjōn ","hjōn ","11916","hjón","hjón"
"ON","47648","hȳrr","hȳrr","13213","hyrr","hyrr"
"ON","47648","hȳrr","hȳrr","13230","hýrr","hýrr"
"ON","47741","heipt","heipt","11344","heipt","heipt"
"ON","48129","hjala","hjala","11822","hjala","hjala"
"ON","48130","hjal","hjal","11821","hjal","hjal"
"ON","48131","hjaldr","hjaldr","11823","hjaldr","hjaldr"
"ON","48155","hlymja","hlymja","12115","hlymja","hlymja"
"ON","48229","hōl","hōl","12236","hol","hol"
"ON","48229","hōl","hōl","12340","hól","hól"
"ON","48335","hali","hali","10602","hali","hali"
"ON","48379","hylja","hylja","13203","hylja","hylja"
"ON","48397","hjalmr","hjalmr","11879","hjálmr","hjálmr"
"ON","48403","hel","hel","11393","hel","hel"
"ON","48406","hǫll","hǫll","12343","hóll","hóll"
"ON","48406","hǫll","hǫll","13457","höll","höll"
"ON","48406","hǫll","hǫll","13458","höll","höll"
"ON","48412","hǣli","hǣli","13245","hæli","hæli"
"ON","48458","hamla","hamla","10656","hamla","hamla"
"ON","48458","hamla","hamla","10657","hamla","hamla"
"ON","48471","hafna","hafna","10504","hafna","hafna"
"ON","48472","hefna","hefna","11136","hefna","hefna"
"ON","48537","hind","hind","11759","hind","hind"
"ON","48557","hamr","hamr","10659","hamr","hamr"
"ON","48565","hams","hams","10665","hams","hams"
"ON","48568","himinn","himinn","11744","himinn","himinn"
"ON","48638","humarr","humarr","12882","humarr","humarr"
"ON","48703","knykill ","knykill ","14731","knykill","knykill"
"ON","49023","hungr","hungr","12905","hungr","hungr"
"ON","49026","hā","hā","10937","há","há"
"ON","49026","hā","hā","10938","há","há"
"ON","49026","hā","hā","10939","há","há"
"ON","49031","hā-mōt","hāmōt","11036","hámót","hámót"
"ON","49032","hā-sin","hāsin","11065","hásin","hásin"
"ON","49036","hǣll","hǣll","13247","hæll","hæll"
"ON","49036","hǣll","hǣll","13248","hæll","hæll"
"ON","49036","hǣll","hǣll","13249","hæll","hæll"
"ON","49224","hrōkr","hrōkr","12634","hrókr","hrókr"
"ON","49224","hrōkr","hrōkr","12635","hrókr","hrókr"
"ON","49230","hark","hark","10841","hark","hark"
"ON","49231","skark ","skark ","10842","skark","skark"
"ON","49234","harka ","harka ","10843","harka","harka"
"ON","49234","harka ","harka ","10844","harka","harka"
"ON","49247","skrǣkr ","skrǣkr ","22751","skrækr","skrækr"
"ON","49248","skrǣkja","skrǣkja","22750","skrækja","skrækja"
"ON","49249","skrǫk ","skrǫk ","22759","skrök","skrök"
"ON","49250","skrǫkva ","skrǫkva ","22768","skrökva","skrökva"
"ON","49260","hrafn ","hrafn ","12387","hrafn","hrafn"
"ON","49267","skrafa","skrafa","22653","skrafa","skrafa"
"ON","49268","skraf ","skraf ","22652","skraf","skraf"
"ON","49269","skarfr ","skarfr ","22042","skarfr","skarfr"
"ON","49284","skrap ","skrap ","22656","skrap","skrap"
"ON","49285","skrapa ","skrapa ","22657","skrapa","skrapa"
"ON","49297","hreimr","hreimr","12448","hreimr","hreimr"
"ON","49298","hrīna","hrīna","12546","hrína","hrína"
"ON","49306","hegri","hegri","11161","hegri","hegri"
"ON","49330","skrǣkr","skrǣkr","22751","skrækr","skrækr"
"ON","49353","skrum","skrum","22733","skrum","skrum"
"ON","49356","hrjóta ","hrjóta ","12560","hrjóta","hrjóta"
"ON","49367","skraut ","skraut ","22664","skraut","skraut"
"ON","49368","skreyta ","skreyta ","22691","skreyta","skreyta"
"ON","49640","hreinn","hreinn","12467","hreinn","hreinn"
"ON","49640","hreinn","hreinn","12468","hreinn","hreinn"
"ON","49689","hjǫrtr","hjǫrtr","11946","hjörtr","hjörtr"
"ON","49691","hrūtr","hrūtr","12654","hrútr","hrútr"
"ON","49868","hjarta","hjarta","11849","hjarta","hjarta"
"ON","50093","hurð","hurð","12908","hurð","hurð"
"ON","50136","haddr","haddr","10480","haddr","haddr"
"ON","50177","snøggr","snøggr","23437","snøggr","snøggr"
"ON","50179","snauðr ","snauðr ","23293","snauðr","snauðr"
"ON","50717","hōta","hōta","12370","hóta","hóta"
"ON","51192","hljōta","hljōta","12074","hljóta","hljóta"
"ON","51365","hlér","hlér","12001","hler","hler"
"ON","51365","hlér","hlér","12002","Hlér","Hlér"
"ON","51477","hānn","hānn","10768","hann","hann"
"ON","51478","hann ","hann ","10768","hann","hann"
"ON","51479","hōn ","hōn ","12355","hón","hón"
"ON","51514","handan","handan","10679","handan","handan"
"ON","51648","halmr","halmr","11007","hálmr","hálmr"
"ON","51718","hǣtta","hǣtta","13260","hætta","hætta"
"ON","51718","hǣtta","hǣtta","13261","hætta","hætta"
"ON","51718","hǣtta","hǣtta","13262","hætta","hætta"
"ON","51719","hǣtta","hǣtta","13260","hætta","hætta"
"ON","51719","hǣtta","hǣtta","13261","hætta","hætta"
"ON","51719","hǣtta","hǣtta","13262","hætta","hætta"
"ON","51720","hāski","hāski","11079","háski","háski"
"ON","51831","skrūf","skrūf","22743","skrúf","skrúf"
"ON","52459","hlaupa","hlaupa","11965","hlaupa","hlaupa"
"ON","52511","hverfa","hverfa","13087","hverfa","hverfa"
"ON","52511","hverfa","hverfa","13088","hverfa","hverfa"
"ON","52518","horfa","horfa","12268","horfa","horfa"
"ON","52518","horfa","horfa","12269","horfa","horfa"
"ON","52518","horfa","horfa","13469","hörfa","hörfa"
"ON","52519","hverfa","hverfa","13087","hverfa","hverfa"
"ON","52519","hverfa","hverfa","13088","hverfa","hverfa"
"ON","52523","hverfr","hverfr","13092","hverfr","hverfr"
"ON","52524","hvirfill","hvirfill","13124","hvirfill","hvirfill"
"ON","53051","hverr","hverr","13102","hverr","hverr"
"ON","53051","hverr","hverr","13103","hverr","hverr"
"ON","53293","hvat","hvat","13036","hvat","hvat"
"ON","53588","lō","lō","16608","ló","ló"
"ON","53588","lō","lō","16609","ló","ló"
"ON","53589","lōmr ","lōmr ","16614","lómr","lómr"
"ON","53862","laun","laun","15805","laun","laun"
"ON","53862","laun","laun","15806","laun","laun"
"ON","54151","ørlǫg ","ørlǫg ","19628","ørlög","ørlög"
"ON","54697","leika","leika","16028","leika","leika"
"ON","54697","leika","leika","16029","leika","leika"
"ON","54697","leika","leika","16030","leika","leika"
"ON","54698","leikr","leikr","16051","leikr","leikr"
"ON","54698","leikr","leikr","16052","leikr","leikr"
"ON","54960","leiðr","leiðr","16001","leiðr","leiðr"
"ON","54967","sliðr","sliðr","23059","slíðr","slíðr"
"ON","54967","sliðr","sliðr","23060","slíðr","slíðr"
"ON","54973","līða","līða","16333","líða","líða"
"ON","54973","līða","līða","16334","líða","líða"
"ON","54979","lið","lið","16198","lið","lið"
"ON","54979","lið","lið","16199","lið","lið"
"ON","54979","lið","lið","16332","líð","líð"
"ON","54989","leiða","leiða","15967","leiða","leiða"
"ON","54989","leiða","leiða","15968","leiða","leiða"
"ON","54994","liðinn","liðinn","16210","liðinn","liðinn"
"ON","54995","lēiði","lēiði","15986","leiði","leiði"
"ON","54995","lēiði","lēiði","15987","leiði","leiði"
"ON","55277","lind ","lind ","16281","lind","lind"
"ON","55277","lind ","lind ","16282","lind","lind"
"ON","55283","lindi ","lindi ","16284","lindi","lindi"
"ON","55286","lindi","lindi","16284","lindi","lindi"
"ON","55296","linnr","linnr","16299","linnr","linnr"
"ON","55298","linn-ormr","linnormr","16298","linnormr","linnormr"
"ON","55776","loða","loða","16526","loða","loða"
"ON","55878","lok","lok","16560","lok","lok"
"ON","55878","lok","lok","16561","lok","lok"
"ON","56797","meyrr","meyrr","17652","meyrr","meyrr"
"ON","57003","mǣra","mǣra","18254","mæra","mæra"
"ON","57008","mǣrr","mǣrr","18256","mærr","mærr"
"ON","58188","mjaltr","mjaltr","17917","mjaltr","mjaltr"
"ON","59080","mark","mark","17177","mark","mark"
"ON","59717","murra","murra","18162","murra","murra"
"ON","60074","nǫs","nǫs","18887","nös","nös"
"ON","60077","nes","nes","18588","nes","nes"
"ON","60267","oss ","oss ","19397","óss","óss"
"ON","60671","nipt","nipt","18649","nipt","nipt"
"ON","67036","reyta","reyta","20455","reyta","reyta"
"ON","67532","sār ","sār ","21283","sár","sár"
"ON","67532","sār ","sār ","21284","sár","sár"
"ON","67829","sik","sik","21620","sik","sik"
"ON","67829","sik","sik","21729","sík","sík"
"ON","67958","sjálfr","sjálfr","21788","sjálfr","sjálfr"
"ON","67975","svā","svā","24728","svá","svá"
"ON","69059","selr","selr","21440","selr","selr"
"ON","69236","samkynja","samkynja","20989","samkynja","samkynja"
"ON","69412","sundr","sundr","24597","sundr","sundr"
"ON","69909","soð","soð","23445","soð","soð"
"ON","75577","steði ","steði ","23940","steði","steði"
"ON","75649","stōll","stōll","24173","stóll","stóll"
"ON","75649","stōll","stōll","24174","stóll","stóll"
"ON","75649","stōll","stōll","24175","stóll","stóll"
"ON","75690","stōrr ","stōrr ","24273","stórr","stórr"
"ON","76993","stjarna","stjarna","24094","stjarna","stjarna"
"ON","77961","svǣra","svǣra","24955","sværa","sværa"
