lemma_id,lemma,sense_num,page_num,type,ipa,orthography,pos,gender,etymology,entry,entry_str,gloss
1,a-breótan,\N,4,main,ɑbreótɑn,"a-breótan; p. -breát, pl. -bruton; pp. -broten",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-breóðan,\N,4,main,ɑbreóðɑn,"a-breóðan; p. -breáþ, pl. -bruðon; pp. -broðen",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,abret,\N,4,main,ɑbret,"abret, abrit",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-brocen,\N,4,main,ɑbroken,a-brocen,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-broden,\N,4,main,ɑbroden,"a-broden, a-brogden",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,abrotanum,\N,4,main,ɑbrotɑnum,abrotanum =,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-broten,\N,4,main,ɑbroten,a-broten ?,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-broðen,\N,4,main,ɑbroðen,a-broðen,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-brocteunea,\N,4,main,ɑbrokteunæːɑ,"a-brocteunea, -ness",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-brugdon,\N,4,main,ɑbrugdon,a-brugdon,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-brytan,\N,4,main,ɑbrytɑn,a-brytan; p. -brytte; pp. -brytt,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-búfan,\N,4,main,ɑbúfɑn,a-búfan,adv.,\N,[a + be + ufan],"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-bugan,\N,4,main,ɑbugɑn,"a-bugan; p. -beág, -beáh, pl. -bugon; pp. -bogen",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-butan,\N,4,main,ɑbutɑn,"a-butan, -bflton",adv.,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-bycgan,\N,4,main,ɑbykgɑn,"a-bycgan, -bicgan; p. -bohte, pl. -bohton; pp. -boht",,\N,"[a, bycgan to buy, procure]","<div class=""oldenglish bodytext""></div>",\N,". I. to buy, pay for"
1,a-byffan,\N,4,main,ɑbyfːɑn,a-byffan; p. ode; pp. od,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-bygan,\N,4,main,ɑbygɑn,a-bygan,v. trans.,\N,\N,"<div class=""oldenglish bodytext""><I>bow, bend;</I> incurvare, Grm, ii. 826. v. a-began.</div>","bow, bend; incurvare, Grm, ii. 826. v. a-began.","bow, bend"
1,a-býgendlíc,\N,4,main,ɑbýgendlík,a-býgendlíc,adj.,\N,\N,"<div class=""oldenglish bodytext""><I>flexible;</I> flexibilis. DER. un-abýgendlíc.</div>",flexible; flexibilis. DER. un-abýgendlíc.,flexible
1,a-bylgan,\N,4,main,ɑbyɫgɑn,"a-bylgan, -byligan, -bylgean; p. de; pp. ed To",,\N,[MS. -dan],"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-bylg-nes,\N,4,main,ɑbyɫgnes,"a-bylg-nes, æ-bylig-nes, æ-bylig-nys, -ness, e",n.,f.,[abylgan f. [abylgan to offend],"<div class=""oldenglish bodytext""></div>",\N,"An offence, scandal, anger, wrath, indignation"
1,a-bylgp,\N,4,main,ɑbyɫgp,"a-bylgp, -bilgþ, -bilhþ",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-byligd,\N,4,main,ɑbyligd,"a-byligd, e",n.,f.,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-byrgan,\N,4,main,ɑbyrˠgɑn,"a-byrgan, -byrgean, -byrian",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-býsgian,\N,4,main,ɑbýsgiɑn,"a-býsgian, -býsgan, -býsean, -bisegian; p. ode, ade; pp. od, ad",,\N,"[a, býsgian to ÍKsy]","<div class=""oldenglish bodytext""></div>",\N,\N
1,a-bysgung,\N,4,main,ɑbysguŋg,"a-bysgung, -btsgung, e",n.,f.,\N,"<div class=""oldenglish bodytext""><I>business, employment;</I> occupatio. Past. 18, i; Hat. MS. 25a, 27, 29, 30.</div>","business, employment; occupatio. Past. 18, i; Hat. MS. 25a, 27, 29, 30.","business, employment"
1,a-bywan,\N,4,main,ɑbywɑn,a-bywan; p. de; pp. ed,v. trans.,\N,\N,"<div class=""oldenglish bodytext""><I>adorn, purify, clarify;</I> exomare, purgare :-- Beóþ monna gǽstas beorhte abýwde þurh bryne fýres <I>the souls of men are brightly adorned [clarified] through the fire's heat,</I> Exon. 63 b; Th. 234, 24; Ph. 545. v. býwan.</div>","adorn, purify, clarify; exomare, purgare :-- Beóþ monna gǽstas beorhte abýwde þurh bryne fýres the souls of men are brightly adorned [clarified] through the fire's heat, Exon. 63 b; Th. 234, 24; Ph. 545. v. býwan.","adorn, purify, clarify"
1,AC,\N,4,main,ɑk,"AC, ach, ah, oc",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ac,\N,4,main,ɑk,ac,adv.,\N,\N,"<div class=""oldenglish bodytext""><I>Why, whether;</I> nonne, numquid :-- <I>Da</I> du geho-godest sæcce sécean, ac ðú gebettest mǽrum þeódne <I>when thow re"" solvedst to seek warfare, hadst thou compensated the great prince</I> ? Beo. Kmbl. 3976; B. 1990. Ac [ah MS.] ætfileþ ðé seld unrihtwísnesse <I>numquid adnaret tibi sedes iniquitatis 1</I> Ps. Surt. 93, 20. Ac hwá démeþ <I>who shall judge?</I> Salm. Kmbl. 669; Sal. 334. Ac forhwon fealleþ se snaw <I>why falleth the snow?</I> 603; Sal. 301.</div>","Why, whether; nonne, numquid :-- Da du geho-godest sæcce sécean, ac ðú gebettest mǽrum þeódne when thow re"" solvedst to seek warfare, hadst thou compensated the great prince ? Beo. Kmbl. 3976; B. 1990. Ac [ah MS.] ætfileþ ðé seld unrihtwísnesse numquid adnaret tibi sedes iniquitatis 1 Ps. Surt. 93, 20. Ac hwá démeþ who shall judge? Salm. Kmbl. 669; Sal. 334. Ac forhwon fealleþ se snaw why falleth the snow? 603; Sal. 301.","Why, whether"
1,ac-,\N,4,main,ɑk,ac-,,\N,\N,"<div class=""oldenglish bodytext"">v. ag-, ag-lǽca, ah-, ah-lǽca.</div>","v. ag-, ag-lǽca, ah-, ah-lǽca.","v. ag-, ag-lǽca, ah-, ah-lǽca."
1,AC,\N,4,main,ɑk,"AC, íéc",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,112,\N,4,main,1ː2,"112 a; Th. 429, 26; Ru. 43,10.",,\N,\N,"<div class=""oldenglish bodytext""></div><xml_line><I>O. Frs.</I> Sfc: <I>Dut.</I> eek, eik: <I>JVorth Frs.</I> ik: <I>L. Ger.</I> eke: <I>N. Ger.</I> eiche: <I>M. Ger.</I> eich: <I>O. Ger.</I> cin: <I>Dan.</I> eg: <I>Swed,</I> ek: 0. <I>Nrs.</I> eik. <I>Grn.</I> starting from <I>Goth,</I> ayuk in aiw-dup, i.e. aiw-k-dup nis <I>rev atom,</I> supposes a</xml_line><xml_line>form ayuks, contracted to áiks, the equivalent of which would be <I>ac,</I></xml_line><xml_line>which would, therefore, indicate a tree of long durability.]</xml_line>","\NO. Frs. Sfc: Dut. eek, eik: JVorth Frs. ik: L. Ger. eke: N. Ger. eiche: M. Ger. eich: O. Ger. cin: Dan. eg: Swed, ek: 0. Nrs. eik. Grn. starting from Goth, ayuk in aiw-dup, i.e. aiw-k-dup nis rev atom, supposes aform ayuks, contracted to áiks, the equivalent of which would be ac,which would, therefore, indicate a tree of long durability.]",\N
1,a-cægan,\N,4,main,ɑkægɑn,a-cægan,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cænned,\N,4,main,ɑkænːed,a-cænned = a-cenned,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cænnednys,\N,4,main,ɑkænːednys,"a-cænnednys, -cænnys",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cærran,\N,5,main,ɑkærˠɑn,a-cærran,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-calan,\N,5,main,ɑkɑlɑn,"a-calan; p. -cól, pl. -cólon",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ACAN,\N,5,main,ɑkɑn,"ACAN; ic ace, ðú æcest, æcst, he æceþ, æcþ, pl. acaþ; p. óc, pl. ócon; subj. ic, ðú, he ace; pp. acen",v. n.,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,Ácan-tún,\N,5,main,ákɑntún,"Ácan-tún, es",n.,m.,"[ácan == ácum. m. [ácan == ácum. pl. d. of ác an oak, tun a town]","<div class=""oldenglish bodytext""></div>",\N,"Acton, Suffolk :-- Ðæt"
1,acas,\N,5,main,ɑkɑs,"acas, e; f: acase, axe, an",n.,f.,\N,"<div class=""oldenglish bodytext""><I>axe;</I> securis :-- Acas, Mt. Lind. Stv. 3, 10. Acase, Lk. Rush. War. 3, 9 [id. Lind. Acasa, <I>a Northumbrian form</I>]. Axe, Mt. Rush. Stv. 3,10. v. æx.</div>","axe; securis :-- Acas, Mt. Lind. Stv. 3, 10. Acase, Lk. Rush. War. 3, 9 [id. Lind. Acasa, a Northumbrian form]. Axe, Mt. Rush. Stv. 3,10. v. æx.",axe
1,ác-beám,\N,5,main,ákbeám,"ác-beám, es",n.,m.,\N,"<div class=""oldenglish bodytext""><I>oak-tree;</I> quercus, Ettm. p. 51.</div>","oak-tree; quercus, Ettm. p. 51.",oak-tree
1,áe-cærn,\N,5,main,áekærˠn,"áe-cærn, ác-corn",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,accutian?,\N,5,main,ɑkːutiɑn?,accutian?,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,áo-cyn,\N,5,main,áokyn,"áo-cyn, -cynn, es",n.,n.,"[ác n. [ác oak, cyn kind]","<div class=""oldenglish bodytext""></div>",\N,\N
1,ác-drenc,\N,5,main,ákdrenk,"ác-drenc, -drinc, es",n.,m.,\N,"<div class=""oldenglish bodytext""><I>a kind of drink made of acorns;</I> potus ex quercus glandibus factus. v. ác, drenc.</div>","a kind of drink made of acorns; potus ex quercus glandibus factus. v. ác, drenc.",a kind of drink made of acorns
1,ace,\N,5,main,ɑke,ace,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cealdian,\N,5,main,ɑkæːɑɫdiɑn,a-cealdian; p. ode,v. intrans.,\N,\N,"<div class=""oldenglish bodytext""><I>be</I> or <I>become cold;</I> algere, frigescere, Past. 58, 9. v. a-cólian, calan.</div>","be or become cold; algere, frigescere, Past. 58, 9. v. a-cólian, calan.",be
1,a-ceápian,\N,5,main,ɑkeápiɑn,a-ceápian; p. ode,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cearfan,\N,5,main,ɑkæːɑrˠfɑn,a-cearfan,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-célan,\N,5,main,ɑkélɑn,a-célan; p. de,v. intrans.,\N,\N,"<div class=""oldenglish bodytext""><I>be</I> or <I>become cold;</I> algere, frigescere :-- Ðæs þearfan ne biþ þurst acéled <I>the thirst of this desire is not become cold,</I> Bt. Met. Fox 7, 34; Met. 7,17. v. célan, calan.</div>","be or become cold; algere, frigescere :-- Ðæs þearfan ne biþ þurst acéled the thirst of this desire is not become cold, Bt. Met. Fox 7, 34; Met. 7,17. v. célan, calan.",be
1,Acemannes burh,\N,5,main,ɑkemɑnːes burˠh,"Acemannes burh, burg",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,acen,\N,5,main,ɑken,acen,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ácen,\N,5,main,áken,ácen,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cennan,\N,5,main,ɑkenːɑn,"a-cennan, ðú -censt, he -cenþ; p. -cende; pp. -cenned",v. a.,\N,\N,"<div class=""oldenglish bodytext""><I>bring forth, produce, beget, renew;</I> parere, gignere, renovare, renasci :-- Swá wíf acenþ bearn <I>as a woman brings forth a child,</I> Bt. 31,1; Fox 112, 2. On sárnysse ðú acenst cild <I>in dolore paries filios.</I> Gen. 3, 16. Ða se Hǽlend acenned wæs <I>cum natus esset Jesus,</I> Mt. Bos. 2, l. Crist wæs acenned [MS. acennyd] on midne winter <I>Christ was born in mid-winter,</I> Menol. Fox l; Men. 1. Gregorius wæs of æðelborenre mægþe acenned <I>Gregory was born of</I> a <I>noble family,</I> Homl. Th. ii. 118, 7. Eal edniwe, eft acenned, synnum asundrad <I>all renewed, born again, sundered from sins</I>, Exon. 59b; Th. 214, 19; Ph. 241. Ðonne se móna biþ acenned [geniwod, v. geniwian] <I>when the moon is changed</I> [<I>born anew</I>], Lchdm, iii. 180,19, 22, 28. v. cennan.</div>","bring forth, produce, beget, renew; parere, gignere, renovare, renasci :-- Swá wíf acenþ bearn as a woman brings forth a child, Bt. 31,1; Fox 112, 2. On sárnysse ðú acenst cild in dolore paries filios. Gen. 3, 16. Ða se Hǽlend acenned wæs cum natus esset Jesus, Mt. Bos. 2, l. Crist wæs acenned [MS. acennyd] on midne winter Christ was born in mid-winter, Menol. Fox l; Men. 1. Gregorius wæs of æðelborenre mægþe acenned Gregory was born of a noble family, Homl. Th. ii. 118, 7. Eal edniwe, eft acenned, synnum asundrad all renewed, born again, sundered from sins, Exon. 59b; Th. 214, 19; Ph. 241. Ðonne se móna biþ acenned [geniwod, v. geniwian] when the moon is changed [born anew], Lchdm, iii. 180,19, 22, 28. v. cennan.","bring forth, produce, beget, renew"
1,a-cenned-líc,\N,5,main,ɑkenːedlík,a-cenned-líc,adj.,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cennednes,\N,5,main,ɑkenːednes,"a-cennednes, -cennes, -cennys, -cænnednys, -cænnys, -ness, e",n.,f.,\N,"<div class=""oldenglish bodytext""><I>birth, generation;</I> nativitas, ortus :-- Manega on his acennednysse gefag-niaþ <I>multi in nativitate ejus gaudebunt,</I> Lk. Bos. 1,14: Ps. Spl. 106, 37.</div>","birth, generation; nativitas, ortus :-- Manega on his acennednysse gefag-niaþ multi in nativitate ejus gaudebunt, Lk. Bos. 1,14: Ps. Spl. 106, 37.","birth, generation"
1,a-ceócian?,\N,5,main,ɑkeókiɑn?,a-ceócian? p. ode; pp. od,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-ceócung,\N,5,main,ɑkeókuŋg,"a-ceócung, e",n.,f.,\N,"<div class=""oldenglish bodytext""><I>consideration;</I> ruminatio<I>.</I> Wrt. Voc. 54, 62. v. a-ceósung.</div>","consideration; ruminatio. Wrt. Voc. 54, 62. v. a-ceósung.",consideration
1,a-ceorfan,\N,5,main,ɑkeorˠfɑn,"a-ceorfan; p. -cearf, pl. -cufon; pp. -corfen",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-ceósan,\N,5,main,ɑkeósɑn,"a-ceósan; p. -ceás, pl. -curon; pp. -coren",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-ceósung,\N,5,main,ɑkeósuŋg,a-ceósung,,\N,[MS. aceócung],"<div class=""oldenglish bodytext""></div>",\N,\N
1,acer,\N,5,main,ɑker,acer,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cerran,\N,5,main,ɑkerˠɑn,a-cerran; p. -cerde; pp. -cerred,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cerrednes,\N,5,main,ɑkerˠednes,"a-cerrednes, -ness, e",n.,f.,\N,"<div class=""oldenglish bodytext""><I>aversion,</I> v. a-cerran.</div>","aversion, v. a-cerran.",aversion
1,ach,\N,5,main,ɑkh,ach,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ác-hal,\N,5,main,ákhɑl,ác-hal,adj.,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,á-cígan,\N,5,main,ákígɑn,á-cígan; p. de; pp. ed,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ac-lǽc-cræft,\N,5,main,ɑklǽkkræft,"ac-lǽc-cræft, es",n.,m.,"[ac-lǽc = ag-lǽc m. [ac-lǽc = ag-lǽc miseria, cræft ars]","<div class=""oldenglish bodytext""></div>",\N,\N
1,a-clǽnsian,\N,5,main,ɑklǽnsiɑn,a-clǽnsian; p. ode; pp. od,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,Ác-leá=Ác-leáh,\N,5,main,ákleá=ákleáh,Ác-leá=Ác-leáh,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ác-leáf,\N,5,main,ákleáf,"ác-leáf, es",n.,n.,\N,"<div class=""oldenglish bodytext""><I>oak-leaf;</I> quercus folium :-- Ácleáf, Lchdm, iii. 311: L. M. 3, 8; Lchdm, ii. 312, 19.</div>","oak-leaf; quercus folium :-- Ácleáf, Lchdm, iii. 311: L. M. 3, 8; Lchdm, ii. 312, 19.",oak-leaf
1,a-cleopian,\N,5,main,ɑkleopiɑn,a-cleopian; p. ode; pp. od,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,aclian,\N,5,main,ɑkliɑn,aclian; p. ode; pp. od,,\N,"[acol, acl excited by fear]","<div class=""oldenglish bodytext"">terrere, terrore percellere. PER. ge-aclian.</div>","terrere, terrore percellere. PER. ge-aclian.","To frighten, excite"
1,ác-melu,\N,5,main,ákmelu,ác-melu,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ác-mistel,\N,5,main,ákmistel,"ác-mistel, e",n.,f.,\N,"<div class=""oldenglish bodytext""><I>mistletoe;</I> quercus viscum :-- Gením ácmistel <I>take mistletoe of the oak,</I> L. M. l, 36; Lchdm, ii. 88, 4.</div>","mistletoe; quercus viscum :-- Gením ácmistel take mistletoe of the oak, L. M. l, 36; Lchdm, ii. 88, 4.",mistletoe
1,a-cnyssan,\N,5,main,ɑknysːɑn,a-cnyssan; p. ede; pp. ed,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cofrian,\N,5,main,ɑkofriɑn,a-cofrian; p. ode; pp. od,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,acol,\N,5,main,ɑkol,"acol, acul, acl",adj.,\N,\N,"<div class=""oldenglish bodytext""><I>excited by fear, frightened, terrified, trembling;</I> agitatus, perterritus, pavidus :-- Wearþ he on ðam egesan acol worden <I>he had through that horror become chilled, trembling,</I> Cd. 178; Th. 223, 24; Dan. 124. Forht on móde, acul for ðam egesan <I>fearful in mood, trembling with dread,</I> 210; Th. 261, 14; Dan. 726. Acol for ðam egsan <I>trembling with terror.</I> Exon. 42 b; Th. 143, 20; Gú. 664. Forht and acol <I>afraid and trembling.</I> Cd. 92; Th. 117, 18; Gen. 1955. Wurdon hie ðá acle <I>they then became terrified,</I> Andr. Kmbl. 2678; An. 1341. Fyrd-leóþ galan aclum stefnum <I>they sung a martial song with loud excited voices,</I> Cd. 171; Th. 215, 4; Exod. 578.</div>","excited by fear, frightened, terrified, trembling; agitatus, perterritus, pavidus :-- Wearþ he on ðam egesan acol worden he had through that horror become chilled, trembling, Cd. 178; Th. 223, 24; Dan. 124. Forht on móde, acul for ðam egesan fearful in mood, trembling with dread, 210; Th. 261, 14; Dan. 726. Acol for ðam egsan trembling with terror. Exon. 42 b; Th. 143, 20; Gú. 664. Forht and acol afraid and trembling. Cd. 92; Th. 117, 18; Gen. 1955. Wurdon hie ðá acle they then became terrified, Andr. Kmbl. 2678; An. 1341. Fyrd-leóþ galan aclum stefnum they sung a martial song with loud excited voices, Cd. 171; Th. 215, 4; Exod. 578.","excited by fear, frightened, terrified, trembling"
1,a-cólian,\N,5,main,ɑkóliɑn,"a-cólian; p. ade, ode; pp. ad, od",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,acolitus,\N,5,main,ɑkolitus,acolitus = GREEK,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,acol-mód,\N,5,main,ɑkolmód,acol-mód,adj.,\N,\N,"<div class=""oldenglish bodytext""><I>a fearful mind, timid;</I> pavidus animo :-- Eorl acolmód <I>a chief in trembling mood, fearful.mind,</I> Exon. 55 b; Th. 195, 36; Az. 166. pegnas wurdon acolmóde <I>the thanes were chilled with terror,</I> Andr. Kmbl. 753; An. 377.</div>","a fearful mind, timid; pavidus animo :-- Eorl acolmód a chief in trembling mood, fearful.mind, Exon. 55 b; Th. 195, 36; Az. 166. pegnas wurdon acolmóde the thanes were chilled with terror, Andr. Kmbl. 753; An. 377.","a fearful mind, timid"
1,acordan,\N,5,main,ɑkorˠdɑn,acordan; p. ede; pp. ed,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-coren,\N,5,main,ɑkoren,a-coren,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-corenlíc,\N,5,main,ɑkorenlík,a-corenlíc,adj.,\N,\N,"<div class=""oldenglish bodytext""><I>to be chosen;</I> eligibilis :-- Biþ swíðe acorenlíc <I>is very estimable,</I> Past. 52, 8; Swt. 409, 36.</div>","to be chosen; eligibilis :-- Biþ swíðe acorenlíc is very estimable, Past. 52, 8; Swt. 409, 36.",to be chosen
1,a-corfen,\N,5,main,ɑkorˠfen,a-corfen,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-costnod,\N,5,main,ɑkostnod,a-costnod,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cræftan,\N,5,main,ɑkræftɑn,a-cræftan; p. de; pp. ed,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-crammian,\N,5,main,ɑkrɑmːiɑn,a-crammian; p. ode; pp. od,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-creópian,\N,5,main,ɑkreópiɑn,a-creópian; p. ede; pp. ed,,\N,[Manhu],"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-crimman,\N,5,main,ɑkrimːɑn,"a-crimman; p. -cramm, pl. -crummon; pp. -crummen",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,ác-rind,\N,5,main,ákrind,"ác-rind, e",n.,f.,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,acs,\N,5,main,ɑks,acs,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,Acsa,\N,5,main,ɑksɑ,"Acsa, Axa, an",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,Acsan mynster,\N,5,main,ɑksɑn mynster,"Acsan mynster, Ascan mynster, Axan minster, es",n.,n.,"[Acsa, an; n. [Acsa, an; m? the river Axe; mynster a monastery: Flor. Axanminster: Hunt. Acseminster]","<div class=""oldenglish bodytext""></div>",\N,\N
1,acse,\N,5,main,ɑkse,acse,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,acsian,\N,6,main,ɑksiɑn,"acsian, acsigan; p. ode; pp. od",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,acsung,\N,6,main,ɑksuŋg,"acsung, e",n.,f.,\N,"<div class=""oldenglish bodytext""><I>asking, a question, an inquiry, inquisition, interrogation, that which is inquired about, information;</I> interrogatio :-- Uneáþe ic mæg forstandan ðíne acsunga <I>I can scarcely understand thy questions,</I> Bt. 5, 3; Fox 12, 16. v. ascung.</div>","asking, a question, an inquiry, inquisition, interrogation, that which is inquired about, information; interrogatio :-- Uneáþe ic mæg forstandan ðíne acsunga I can scarcely understand thy questions, Bt. 5, 3; Fox 12, 16. v. ascung.","asking, a question, an inquiry, inquisition, interrogation, that which is inquired about, information"
1,ác-treó,\N,6,main,áktreó,"ác-treó, -treów, es; u.",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,Ác-tún,\N,6,main,áktún,"Ác-tún, es",n.,m.,"[ác m. [ác oak, tún a town]","<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cucian,\N,6,main,ɑkukiɑn,a-cucian,,\N,"[cuc=cwic, Cd. 65; Th. 78, 23 = Ors. 2, 1; Bos. 38, 8]","<div class=""oldenglish bodytext""></div>",\N,\N
1,acul,\N,6,main,ɑkul,acul,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,á-cuma,\N,6,main,ákumɑ,á-cuma OAKUM ; putamen :-- Ácuman,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cuman,\N,6,main,ɑkumɑn,"a-cuman; p. -cam, -com, pl. -cámon, -cómon; pp. -cumen, -cymen",,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,á-cumba,\N,6,main,ákumbɑ,"á-cumba, an; m: ǽ-cumbe, an",,\N,[cemban n ? [cemban to comb],"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cumend-líc,\N,6,main,ɑkumendlík,a-cumend-líc,adj.,\N,\N,"<div class=""oldenglish bodytext""><I>bearable;</I> tolerabilis. -- Acumendlícre byþ Sodoma lande and Gomorra on dómes dæg, ðonne ðære ceastre <I>tolerabilius erit terræ Sodomorum et Gomorrhæorúm in die judicii quam illi civitati,</I> Mt. Bos. lo, 15.</div>","bearable; tolerabilis. -- Acumendlícre byþ Sodoma lande and Gomorra on dómes dæg, ðonne ðære ceastre tolerabilius erit terræ Sodomorum et Gomorrhæorúm in die judicii quam illi civitati, Mt. Bos. lo, 15.",bearable
1,a-cumendlícness,\N,6,main,ɑkumendlíknesː,"a-cumendlícness, e",n.,f.,\N,"<div class=""oldenglish bodytext""><I>possibility to bring anything to pass;</I> possibilitas. v. cumende; <I>part. of</I> cuman.</div>",possibility to bring anything to pass; possibilitas. v. cumende; part. of cuman.,possibility to bring anything to pass
1,a-cunnian,\N,6,main,ɑkunːiɑn,a-cunnian; p. ode; pp. od,,\N,[MS. acunnudyst],"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-curon,\N,6,main,ɑkuron,a-curon,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwǽdon,\N,6,main,ɑkwǽdon,a-cwǽdon,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwǽlon,\N,6,main,ɑkwǽlon,a-cwǽlon,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwæþ.,\N,6,main,ɑkwæθ.,a-cwæþ.,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwalde,\N,6,main,ɑkwɑɫde,a-cwalde,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwán,\N,6,main,ɑkwán,a-cwán,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwanc,\N,6,main,ɑkwɑnk,a-cwanc,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cwealde,\N,6,main,ɑkwæːɑɫde,a-cwealde,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
1,a-cweccan,\N,6,main,ɑkwekːɑn,a-cweccan; p. -cwehte; pp. -cweht,,\N,\N,"<div class=""oldenglish bodytext""></div>",\N,\N
