rt_ref_link_id,rt_ref_link_id_old,orig_lang_abbrev,lex_ref_link_id,ref_id,ref_rt_index,word_id,ref_wd_index,reflex,category,gloss_orig,gloss_eng,questionable,notes,expanded_notes,original_text,created_by,last_updated_by,last_updated,rt_master_id,derivation,rt_index
4018,1004,lit.,10521,nil,22,,1505,žẽmė,*(dʰ)ĝʰ-em-ii̯ah₂-,"Erde, Boden, Land",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4018,1004,lett.,10522,nil,22,,1506,zeme,*(dʰ)ĝʰ-em-ii̯ah₂-,"Erde, Boden, Land",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4018,1004,apr.,10523,nil,22,,1507,semme,*(dʰ)ĝʰ-em-ii̯ah₂-,Erde,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4018,1004,apr.,10524,nil,22,,1508,same,*(dʰ)ĝʰ-em-ii̯ah₂-,Erde,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4018,1004,aksl.,10525,nil,22,,1509,zemlja,*(dʰ)ĝʰ-em-ii̯ah₂-,"Erde, Boden, Land",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4019,1004,,10526,nil,22,,1510,žmo-gùs,? *(dʰ)ĝʰ-m-ah₂-,Mensch,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4020,1004,gr.,10527,nil,22,,1511,χθαμαλός,? *dʰĝʰ-em-elo-,"niedrig, am Boden befindlich",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4020,1004,gr.,10528,nil,22,,1512,χαμηλός,? *dʰĝʰ-em-elo-,"niedrig, am Boden befindlich",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4020,1004,nphryg.,10529,nil,22,,1513,ζεμελως,? *dʰĝʰ-em-elo-,den Irdischen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4020,1004,lat.,10530,nil,22,,1514,humilis,? *dʰĝʰ-em-elo-,niedrig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4021,1004,jav.,10531,nil,22,,1515,zəmaēna-,*(dʰ)ĝʰ-m-ei̯no/ah₂-,irden,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4022,1004,lit.,10532,nil,22,,1516,žmonà,*(dʰ)ĝʰ-m-ah₂-nah₂-,"Frau, Ehefrau",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4023,1004,lit.,10533,nil,22,,1517,žmónės,*(dʰ)ĝʰ-m-ah₂-nii̯ah₂-,"Leute, Menschen",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4023,1004,apr.,10534,nil,22,,1518,smūni,*(dʰ)ĝʰ-m-ah₂-nii̯ah₂-,Person,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4024,1004,lit.,10535,nil,22,,1519,žẽminas,*(dʰ)ĝʰ-em-ino-,erdig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4025,1004,lit.,10536,nil,22,,1520,žemìnis,*(dʰ)ĝʰ-em-in-ii̯o-,zur Erde gehörig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4025,1004,lit.,10537,nil,22,,1521,žẽminis,*(dʰ)ĝʰ-em-in-ii̯o-,zur Erde gehörig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4024,1004,aksl.,10538,nil,22,,1522,zemьnъ,*(dʰ)ĝʰ-em-ino-,irdisch,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4026,1004,lit.,10539,nil,22,,1523,žẽmiškas,*(dʰ)ĝʰ-em-isko-,"erdig, irdisch",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4026,1004,aksl.,10540,nil,22,,1524,zemьskъ,*(dʰ)ĝʰ-em-isko-,irdisch,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4027,1004,lit.,10541,nil,22,,1525,zemýnas,*(dʰ)ĝʰ-em-iHno/ah₂-,"Kontinent, Erdmasse",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4027,1004,lit.,10542,nil,22,,1526,Žemýna,*(dʰ)ĝʰ-em-iHno/ah₂-,GN Erde,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4028,1004,ved.,10543,nil,22,,1527,kṣā́ma,*(dʰ)ĝʰ-ō̆m-n̥-,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4028,1004,ved.,10544,nil,22,,1528,kṣā́man,*(dʰ)ĝʰ-ō̆m-n̥-,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4028,1004,ved.,10545,nil,22,,1529,kṣā́maṇi,*(dʰ)ĝʰ-ō̆m-n̥-,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4029,1004,osk.,10546,nil,22,,1530,húnttram,*(dʰ)ĝʰ-om-tero/ah₂-,unterer,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4029,1004,umbr.,10547,nil,22,,1531,hondra,*(dʰ)ĝʰ-om-tero/ah₂-,unterhalb (von),,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4030,1004,umbr.,10548,nil,22,,1532,hondomu,*(dʰ)ĝʰ-om-tm̥mo/ah₂-,unterster,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4006,1004,aav.,10549,nil,22,,1533,ząm,*dʰéĝʰ-om-,"Erde, Boden, Land",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4006,1004,jav.,10550,nil,22,,1534,ząm,*dʰéĝʰ-om-,"Erde, Boden, Land",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4008,1004,ahd.,10551,nil,22,,1535,gomo,? *(dʰ)ĝʰ-(m̥)m-e/on-,"Mensch, Mann",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4008,1004,as.,10552,nil,22,,1536,gomo,? *(dʰ)ĝʰ-(m̥)m-e/on-,"Mensch, Mann",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4017,1004,mkorn.,10553,nil,22,,1537,den,? *dʰĝʰ-ém-ii̯o-,"Mensch, Person",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4017,1004,bret.,10554,nil,22,,1538,den,? *dʰĝʰ-ém-ii̯o-,"Mensch, Person",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4031,599,ved.,10555,nil,23,,1539,dhā́-,? *dʰeh₁-,"haltend, tragend, Träger",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4032,599,ved.,10556,nil,23,,1540,dhāma-dhā́-,*-dʰeh₁-,der die Grundlage schafft,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4032,599,ved.,10557,nil,23,,1541,vayō-dhā́-,*-dʰeh₁-,Lebenskraft verleihend,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4032,599,ved.,10558,nil,23,,1542,saṁ-dhā́-,*-dʰeh₁-,"Übereinkunft, Versprechen",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4032,599,ved.,10559,nil,23,,1543,dhiyaṃdhé,*-dʰeh₁-,"Gedanken anstellend, Dichtung schaffend",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4032,599,ved.,10560,nil,23,,1544,pratidhā́-,*-dʰeh₁-,"Ansatz zum Trinken, Schluck",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4032,599,ved.,10561,nil,23,,1545,? dvídhā,*-dʰeh₁-,"zweifach, auf zwei Arten",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4032,599,aav.,10562,nil,23,,1546,ādā-,*-dʰeh₁-,(etwa) (Gaben-)Verleihung,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4032,599,arm.,10563,nil,23,,1547,ownkndir,*-dʰeh₁-,ein Ohr leihend,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4033,599,lit.,10564,nil,23,,1548,avì-dė,? *-dhēh₁-,Schafstall,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4033,599,lit.,10565,nil,23,,1549,antì-dė,? *-dhēh₁-,Entenstall,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4033,599,lit.,10566,nil,23,,1550,alù-dė,? *-dhēh₁-,Bierstube,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4033,599,lit.,10567,nil,23,,1551,pelù-dė,? *-dhēh₁-,"Spreubehälter, -verschlag, Spreukammer",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4033,599,lit.,10568,nil,23,,1552,pra-džià,? *-dhēh₁-,"Anfang, Beginn",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4033,599,lit.,10569,nil,23,,1553,nuo-džià,? *-dhēh₁-,Sünde,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4033,599,lett.,10570,nil,23,,1554,pęlūde,? *-dhēh₁-,Spreuscheune,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4033,599,apr.,10571,nil,23,,1555,umnode,? *-dhēh₁-,Backhaus,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4034,599,? ved.,10572,nil,23,,1556,śraddhā́(ḥ),*k̑red-dʰeh₁-,vertrauend / im Vertrauen?,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4034,599,aav.,10573,nil,23,,1557,zrazdā-,*k̑red-dʰeh₁-,"ergeben, gläubig, vertrauend",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4034,599,jav.,10574,nil,23,,1558,azrazda-,*k̑red-dʰeh₁-,ungläubig,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4035,599,mir.,10575,nil,23,,1559,dais,? *dʰh₁-sth₂-i-,"Haufen, Heudieme",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4035,599,air.,10576,nil,23,,1560,tegdais,? *dʰh₁-sth₂-i-,"(Wohn)haus, Gebäude",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4035,599,mkymr.,10577,nil,23,,1561,das,? *dʰh₁-sth₂-i-,"Haufen, Heuschober",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4036,599,ved.,10578,nil,23,,1562,uda-dhí-,*-dʰh₁-í-,"Wolke, Meer",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4036,599,ved.,10579,nil,23,,1563,ni-dhí-,*-dʰh₁-í-,"Behälter, Schatz",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4036,599,ved.,10580,nil,23,,1564,pra-dhí-,*-dʰh₁-í-,Felgenkranz,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4036,599,jav.,10581,nil,23,,1565,gaoiδi-,*-dʰh₁-í-,Milchbehälter,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4036,599,? lat.,10582,nil,23,,1566,orbis,*-dʰh₁-í-,"Kreis, Scheibe, Rad (Cato+); Radkranz, Felge (Lucr. 4,551) ",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4036,599,? air.,10583,nil,23,,1567,áit(t),*-dʰh₁-í-,"Ort, Platz, Position; Unterkunft, Wohnung",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4037,599,,10584,nil,23,,1568,,? *-dʰh₁-ú-,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,ved.,10585,nil,23,,1569,nāma-dhá-,*-dʰh₁-ó-,namengebend ,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,ved.,10586,nil,23,,1570,saṁdhá-,*-dʰh₁-ó-,Vereinigung ,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,? gr.,10587,nil,23,,1571,ἀγαθός,*-dʰh₁-ó-,"gut, tüchtig, trefflich",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,lat.,10588,nil,23,,1572,foedus ,*-dʰh₁-ó-,"abstoßend, häßlich",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,lat.,10589,nil,23,,1573,acerbus ,*-dʰh₁-ó-,bitter,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,mir.,10590,nil,23,,1574,bard,*-dʰh₁-ó-,"Dichter, Barde",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,mkymr.,10591,nil,23,,1575,bardd,*-dʰh₁-ó-,"Dichter, Barde",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,gall.,10592,nil,23,,1576,bardos,*-dʰh₁-ó-,Sänger,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,gall.,10593,nil,23,,1577,Bardomagus,*-dʰh₁-ó-,ON (bei Mailand),,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,an. ,10594,nil,23,,1578,oddr,*-dʰh₁-ó-,Spitze,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,ae. ,10595,nil,23,,1579,ord,*-dʰh₁-ó-,Spitze,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,ahd. ,10596,nil,23,,1580,ort,*-dʰh₁-ó-,Spitze,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,got.,10597,nil,23,,1581,daurawards ,*-dʰh₁-ó-,Türhüter,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,ahd. ,10598,nil,23,,1582,wart,*-dʰh₁-ó-,Hüter ,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,ae. ,10599,nil,23,,1583,weard,*-dʰh₁-ó-,Hüter ,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,alit. ,10600,nil,23,,1584,ãpdas,*-dʰh₁-ó-,Kleidungsstück,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,lit. ,10601,nil,23,,1585,sam̃das,*-dʰh₁-ó-,"Miete, Pacht",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,lett.,10602,nil,23,,1586,ęñdas,*-dʰh₁-ó-,Seitenstützen des Bauernschlittens,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,aksl.,10603,nil,23,,1587,obьdo,*-dʰh₁-ó-,"Schatz, Vermögen, Erbe",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,aksl.,10604,nil,23,,1588,sǫdъ,*-dʰh₁-ó-,"Urteil, Prozeß",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4038,599,russ.,10605,nil,23,,1589,sud,*-dʰh₁-ó-,Gericht,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4039,599,aksl.,10606,nil,23,,1590,sǫdi,*-dʰh₁-íH-,Richter,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4040,599,mkymr.,10607,nil,23,,1591,ansawdd,*stah₂-dʰh₁-o-,"Qualität, stabiler Zustand",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4040,599,an. ,10608,nil,23,,1592,stóð,*stah₂-dʰh₁-o-,"Gestüt, Pferdeherde",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4040,599,ae. ,10609,nil,23,,1593,stōd,*stah₂-dʰh₁-o-,"Gestüt, Pferdeherde",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4040,599,ahd. ,10610,nil,23,,1594,stuot,*stah₂-dʰh₁-o-,"Gestüt, Pferdeherde",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4040,599,aksl.,10611,nil,23,,1595,stado,*stah₂-dʰh₁-o-,Herde,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4041,599,ved.,10612,nil,23,,1596,śraddhā́-,*-dʰh₁-áh₂-,"Hingabe, Vertrauen, Spendefreudigkeit",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4041,599,got. ,10613,nil,23,,1597,daurawarda,*-dʰh₁-áh₂-,Türhüterin,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4041,599,ksl.,10614,nil,23,,1598,ǫda,*-dʰh₁-áh₂-,Angelhaken,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4041,599,russ.,10615,nil,23,,1599,udá,*-dʰh₁-áh₂-,Angel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4042,599,jav.,10616,nil,23,,1600,taraδāt-,? *-dʰe/oh₁-t-,sich überlegen aufstellend,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4043,599,gr.,10617,nil,23,,1601,θέμεν,*dʰh₁-men-,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4043,599,dor.,10618,nil,23,,1602,θέμειν,*dʰh₁-men-,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4044,599,ved.,10619,nil,23,,1603,dhā́man-,*dʰeh₁-men-,"Sitz, Aufenthalt, Grundlage, Gesäß",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4044,599,? mitanni,10620,nil,23,,1604,Ar-ta-ta-a-ma,*dʰeh₁-men-,PN,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4044,599,aav.,10621,nil,23,,1605,dāman-,*dʰeh₁-men-,"Stätte, Wohnstätte",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4044,599,gr.,10622,nil,23,,1606,θῆμα,*dʰeh₁-men-,Grab,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4044,599,gr.,10623,nil,23,,1607,ἀνάθημα,*dʰeh₁-men-,"das Aufgestellte, Weihgeschenk",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4045,599,jav.,10624,nil,23,,1608,dāmąn,*dʰeh₁-mon-,Geschöpfe,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4045,599,mpers.,10625,nil,23,,1609,dām,*dʰeh₁-mon-,"Geschöpf, Schöpfung",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4045,599,gr.,10626,nil,23,,1610,θημών,*dʰeh₁-mon-,Haufen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4045,599,gr.,10627,nil,23,,1611,εὐθήμων,*dʰeh₁-mon-,"in Ordnung haltend, ordentlich",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4046,599,lit.,10628,nil,23,,1612,dėmuõ,*dʰeh₁-me/on-,"Bestandteil, Ziegel; Addendus (math.)",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4047,599,? lat.,10629,nil,23,,1613,abdōmen,*dʰoh₁-men-,"Unterleib, Schmerbauch",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4048,599,mnd. ,10630,nil,23,,1614,ingedōme,? *dʰoh₁-me/on-,"Eingeweide, Hausrat",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4048,599,bair.,10631,nil,23,,1615,ingetum,? *dʰoh₁-me/on-,"Eingeweide, Hausrat",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4049,599,ved.,10632,nil,23,,1616,dhātár-,*(-)dʰh₁-tér-,Schöpfer,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4049,599,gr.,10633,nil,23,,1617,θετήρ,*(-)dʰh₁-tér-,"Setzender, Bestimmender",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4049,599,gr.,10634,nil,23,,1618,ἀγωνο-θετήρ,*(-)dʰh₁-tér-,Organisator,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4049,599,gr.,10635,nil,23,,1619,ἀθλο-θετήρ,*(-)dʰh₁-tér-,Organisator,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4049,599,gr.,10636,nil,23,,1620,δια-θετήρ,*(-)dʰh₁-tér-,Organisator,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4050,599,ved.,10637,nil,23,,1621,dhā́tar-,*dʰéh₁-tor-,Schöpfer,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4050,599,? aav.,10638,nil,23,,1622,dātar-,*dʰéh₁-tor-,Schöpfer,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4050,599,lat.,10639,nil,23,,1623,conditor,*dʰéh₁-tor-,Gründer,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4051,599,aksl.,10640,nil,23,,1624,sъděteljь,? *dʰeh₁-tel-,"Schöpfer, Gründer",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4052,599,gr.,10641,nil,23,,1625,θέμις,? *dʰh₁-mi-,"Satzung, Ordnung; GN",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4053,599,aav.,10642,nil,23,,1626,dāmi-,*dʰeh₁-mi-,schaffend; Schöpher (m.),,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4053,599,aav.,10643,nil,23,,1627,dąmi-,*dʰeh₁-mi-,schaffend; Schöpher (m.),,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4054,599,urnord.  ,10644,nil,23,,1628,dālidun,*dʰeh₁-lo-,"machen, bereiten",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4054,599,aksl.,10645,nil,23,,1629,dělo,*dʰeh₁-lo-,"Tat, Arbeit, Werk",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4054,599,russ.,10646,nil,23,,1630,délo,*dʰeh₁-lo-,"Arbeit, Tat, Sache, Ding",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4054,599,russ.,10647,nil,23,,1631,dodél,*dʰeh₁-lo-,"Fertigstellung, Vollendung",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4055,599,lit.,10648,nil,23,,1632,padėlỹs,*(-)dʰeh₁-lii̯o-,"Aufbewahrungsort, Unterlage, der Henne untergelegtes Ei",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4055,599,lit.,10649,nil,23,,1633,príedėlis,*(-)dʰeh₁-lii̯o-,"Beilage, Zugabe, Zusatz",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4055,599,? lit.,10650,nil,23,,1634,dė̃l ,*(-)dʰeh₁-lii̯o-,"wegen, um willen",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4055,599,? lett.,10651,nil,23,,1635,dēļ ,*(-)dʰeh₁-lii̯o-,"wegen, um willen",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4055,599,? aksl.,10652,nil,23,,1636,dělja,*(-)dʰeh₁-lii̯o-,wegen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4055,599,? aksl.,10653,nil,23,,1637,dělьma ,*(-)dʰeh₁-lii̯o-,wegen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4055,599,? aruss.,10654,nil,23,,1638,delja,*(-)dʰeh₁-lii̯o-,wegen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4056,599,ved.,10655,nil,23,,1639,-dhiti-,*(-)dʰh₁-ti-,"Schicht, Lage",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4056,599,ved.,10656,nil,23,,1640,-hiti-,*(-)dʰh₁-ti-,Einsetzung,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4056,599,gr.,10657,nil,23,,1641,θέσις,*(-)dʰh₁-ti-,"Setzung, Ordnung, Satz",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4056,599,lat.,10658,nil,23,,1642,perditim,*(-)dʰh₁-ti-,verzweifelt,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4056,599,gall.,10659,nil,23,,1643,Condate,*(-)dʰh₁-ti-,Zusammenfluß (ON),,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4056,599,gall.,10660,nil,23,,1644,Condati ,*(-)dʰh₁-ti-,GN (Britannien),,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,lyd.,10661,nil,23,,1645,ta(a)c-,*(-)dʰeh₁-ti-,"Votivtafel, Votivgabe",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,jav.,10662,nil,23,,1646,dāiti-,*(-)dʰeh₁-ti-,"Geben, Schenken, Gewährung",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,jav.,10663,nil,23,,1647,ni-δāiti-,*(-)dʰeh₁-ti-,"Ablegen, Niederlegen, Verbergen",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,lat.,10664,nil,23,,1648,fētiālis,*(-)dʰeh₁-ti-,"Kriegsherold, Fetiale (Priestertitel)",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,got.,10665,nil,23,,1649,gadēþs*,*(-)dʰeh₁-ti-,Tat,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,an.,10666,nil,23,,1650,dáð,*(-)dʰeh₁-ti-,Tat,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,ae.,10667,nil,23,,1651,dǣd,*(-)dʰeh₁-ti-,Tat,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,as.,10668,nil,23,,1652,dād,*(-)dʰeh₁-ti-,Tat,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,ahd.,10669,nil,23,,1653,tāt,*(-)dʰeh₁-ti-,Tat,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,lit.,10670,nil,23,,1654,dė́tis,*(-)dʰeh₁-ti-,"Zeit und Raum des Eierlegens, Eierstock der Vögel, die zu tragende Bürde",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,lit.,10671,nil,23,,1655,dė́tys ,*(-)dʰeh₁-ti-,Eierstock der Vögel,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,lit.,10672,nil,23,,1656,padėtìs,*(-)dʰeh₁-ti-,"Lage, Stand, Zustand",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,lit.,10673,nil,23,,1657,dė́ti ,*(-)dʰeh₁-ti-,"setzen, stellen, legen usw.",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,lett.,10674,nil,23,,1658,dēt,*(-)dʰeh₁-ti-,(Eier) legen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,lett.,10675,nil,23,,1659,dẽt,*(-)dʰeh₁-ti-,"anlegen, herrichten, machen usw.",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,aksl.,10676,nil,23,,1660,blago-dětь,*(-)dʰeh₁-ti-,"Gnade, Gunst",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,aksl.,10677,nil,23,,1661,děti ,*(-)dʰeh₁-ti-,"tun, machen usw.",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4057,599,? alb.,10678,nil,23,,1662,dot,*(-)dʰeh₁-ti-,Partikel zum Ausdruck der Unmöglichkeit in verneinten Sätzen; zum Ausdruck des Zweifels in Frage- und Bedingungssätzen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4058,599,air.,10679,nil,23,,1663,dath,? *dʰh₁-tu-,"Farbe, Färbemittel, Glanz",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4058,599,lat.,10680,nil,23,,1664,conditus,? *dʰh₁-tu-,Gründung,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4058,599,lat.,10681,nil,23,,1665,conditum,? *dʰh₁-tu-,,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4059,599,ved.,10682,nil,23,,1666,dhā́tu-,*(-)dʰeh₁-tu-,Bestandteil,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4059,599,ved.,10683,nil,23,,1667,su-dhā́tu-,*(-)dʰeh₁-tu-,wohlgelegen,,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
4059,599,ved.,10684,nil,23,,1668,tri-dhā́tu-,*(-)dʰeh₁-tu-,"dreiteilig, dreifach",,,,,,"TD, AMB",AMB,23-07-25 15:16,,,
