lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
45830,giest,"foam, slaver, yeast",16958,giest,A guest,"A guest :-- Mid giestum with the guests, Cd. 112; Th. 148, 11; Gen. 2455: 112; Th. 147, 15; Gen. 2440: Exon. 94 a; Th. 353, 11; Reim. 11. DER. gryre-giest, hilde-, ryne-, stæle-. v. gæst."
46959,hefeld,handle,18523,hefeld,m.,"m.[?] Thread for weaving :-- Hefeld licium, Ælfc. Gl. 110; Som. 79, 50; Wrt. Voc. 59, 21. [Hevel fine twine, Halliw. Dict: cf. Icel. hefill; m. the clew-lines and bunt lines of a sail.]"
23922,puduc,"tumor, wart",25273,puduc,A wen,"A wen :-- Puducas strumas, Germ. 396, 258."
27308,un-blēoh,fearless,31799,un-bleoh,"Not coloured, clear, bright, splendid","Not coloured, clear, bright, splendid :-- Is mín land foremǽre and mé swýðe unbleó haereditas mea praeclara est mihi, Ps. Th. 15, 6. Hwæt mæg beón heardes hér on lífe wið ðam ðú móte gemang ðam werode eardian unbleoh on écnesse (but there is no corresponding word in the Latin, which is: Quid durum saeclo consetur in isto, utque illas inter liceat habitare cohortes?), Dóm. L. 302. Cf. ungebleoh."
30527,tēag,"band, fetter, enclosure",29627,teág,. v. teáh.,. v. teáh.
31188,te-,asunder-,29622,te-,given under,"given under tó-flówan, -tredan, -weorpan. [O. Frs. te-, ti-: O. H. Ger. za-, ze-, zi-.] Cf. tó-."
31551,demm,damage,7536,demm,"damage, mischief, harm","damage, mischief, harm, Ex. 22, 5: Ors. 2, 4; Bos. 43, 29. v. dem."
32191,dung,prison,8090,DUNG,f.,"f. DUNG; fimus, stercus :-- Ic hine bedelfe, and ic hine beweorpe mid dunne fŏdiam circa illam et mittam stercŏra, Lk. Skt. Hat. 13, 8. [Wyc. dong, dung: Piers P. Chauc. donge: Frs. dong: O. Frs. dung: Ger. dung, m. manure: M. H. Ger. tunc, f: O. H. Ger. tunga, f: Dan. dynge, m. f. a heap of dung: Swed. dynga, f: Icel. dyngja, f. a heap, dung.]"
35571,nēol,pronus,23470,neól,. v. neowol.,. v. neowol.
37830,cīð,"sprout, young shoot",6101,cíd,"Strife, chiding, contention","Strife, chiding, contention; contentio, jurgium, rixa, Somn. 305. DER. ge-cíd."
38553,cumbol,"wound, swelling",6790,CUMBOL,"a sign, image, military standard, ensign, banner;","a sign, image, military standard, ensign, banner; signum, imago, signum militare, vexillum :-- In campe gecrong cumbles hyrde the standard's guardian fell in battle, Beo. Th. 5004; B. 2505. Hie fór ðam cumble on cneówum sǽton they sat on their knees before the image, Cd. 181; Th. 227, 1; Dan. 180. Cumbol lixton wíges on wénum ensigns glittered in hopes of battle, 151; Th. 188, 29; Exod. 175: Andr. Kmbl. UNCERTAIN 8; An. 4. To weallgeatum wígend þrungon, céne under cumblum the warriors thronged to the wall-gates, bold beneath their ensigns, Andr. Kmbl. 2409; An. 1206: Judth. 12; Thw. 26, 18; Jud. 333."
39299,cēafl,pine,5890,CEAFL,"A bill, beak, snout, jaw, cheek","A bill, beak, snout, jaw, cheek; rostrum, rictus, fauces, maxilla :-- Se wída ceafl gefvlled biþ the wide jaw is filled, Exon. 97b; Th. 363, 26; Wal. 59: Andr. Kmbl. 3403; An. 1705. Blódigum ceaflum with bloody jaws, 318; An. 159: Exon. 26a; Th. 77, 5; Cri. 1252. Dauid gewylde ðone wildan beran, and his ceaflas totær David subdued the wild bear, and tore apart his jaws, Ælfc. T. 13, 26: 14, 2. [Wye. chaul: Laym. cheuel, chæfl, choul: O. Sax. kaflðs, pl. m: Dut. kevels, pl. f: Ger. kiefcl, kifel, kiffel, m.] DER. helle ceafl."
39856,ćiern,butter churn,6115,ciern,Must,"Must or new wine toiled thick; sapa, Cot. 170: 184. v. ceren."
43306,grǣd,grass,17366,grǽd,"Greed, rapacity","Greed, rapacity; aviditas :-- Fuglas hungrige grǽdum gífre birds hungry, greedily voracious, Exon. 43 a; Th. 146, 15; Gú. 710. [Goth. grédus: Icel. gráðr hunger, greed.]"
24076,bēost,beestings,3770,BEÓST,m?,"m? BIESTINGS, the first milk of a cow after calving; colostrum :-- Beóst biestings; obesta, Ælfc. Gl. 31; Som. 61, 102. Býst colostrum, Ælfc. Gl. 31; Som. 61, 102. Býsting, þicce meolc biest, biestings, thick milk, Ælfc. Gl. 33; Som. 62, 20. [Plat. beest, beest-melk : Dut. Ger. biest : O. H. Ger. biost : Goth. beist.]"
30601,tīfer,sacrificial animal,29790,tifer,"-tífran. v. tiber, á-tiéfran.","-tífran. v. tiber, á-tiéfran."
38703,cnéowian,coire,6430,cneówian,"To bow the knee, to kneel","To bow the knee, to kneel; genuflectere :-- Benedictus on his gebédum cneówode Benedict knelt down in prayer, Homl. Th. ii. 154, 20: 178, 33. Cneówigende genuflectens, Proæm. R. Conc. DER. ge-cneówian."
40810,gafol,fork,13134,gafol,"Tax, tribute, rent, interest","Tax, tribute, rent, interest; vectīgal, trĭbūtum, census, ūsūra :-- Hyra ár is mǽst on ðæm gafole, ðe ða Finnas him gyldaþ : ðæt gafol biþ on deóra fellum, and on fugela feðerum their revenue is chiefly in the tribute, which the Finns pay them : the tribute is in skins of beasts, and in feathers of birds, Ors. 1, 1; Bos. 20, 32-34. To gafle gesettan to let out for rent, Chr. 1100; Erl. 236, 6. Gafol ūsūra, Ælfc. Gr. 43; Som. 45, 4. Ætýwaþ me ðæs gafoles mynytostendĭte mihi numisma census, Mt. Bos. 22, 19 : L. Edg. S. 1; Th. i. 270, 19 : Exon. 16 a; Th. 35, 16; Cri. 559. Cyninges gafoles bígerdel a king's tribute-purse; saccus vel fiscus, Ælfc. Gl. 65; Som. 69, 35; Wrt. Voc. 40, 63. Hí ðone fíftan dǽl ealra hiora eorþwæstma ðæm cyninge to gafole gesyllaþ they give the fifth part of all their fruits of the earth to the king for tribute, Ors. 1, 5; Bos. 28, 31 : Byrht. Th. 133, 6; By. 46. Ic náme ðæt mín ys mid ðam gafole ego recēpissem quod meum est cum ūsūra, Mt. Bos. 25, 27. Se ðe feoh his ne sealde to gafole qui pĕcūniam suam non dĕdit ad ūsūram, Ps. Lamb. 14, 5. Ðæt him leófre wǽre wið hine to feohtanne, ðonne gafol to gyldenne that they would rather fight against him, than pay him tribute, Ors. 1, 10; Bos. 32, 24, 28 : L. Edg. S. 1; Th. i. 270, 16 : L. O. D. 9; Th. i. 356, 18 : Chr. 991; Erl. 130, 21 : 994; Erl. 132, 31. Ða dæt gafol námon qui didrachma accipiēbant, Mt. Bos. 17, 24, 25 : 22, 17 : Lk. Bos. 20, 22 : 23, 2. Gafol sellan to give tribute, Cd. 93; Th. 119, 12; Gen. 1978. Ðæt gé ðisne gárrǽs mid gafole forgyldon that ye buy off this warfare with tribute, Byrht. Th. 132, 47; By. 32. Freólsdóm gafola freedom from imposts, L. Wih. 1; Th. i. 36, 15. [M. Lat. gablum : Fr. gabelle : It. gabella : Span. gabela tax. A Celtic origin has been suggested for this word, v. Dief. ii. 400-1] DER. bere-gafol, ealu-, feoh-, hunig-, land-, mete-, neád-, rǽde-."
42500,gräetan,"attack, greet",17391,grǽtan,to bewail.,to bewail. v. grétan.
47665,hār,"worthy, sublime",18132,hár,"Hoar, hoary, grey, old","Hoar, hoary, grey, old; canus :-- Hár hǽþ the grey heath, Cd. 148; Th. 185, 5; Exod. 118. Se hára wulf the grey wolf, Exon. 77 b; Th. 291, 15; Wand. 82. Háres hyrste the old warrior's arms,Beo. Th. 5968; B. 2988: 3360; B. 1678: Cd. 164; Th. 193, 4; Exod. 241: 151; Th. 189, 7; Exod. 181. On ðone háran hæsel to the grey [with lichens?] hazel, Cod. Dipl. Kmbl. iii. 279, 14. Æt ðære háran apuldran at the old apple-tree, Chr. 1066; Erl. 202, 6. Of clife hárum from the grey cliff, Bt. Met. Fox 5, 25; Met. 5, 13. On brime háran on the grey sea, Menol. Fox 423; Men. 213. Hé geseah sumne hárne stán he saw a grey stone, Blickl. Homl. 209, 32: Cod. Dipl. Kmbl. iii. 313. 26: Beo. Th. 1779; B. 887. Hárne middengeard canescentem mundum, Mt. Kmbl. p. i, 5. Hrím and forst háre hildstapan rime and frost, hoary warriors, Andr. Kmbl. 2517; An. 1260. Háre byrnan grey byrnies [cf. grǽge syrcan, Beo. Th. 673; B. 334], Judth. 12; Thw. 26, 15; Jud. 328. [Chauc. hoor: Piers P. hore: Ayenb. hore vrostes: Alis. hore al so a wolf: Icel. hárr.]"
50265,hīeran,hear,18925,hiéran,"etc. v. hýran, etc.","etc. v. hýran, etc."
51275,hlēoðor,"tone, melody",19167,hleóðor,hearing,"hearing :-- Ontýn eárna hleóðor ðæt gehérnes hehtful weorðe on gefeán blíðse forþweard tó ðé auditui meo dabis gaudium et lætitiam, Ps. C. 50, 77; Ps. Grn. ii. 278, 77. [Cf. Icel. hljóð, e.g. gefa hljóð, biðja hljóðs to give, ask for, a hearing: Goth. hliuþ.]"
54968,sliðe,"fierce, cruel, evil",27651,slide,"A slip, fall","A slip, fall; lapsus, Ælfc. Gr. 11; Zup. 79, 9. I. of an actual slip :-- Ðá wearþ mé slide and ic him (the horse) of áfeóll lapsus decidi. Bd. 5, 6; S. 619, 18. II. fig. a slip into misfortune or error :-- Forðæm hit ǽr hit nolde behealdan wið unnyt word, hit sceal ðonne niédinga áfeallan for ðæm slide. Past. 38; Swt. 279, 5. Ð ú gene-redest fét míne fram slide (de lapsu), Ps. Spl. 55, 13: 114, 8. Forwyrd ł slide lapsum, ruinam, Hpt. Gl. 440, 61. þurh synna slide through falling into sin, Exon. Th. 263, 13; Jul. 349. Slidas lapsus. Hymn. Surt. 7, 17. v. fǽr-slíde."
38792,cnotta,"tuber, flax bud",6459,CNOTTA,A,"A KNOT, fastening, knitting; nexus :-- Cnotta nexus, Ælfc. Gr. 11; Som. 15, 10. Gyt hér is óðer cnotta ealswá earfoðe there is yet another knot equally difficult, Homl. Th. ii. 386, 22. To onlýsanne [MS. onlýsenne] ða fæstan cnottan [MS. cnotten] to loosen the fast knots, Th. Diplm. A. D. 1035; 334, 9: Wanl. Catal. 42, 23. Mid cnottum nexibus, Mone B. 3128: Homl. Th. ii. 28, 26. [Prompt. Chauc. knotte: Plat. knutte: Frs. knotte: Dut. knot, f; Kil. knutte: Ger. knoten, knote, m: M. H. Ger. knode, knote, m: O. H. Ger. knodo, m; Dan. knude, m. f: Swed. knut, m: Icel. knútr, m.]"
46953,hefe,yeast,18522,hefe,Weight,"Weight :-- Hú mihte hé gefrédan ǽniges hefes swǽrnysse ðá ðá hé ðone ferode ðe hine bær how could he feel the heaviness of any weight when he carried one who bore him, Homl. Th. i. 336, 26. Swilcehé búton hefe wǽre as if he were without weight, ii. 164, 35. On gemete and on hefe and on getale in mensura et pondere et numero, 586, 32. Hé micelne hefe gefrét æt hys heortan he feels a great weight at his heart, Lchdm. iii. 126, 10. Áwend hefas leahtra evente moles criminum, Hymn. Surt. 23, 7."
48235,hēlan,slander,18554,helan,"To conceal, hide, cover","To conceal, hide, cover :-- Gif ðú mé hylest ðíne heortan geþohtas if thou dost conceal from me thy heart's thoughts, Exon. 88 b; Th. 333, 12; Gn. Ex. 3. Ðonne eówaþ hé hí nalles ne hilþ then it shews them and does not conceal them, Bt. 27, 1; Fox 94, 26. Swá hwá swá hilþ his gódan weorc si bona quæ agit occultat, Past. 59, 4; Swt. 449, 29. Ða ðe hira gód helaþ ðe hie dóþ qui bona que faciunt abscondunt, 23; Swt. 179, 9. Ic hæl míne scylda I concealed my sins, Ps. Th. 31, 3: L. E. I. 30; Th. ii. 426, 21. Ðú heora fyrene fæste hǽle operuisti omnia peccata eorum, Ps. Th. 84, 2. Hé hit hælswíðe fæste wið his bróðor he concealed it very carefully from his brother, Ors. 6, 33; Swt. 288, 14. Hé ðæt hæl ǽrest sce petre he at first concealed that from St. Peter, Shrn. 74, 20. Ealle ða ðe ðone gylt mid him wiston and mid him hǽlon all those who were cognisant of that crime and joined with them in concealing it, Ors. 4, 4; Bos. 80, 24. Hí hǽlon ðæt hí forhelan ne mihton they hid what they could not keep hidden, Lchdm. i.392, 4. Ðú him fæste hel sóþan sprǽce hide carefully from them true speech, Cd. 89; Th. 110; 11; Gen. 1836. Nán óðrum his þearfe ne hele let no one conceal from another what it is needful for him to know, L. I. P. 10; Th. ii. 316, 20: Andr. Kmbl. 2329; An. 1166. Ða ðe willaþ helan ðæt hí tó góde dóþ qui bona clam faciunt, Past. 59; Swt. 447, 23. Nele hé ús nánwiht helan se ðe ús lǽt hyne sylfne cunnan he will not conceal anything from us who lets us know himself, Shrn. 202, 12. Ic ne mæg leng helan be ðam lífes treó I cannot longer conceal concerning the tree of life, Elen. Kmbl. 1408; El. 706. [Chauc. hele: A. R. i-holen, part. p: hele to cover, in the Surrey dialect: O. Sax. helan: O. Frs. hela: O. H. Ger. helan celare, tegere: Ger. hehlen.] DER. be-, for-helan."
49410,heorð,hearth,18728,HEORD,A,"A HERD, flock :-- Hiord arimentum, Wrt. Voc. 287. 53. Ðær wæs án swýna heord erat grex porcorum, Mt. Kmbl. 8, 30. Ic hæbbe óðre sceáp ða ne synt of ðisse heorde alias oves habeo quæ non ex hoc ovili, Jn. Skt. 10, 16. Hé dráf his heorde tó inneweardum ðam wéstene he led the flock to the backside of the desert, Ex, 3, 1: L. R. S. 4; Th. i. 434, 21. Rihtwís hyrde ofer cristene heorde a righteous shepherd over a christian flock, L. I. P. 2; Th. ii. 304, 10. Of eówrum heordum de gregibus tuis, Ps. Th. 49, l0. Heora heorda wíslíce healdan to keep their flocks wisely, L. Eth. vi. 2; Th. i. 314, 14. Godcunde heorda spiritual flocks, L. C. E. 26; Th. i. 374, 34. [Goth. hairda: Icel. hjörð: O. H. Ger. herta grex: Ger. heerde.] v. hríðer-heord."
50233,heden,cooking vessel,18521,heden,"A hood, chasuble","A hood, chasuble :-- Heden casla, Cot. 32, Lye. Sacerd ðonne hé mæssan singe ne hæbbe hé on heden ne cæppan sacerdos cum missam cantat ne portet cucullum nec cappam, L. Ecg. C. 9; Th. ii. 140, 9. Swá hwylc swá wile lectiones rǽdan ne biþ hé nýded tó ðon ðæt hé him ofdó his oferhacelan oððe heden ac gyf hé euangelium rǽde wyrpe him of heden oððe cæppan on his gescyldro quicunque lectiones legere velit, non necesse est ei cappam suam vel cucullum exuere; si autem evangelium legit, cucullum vet cappam super humeros dejiciat, 20-24. Hæðen mastruca, Lye. [Cf. hede dress, Halliw. Dict: Icel. héðinn, a jacket of fur or skin.]"
50701,héopa,rose hip,18723,heópa,"A briar, bramble","A briar, bramble :-- Ætt ðæm heápe [heópe, Rush.] secum rubum, Lk. Skt. Lind. 20, 37. (Or should this be placed under heópe?) [O. Sax. hiopo: O. H. Ger. hiufo; m. tribulus.]"
54329,lǣrest,\N,20883,lærest,least,"least :-- Æt ðam lærestan wlitewamme iii scillingas and at ðam máran vi scill. for the smallest disfigurement of the face iii shillings, for the greater vi shillings, L. Ethb. 56; Th. i. 16, 15. As this seems to be the only instance in which this form occurs, Schmid suggests that r is wrongly written for s, but the O. Frs. lerest may justify the presence of the r. v. læssa."
57802,molda,"dust, earth",22993,molda,or,"or molde, an; m. or f. The top of the head :-- Ðæt galdor man sceal singan ǽrest on ðæt wynstre eáre ðænne on ðæt swíðre eáre ðænne ufan ðæs mannes moldan the charm must first be sung into the left ear, then into the right ear, then on the top of the man's head, Lchdm. iii. 42, 9. [Cf. Trev. v. 369, 7: Þe Longobardes used to schere of þe heere of hir heed from þe molde to þe nolle (from the toppe un to the hynder parte, MS. Harl.) comam capitis a cervice usque ad occipitium tondebant. Halliwell gives mold the suture of the skull.]"
58459,mon,"think, remember",23007,món,in the phrase,"in the phrase full món plenilunium :-- Fullum móne plenilunio, Wrt. Voc. ii. 67, 42. [Cf. O. H. Ger. -máni in niu-máni neomenia; uol-máni plenilunium; unter-máni interlunium, Grff. 2, 795.]"
48822,hnītan,"push, embroider",19304,hnítan,"To strike, thrust, push, come against with a shock","To strike, thrust, push, come against with a shock :-- Ðonne hniton féðan in the shock of meeting hosts, Beo. Th. 2659; B. 1327: 5082; B. 2544. Gif oxa hnite wer oððe wif si bos percusserit virum aut mulierem, Ex. 21, 28. Ðonne ic hnítan sceal hearde wið heardum when I shall batter hard on the hard, Exon. 129 b; Th. 497, 21; Rä. 87, 4. [Icel. hníta to strike, clash.] DER. of-hnítan."
53926,slæpan,temples,27599,slǽpan,to sleep,"to sleep :-- Ðú slépes, Mk. Skt. Lind. , Rush. 14, 37. Slépes dormit. Mt. Kmbl. Lind. , Rush. 9, 24. Hwǽr resteþ (-aþ, MS. ) ðæs mannes sáwnl ðonne se líchama slépþ ? Salm. Kmbl. 188, 12. Slǽpeþ dormitet, Ps. Lamb. 120, 3. Slǽpeþ (slépeþ, Ps. Surt. ) obdormiet, Ps. Th. 120, 4. tó slǽpe ; wulfes heáfod lege under pyle; se unhála slǽpeþ, Lchdm. i. 360, 18. Gif gé slǽpaþ (slépaþ, Ps. Surt. ), Ps. Th. 67, 13. Slépes, Lk. Skt. Lind. 22, 46. Hé æt ðæm stáne slǽpte, Past. 16; Swt. 101, 18. Hwæðer hé wacode ðe slépte, ' Bd. 2, 12 ; . S. 513, 39. Ðá hié sléptun (geslépdon. Lind. ) cum dormirent, Mt. Kmbl. 13, 25. Sléptun (slépdon, Lind. ) dormierant, 27, 52. Hneapedun ł slýpton (in a later hand, v. Txts. p. 293) dormiःerunt, Ps. Surt. 75, 6. Ðeáh ðæt mod slǽpe gódra weorca, Past. 56; Swt. 431, 25. Mé lyste slǽpan dormiturio, Ælfc? Gr. 34; Zup. 211, 12 note. Ongunnon slépan dormitaverunt. Ps. Th. 75, 5."
56962,mǣle,bowl,22051,mǽle,spotted,"spotted, v. un-mǽle."
60912,nīed,"wish, longing, eagerness",23605,niéd,"niéten. v. níd, níten.","niéten. v. níd, níten."
61601,efnan,"work, do",9009,efnan,"to throw down, prostrate, level, lay low;","to throw down, prostrate, level, lay low; prosternĕre :-- Ic efne to eorþan ealdne ceorl I throw down the old churl to earth. Exon. 107 b; Th. 409, 28; Rä. 28, 8."
62410,fāgian,adorn,10045,fágian,"To shine, glitter, vary","To shine, glitter, vary; văriāre :-- Swá hit nú fágaþ so it now varies, Bt. Met. Fox 11, 79; Met. 11, 40. Hí fágiaþ they vary, Bt. 21; Fox 74, 13."
63089,fealo,"pale, fallow",10130,fealo,many,"many, Beo. Th. 5508, note; B. 2757, note. v. fela."
63625,forð,"forth, forward",11224,FORD,A,"A FORD; vădum :-- Ford vădum, Ælfc. Gl. 97; Som. 76, 66; Wrt. Voc. 54, 10: 80, 51. Hie flugon ofer Temese búton ǽlcum forda they fled over the Thames without any ford, Chr. 894; Erl. 90, 28. Neáh ðam forda, ðe man hǽt Welinga ford near the ford which is called Wallingford, Ors. 5, 12; Bos. 110, 20. Æt ðam forda [Th. forde] at the ford, Byrht. Th. 134, 8; By. 81. Ða Walas adrifon sumre eá ford ealne mid scearpum pílum greátum the Welsh staked the ford of a river all with great sharp piles, Chr. Erl. 5, 9, 12. Ofer ðone ford trans vădum, Ælfc. Gr. 47; Som. 47, 38: Byrht. Th. 134, 22; By. 88: Beo. Th. 1140; B. 568. He oferfór ðone ford transīvit vădum, Gen. 32, 22. He mihte fordas oferrídan, ðonne he to hwylcere eá cóme he might ride over the fords, when he came to any river, Bd. 3, 14; S. 540, 17. [Laym, uord, ford: Scot. firth, frith a bay: O. Frs. forda: Dut. Kil. voord vădum: Ger. furt. f: M. H. Ger. vurt, m: O. H. Ger. furt, n: Dan. fjord, m. f. a bay, gulf: Swed. fjärd, m. a bay: Icel. fjörðr, m: Grk. GREEK, m. a ford, ferry.]"
63875,fierd,journey,10627,fierd,"An army, force, expedition","An army, force, expedition; exercĭtus, expĕdītio :-- Of ðære fierde from the army, Chr. 823; Erl. 62, 18: 876; Erl. 78, 9: 885; Erl. 82, 23: 919; Erl. 104, 26. ǽr sió fierd gesamnod wǽre ere the army was assembled, Chr. 894; Erl. 90, 21. v. fyrd."
65111,flēotan,flow,10890,fleótan,To,"To FLOAT, swim; fluctuāre, nătāre, nāvĭgāre :-- Ðæt scip sceal fleótan mid ðý streáme the ship must float with the stream, Past. 58; Hat. MS. Nó he fram me flódýðum feor fleótan meahte he could not float far from me on the waves, Beo. Th. 1089; B. 542. Se feónde [MS. feond] gespearn fleótende hreáw the exulting [fowl] perched on the floating corpses, Cd. 72; Th. 87, 12; Gen. 1447. Fleótendra ferþ nó ðǽr fela bringeþ cúþra cwidegiedda the spirit of seafarers brings there not many known songs, Exon. 77a; Th. 289, 26; Wand. 54. Ageót ele uppon wæter oððe on óðrum wǽtan, se ele flýt búfon pour oil upon water or on another fluid, the oil will float above, Homl. Th. ii. 564, 13. Oft scipu scríðende scrinde fleótaþ illic nāves pertransībunt, Ps. Th. 103, 24. Fleát fámigheals forþ ofer ýðe the foamy necked one floated forth over the wave, Beo. Th. 3822; B. 1909. [Piers P. fleten: Wyc. Chauc. flete: Orm. fletenn: Scot. fleit, flete: Plat. fleten: O. Sax. fliotan: O. Frs. fliata: Dut. vlieten: Ger. fliessen: M. H. Ger. vliuzen: O. H. Ger. fliuzan, fleozan : Dan. flyde: Swed. flyta: Icel. fljóta: Lat. fluĕre to flow; Grk. GREEK to navigate: Sansk. plu to float, swim.] DER. a-fleótan."
48279,hlēowe,lukewarm,19177,hleówe,"Warm, sheltered","Warm, sheltered :-- Gefere ðæne mannan on swíðe fæstne cleofan and wearmne gereste him swíðe wel hleówe ðǽr and wearme gléda bere man gelóme inn carry the man into a room very fast shut and warm, let him rest himself there quite warm and snug, and let warm coals be often carried in, L. M. 2, 59; Lchdm. ii. 280, 12. [Cf. Icel. hlúa að emum to make one warm and snug; hlýr, hlær, warm, mild: Wick. lew lukewarm] DER. ge-, un-hleówe."
61662,yrfe,the inheritance,36128,yrfe,or,"or (?) irfe, q. v.), es; n. Cattle :-- For án eówre yrfe sceal beón hér oves tantum vestrae et armenta remaneant, Ex. 10, 24. Gnættas wǽron gewordene on mannum and on yrfe (in jumentis), 8, 17. Eft hwyrfende wæs tó ðæm yrfe and tó ðæm ceápe and tó heora gesetum, Blickl. Homl. 199, 6. ǽgðer ge on mannum ge on gehwelces cynnes yrfe, Chr. 910; Erl. 100, 14. Menn and yrfe (orf, v. l.) hí slógon, 1010; Erl. 143, 28. Ðá ðæt land ǽrest mín láford mǽ tó lǽt, ðá wæs hit ierfelæás (omni peccunia caruit) . . . . And ic sælf ðæt ierfæ (peccuniam) tó gestríndæ . . . . Ðonnæ is ðǽr nú irfæs (pecuniae) ðæs ðæs stranga wintær lǽfæd hæfð nigon ealð hríðru, and feówer and hundændlæftig ealdra swína, Chart. Th. 162, 26-163, 4. v. irfe."
66203,recen,"scrape together, heap up, gather",25520,recen,"ready, prompt.","ready, prompt. v. recenian :-- Mæg sige syllan se ðe symle byþ recon and rǽdfæst, Wald. 108; Vald. 2, 26. [Cumeð her forð, and beð alle reken, And lereð wel quat he sal speken, Gen. and Ex. 3485. Louerd, ic (Moses) am unreken of wurdes, 2817. My rankor refrayne for þy reken (apt) wordes, Allit. Pms. 60, 756. (See the glossary for other instances. See also rekenli in the same work, and in Sir Gawayne.) O. Frs, rekon (of a road which is clear) : L. Ger. reken. v. Richthofen. Cf. O. Sax. rekón to make ready, set in order.]"
68625,sīpian,drip,27525,sipian,"Siras(-e), síras. v. sypian, Syras, sígere.","Siras(-e), síras. v. sypian, Syras, sígere."
72296,scīo,cloud,26628,sció,"scioppa. v. sceón, scoppa.","scioppa. v. sceón, scoppa."
74151,finn,"fin ray, pointed fin",10694,Finn,Fin. the king of the North Frisians,"Fin. the king of the North Frisians :-- Finn [MS. Fin] Fresna cynne Fin of the race of the Frisians, Scóp. Th. 55; Wíd. 27. Be Finnes eaferum in Fres-wæle of Fin's offspring in Friesland, Beo. Th. 2140; B. 1068. v. Finns buruh."
76765,ðeorf,unleavened,7604,deorf,"Labour, trouble, tribulation","Labour, trouble, tribulation; lăbor, tribulātio. DER. ge-deorf."
79324,ðing,"court assembly, property, object",7692,ding,"A dungeon, prison","A dungeon, prison; carcer :-- Com hæleða þreát to ðære dimman ding the troop of heroes came to the dark dungeon, Andr. Kmbl. 2541; An. 1272."
79390,ðung,Aconitum napellus,8090,DUNG,f.,"f. DUNG; fimus, stercus :-- Ic hine bedelfe, and ic hine beweorpe mid dunne fŏdiam circa illam et mittam stercŏra, Lk. Skt. Hat. 13, 8. [Wyc. dong, dung: Piers P. Chauc. donge: Frs. dong: O. Frs. dung: Ger. dung, m. manure: M. H. Ger. tunc, f: O. H. Ger. tunga, f: Dan. dynge, m. f. a heap of dung: Swed. dynga, f: Icel. dyngja, f. a heap, dung.]"
79726,ðrūh,"trough, channel, coffin",7990,druh,Dust,Dust; pulvis :-- Hwæt! druh ðú dreórega lo! thou gory dust! Soul Recd. 33; Seel. 17.
80082,ðēaw,"custom, practice",7486,DEÁW,m. n.,"m. n. DEW; ros :-- Swá swá deáw ðære dúne ðætte [se, Th; se ðe, Spl.] niðerastáh on munte oððe to dúne sicut ros Hermon qui deseendit in montem Sion, Ps. Lamb. 132, 3. On morgen wæs ðæt deáw abútan ða fyrdwíc mane ros jacuit per circuĭtum castrōrum, Ex. 16, 13: Num. 11, 9. Deáw and deór scúr ðec dómige the dew and heavy rain exalt thee, Cd. 192; Th. 239, 18; Dan. 372: Exon.16 b; Th. 38, 19; Cri. 609: 108 a; Th. 412, 11; Rä. 30, 12: Deut. 32, 2. Þurh dropunge deáwes and rénes through the dropping of dew and rain, Ps. Th. 64, 11. Syle ðé God of heofenes deáwe det tibi Deus de rore cœli, Gen. 27, 28, 39. [Prompt. dewe: Piers P. Chauc. dewes, pl: Orm. dæw: Plat. dau, m: Frs. dauwe, douwe: O. Frs. daw, m: Dut. dauw, m: Kil. dauw, dauwe: Ger. thau, tau, m: M. H. Ger. O. H. Ger. tou, n: Dan. dug, dugg, m. f: Swed. dagg, m: Icel. dögg, f.] DER. mele-deáw, sun-."
83876,weolc,triton shell,34126,weolc,"Scarlet, purple","Scarlet, purple :-- Twigedeágade deáge ł weolcere (weolcenre ?) ł wealcbasewere bis tincto cocco, Hpt. Gl. 431, 31. v. next word."
85897,wið,"against, opposite, toward, along, with",34491,wíd,"wide, of","wide, of (a certain) width :-- Se arc wæs fíftig fæðma wíd, Boutr. Scrd. 21, 4. Fær gewyrc fiftiges wíd, ðrittiges heáh, þreó hund lang elngemeta, Cd. Th. 79, 7; Gen. 1307. Wite ðú hú wíd and síd helheoðo dreórig, and mid hondum ámet, 308, 29; Sat. 699, Is ðár on ðære myclan ciricean geworht emb ða lástas útan, hwéne wíddre ðonne byden, fæt up óþ mannes breóst heáh. Blickl. Homl. 127, 6."
62366,fǣted,fat,10015,fæted,"part. Covered with gold, gilt, golden, ornamented","part. Covered with gold, gilt, golden, ornamented; bracteātus :-- Ðæt sweord fáh and fæted the sword coloured and ornamented, Beo. Th. 5395; B. 2701. Gesáwon fæted wǽge, dryncfæt deóre they saw the golden cup, the precious drinking vessel, Beo. Th. 4499; B. 2253: 4553; B. 2282: Exon. 113 b; Th. 434, 27; Rä. 52, 7: Andr. Kmbl. 601; An. 301."
