lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
31741,delu,"nipple, teat",7530,delu,f: pl. nom. gen. acc.,"f: pl. nom. gen. acc. dela; dat. delum A teat, nipple; mamma :-- Wǽron forbrocene ða dela hiora mǽgdenhádes ... bióþ forbrocene ða wæstmas ðæra dela fractæ sunt mammæ pubertātis eārum ... pubertātis mammæ franguntur, Past. 52; Hat. MS. [O. H. Ger. tila, tili, f. mamma.]"
31980,delfan,"dig, bury",7526,DELFAN,"To dig, dig out","To dig, dig out, DELVE; fŏdĕre, effŏdĕre :-- Ne mæg ic delfan fŏdĕre non văleo, Lk. Bos. 16, 3. Ongan he eorþan delfan he began to dig the earth, Elen. Kmbl. 1655; El. 829. Ic delfe fŏdio, Ælfc. Gr. 28, 6; Som. 32, 45. Ðǽr þeófas hit delfaþ ubi fures effŏdiunt, Mt. Bos. 6, 19, 20: Exon. 111 b; Th. 427, 27; Rä. 41, 97. Ic dealf ðisne pytt ego fodi pŭteum istum, Gen. 21, 30. Se dealf deópe qui fodit in altum, Lk. Bos. 6, 48. Wæterpyttas ðe ge ne dulfon wells which ye dug not, Deut. 6, 11. Hí dulfon áne mycle díc they dug a great ditch, Chr. 1016; Erl. 155, 22: Ex. 7, 24: Ps. Lamb. 21, 17: Ps. Th. 56, 8. Swelce hwá delfe eorþan as if any one should dig the earth, Bt. 40, 6; Fox 242, 5. Gif se delfere ða eorþan nó ne dulfe if the digger had not dug the earth, 40, 6; Fox. 242, 7. [Prompt. delvyn' fŏdĕre: Wyc. delue: Piers P. delven: Chauc. delve: Laym. dælfen, deluen: Orm. dellfeþþ burieth: Plat. dölben: O. Sax. bi-delƀ;an to bury: Frs. dollen: O. Frs. delva, dela: Dut. delven: Ger. delben: M. H. Ger. tëlben: O. H. Ger. bi-telban sepelīre.] DER. a-delfan, be-, ge-, of-, þurh-, under-, upa-, úta-."
32139,denn,"cave, animal lair",7549,DENN,A,"A DEN; cubīle, lustrum? [lustra MS.] :-- Denn cubile, Ælfc. Gr. 9, 2; Som. 8, 27. Wild-deóra holl and denn lustrum ferārum [MS. lustra], Ælfc. Gl. 110; Som. 79, 38; Wrt. Voc. 59, 10. Se légdraca gewát dennes niósian the fire-dragon went to visit his den, Beo. Th. 6082; B. 3045. Geseah he wundur on ðæs wyrmes denn he saw wonders in the dragon's [lit. worm's] den, 5512; B. 2759. [Prompt. dēn specus : Wyc. den : Chauc. dennes caves : Laym. denne : Dut. denne, f. deck of a ship : Kil. denne ārea, antrum : Ger. tenne, f. area : M. H. Ger. tenne, n. area : O. H. Ger. tenni, n. area.]"
32231,drōs,"sediment, dregs",7983,dros,"filth, lees","filth, lees; sordes, fæx, aurĭcŭla, Cot. 14. [Kil. droes fæx.] v. drosna."
32258,deorc,dark-colored,7593,DEORC,adj.,"adj. DARK, obscure, gloomy, sad; tenebrōsus, obscūrus :-- Niht-helm geswearc, deorc ofer dryhtgumum the helm of night grew murky, dark o'er the vassals, Beo. Th. 3584; B. 1790: Exon. 30 b; Th. 95, 22; Cri.1561: 101 b; Th. 384, 2; Rä. 4, 21. Hí me asetton on seáþ [MS. sceaþ] hinder, ðǽr wæs deorc þeóstru, and deáþes scúa posuērunt vie in lacu inferiōri, et in tenĕbris, et in umbra mortis, Ps. Th. 87, 6: Lk. Bos. 11, 34. Biþ se deorca deáþ ge-endad the dark death shall be ended, Exon. 63 a; Th. 231, 34; Ph. 499: Ps. Th. 101, 9. Seó deorce niht gewíteþ the dark night departs, Exon. 57 a; Th. 204, 16; Ph. 98. Adó me of deópe deorces wæteres libĕra me de profundo aquārum, Ps. Th. 68, 14. He hí of ðám þýstrum ðanon alǽdde, and of deáþes scúan deorcum generede eduxit eos de tenĕbris, et umbra mortis, 106, 13. On ðære deorcan niht in the dark night, Andr. Kmbl. 2922; An. 1464: Exon. 50 b; Th. 175, 8; Gú. 1191. Drihten sealde him dimne and deorcne deáþes scúwan the Lord gave him death's shadow dim and dark, Cd. 223; Th. 293, 14; Sat. 455: Exon. 61 a; Th. 225, 2; Ph. 383. Ðú dæg settest, and deorce niht tuus est dies, et tua est nox, Ps. Th. 73, 16: 142, 4. Wæs ðæs fugles flyht dyrne and dégol ðám ðe deorc gewit hæfdon on hréðre the bird's flight was hidden and secret to those who had a dark understanding in their breasts, Exon. 17 a; Th. 40, 18; Cri. 640: Cd. 5; Th. 7, 19; Gen. 108. Se ðis deorce líf deópe geondþenceþ he profoundly contemplates this dark life, Exon. 77 b; Th. 291, 28; Wand. 89. Feónd seondon réðe, dimme and deorce our foes are fierce, dim and dark, Cd. 215; Th. 271, 13; Sat. 105: Ps. Th. 73, 19: 113, 12. Gebrecu féraþ deorc ofer dreohtum [MS. dreontum] the crashes go dark over multitudes, Exon. 102 a; Th. 385, 15; Rä. 4, 45: 48 b; Th. 168, 1; Gú. 1071. Cwíst ðú oncnáwaþ hí wundru ðíne, on ðám dimmum deorcan þýstrum numquid cognoscentur in tenebris mirabĭlia tua? Ps. Th. 87, 12. He wát deorce grundas he knows the dark places, 134, 6: 145, 6. Ðú scealt andettan hwæt ðú þurhtogen hæbbe deorcum gedwildum thou shalt confess what thou host accomplished by dark errors, Exon. 72 b; Th. 270, 4; Jul. 460: Beo. Th. 556; B. 275. Þurhdrifon hí me mid deorcan næglum they pierced me with dark nails, Rood Kmbl. 91; Kr. 46. [Prompt. derke: Wyc. derk-: Chauc. dark-: Piers P. derk: R. Glouc. derk: O. H. Ger. tarni latens, tarhnjan occultāre: Icel. dökkr: Gael. dorch dark, black, dusky.] DER. deorce: deorcian, a-: deorcung."
32283,drōf,turbid,7952,DRÓF,"Draffy; dreggy, dirty, troubled","Draffy; dreggy, dirty, troubled; sordĭdus, turbŭlentus, turbĭdus :-- Se ðe his bróðor hataþ, he hæfþ unstilnesse, and swýðe dróf [MS. drofi] mód he that hateth his brother has disquietude, and a very troubled mind, Basil admn. 4; Norm. 44, 16. Flód dróf a turbid flood, Somn. 102; Lchdm. iii. 204, 11. [Laym. drof disturbed, grieved: O. Sax. dró8b-line]i, druoƀ;i turbĭdus, nubĭlus: Kil. droef turbĭdus, turbŭlentus, fecŭlentus: Ger. trübe troubled, obscure, dark, dull, sad: M. H. Ger. trüebe: O. H. Ger. truobi turbĭdus, turbādus.] DER. ge-dróf."
32350,dierne,"hidden, secret",7654,dierne,"hidden, secret","hidden, secret, Elen. Kmbl. 2160; El. 1081. v. dyrne I."
32417,dryht,retinue,8019,dryht,"A people, multitude, army, in pl. men","A people, multitude, army, in pl. men; pŏpŭlus, multĭtūdo, căterva, fămĭlia, hŏmĭnes :-- Dryhtum to nytte for use to people, Exon. 11 3a; Th. 433, 25; Rä. 51, 2. Ic dryhtum þeówige I serve multitudes, 104 a; Th. 394, 9; Rä 13, 15 : Cd. 146; Th. 182, 21; Exod. 79. Ðæt ðý ðeáþ-drepe drihta [MS. drihte] swǽfon that the armies slept in the swoon of death, Cd. 167; Th. 209, 7; Exod. 495 : 217; Th. 275, 26; Sat. 177. Drihta bearnum to the children of men, 47; Th. 61, 6; Gen. 993 : Exon. 95 b; Th. 357, 7; Pa. 25. [Laym. drihte retinue : O. Sax. druht, only in composition, as druht-folc comĭtātus, pŏpŭlus : Frs. dregte : O. Frs. dracht, drecht : M. H. Ger. O. H. Ger. truht, trut, f. multitude : Icel. drótt, f. pŏpŭlus. v. Goth. ga-drauhts, m. a soldier, from driugan to do military service : A. Sax. dreógan.] DER. folc-dryht, -driht, mago-; gedriht, gedryht, hí-, hý-, sib-, wil-."
32449,drēam,"joyful noise, jubilation",7845,DREÁM,"joy, pleasure, gladness, mirth, rejoicing, rapture, ecstasy, frenzy;","joy, pleasure, gladness, mirth, rejoicing, rapture, ecstasy, frenzy; jubĭlum, lætĭtia, gaudium, delīrium :-- Ðǽr biþ drincendra dreám se micla there is the great joy of drinkers, Exon. 88 a; Th. 332, 3; Vy. 79: Beo. Th. 999; B. 497: Cd. 169; Th. 211, 25; Exod. 531. Ðǽr biþ engla dreám there [in heaven] is joy of angels, Exon. 32 b; Th. 102, 22; Cri. 1676: Elen. Kmbl. 2461; El. 1232: Apstls. Kmbl. 96; Ap. 48. Ic eam ealles leás écan dreámes I am bereft of all eternal joy, Cd. 216; Th. 275, 8; Sat. 168: 217; Th. 276, 2; Sat. 182: Exon. 27 b; Th. 82, 24; Cri. 1343: Rood Kmbl. 285; Kr. 144. In dolum dreáme in foolish joy, Exon. 39 a; Th. 130, 8; Gú. 435. In ðam uplícan engla dreáme in the exalted joy of angels, 9 a; Th. 7, 17; Cri. 102. He dreám gehýrde hlúdne in healle he heard loud mirth in the hall, Beo. Th. 177; B. 88. Sorh cymeþ in manna dreám sorrow cometh into the joy of men, Frag. Kmbl. 3; Leás. 2: Exon. 35 a; Th. 114, 2; Gú. 166. Heó móton ágan dreáma dreám mid Gode they may possess joy of joys with God, Cd. 220; Th. 283, 32; Sat. 314: Exon. 16 a; Th. 36, 22; Cri. 580: Apstls. Kmbl. 163; Ap. 82. Eart ðú dumb and deáf, ne sindan ðíne dreámas wiht thou art dumb and deaf, thy pleasures are naught, Exon. 99 a; Th. 370, 27; Seel. 65. Dreáma leás void of joys, joyless, Beo. Th. 1705; B. 850; Cd. 2; Th. 3, 23; Gen. 40: 5; Th. 7, 18; Gen. 108. Ic dreáma wyn sceal ágan mid englum I shall possess joy of joys with angels, Exon. 42 b; Th. 142, 31; Gú. 652. Hie forþ heónon gewiton of worulde dreámum they have departed hence from the world's joys, Rood Kmbl. 263; Kr. 133 Exon. 43 b; Th. 146, 19; Gú. 712. Hér ge-endode eorþan dreámas Eádgár Engla cyning in this year [A. D. 975] Edgar, king of the Angles, ended the pleasures of earth, Chr. 975; Erl. 124, 29; Edg. 21: Exon. 32 b; Th. 102, 5; Cri. 1668. Sécan mid sibbe swegles dreámas to seek in peace the joys of heaven, Andr. Kmbl. 1618; An. 810: Cd. 14; Th. 17, 9; Gen. 257: Exon. 26 a; Th. 76, 28; Cri. 1246: Judth. 12; Thw. 26, 31; Jud. 350. On swylcum wódum dreáme in such insane ecstasy or frenzy, Ors. 3, 6; Bos. 58, 14: Homl. Th. i. 524, 34: 526. 1: ii. 50, 28: 110, 18, 31."
32463,drān,drone,7839,DRÁN,A,"A DRONE; fucus :-- Drán fucus, Ælfc. Gl. 22; Som. 59, 106; Wrt. Voc. 23, 62. Drǽn fucus, Wrt. Voc. 77, 48. Ðǽr he wunede eall riht swá dráne dóþ on híue: eall ðæt ða beón dragen toward ða dráne dragaþ fraward he abode there just as drones do in a hive: all that the bees draw towards them the drones draw from them, Chr. 1127; Erl. 256, 20, 21. [Piers P. drane: Plat. drone: O. Sax. drán, f. fucus: Ger. drone, thräne; f; dran, m. fucus: M. H. Ger. tren, m. fucus: O. H. Ger. treno, m, attăcus, fucus: Dan. drone, m. f: Swed. drönje, drön-are, m: Grk. άν-θρήν-η, f. a hornet, bee: Sansk. druna, m. a bee; dhran to sound.]"
32528,dræge,drag-net,7827,dræge,A,"A DRAG, drag-net; tragŭla, verricŭlum :-- Dræg-net vel dræge tragŭla, Ælfc. Gl. 1; Som. 55, 13; Wrt. Voc. 15, 13. Dræge tragŭla vel verricŭlum, 105; Som. 78, 40; Wrt. Voc. 57, 22."
32652,dear,dare,7444,dear,"I dare, he dares","I dare, he dares, Gen. 44, 34: Beo. Th. 1373; B. 684; pres. of durran."
32691,dēaw,dew,7486,DEÁW,m. n.,"m. n. DEW; ros :-- Swá swá deáw ðære dúne ðætte [se, Th; se ðe, Spl.] niðerastáh on munte oððe to dúne sicut ros Hermon qui deseendit in montem Sion, Ps. Lamb. 132, 3. On morgen wæs ðæt deáw abútan ða fyrdwíc mane ros jacuit per circuĭtum castrōrum, Ex. 16, 13: Num. 11, 9. Deáw and deór scúr ðec dómige the dew and heavy rain exalt thee, Cd. 192; Th. 239, 18; Dan. 372: Exon.16 b; Th. 38, 19; Cri. 609: 108 a; Th. 412, 11; Rä. 30, 12: Deut. 32, 2. Þurh dropunge deáwes and rénes through the dropping of dew and rain, Ps. Th. 64, 11. Syle ðé God of heofenes deáwe det tibi Deus de rore cœli, Gen. 27, 28, 39. [Prompt. dewe: Piers P. Chauc. dewes, pl: Orm. dæw: Plat. dau, m: Frs. dauwe, douwe: O. Frs. daw, m: Dut. dauw, m: Kil. dauw, dauwe: Ger. thau, tau, m: M. H. Ger. O. H. Ger. tou, n: Dan. dug, dugg, m. f: Swed. dagg, m: Icel. dögg, f.] DER. mele-deáw, sun-."
32722,dēaþ,death,7450,DEÁÞ,m.,"m. DEATH; mors :-- Ðeáh ðe him se bitera deáþ geboden wǽre though bitter death were announced to them, Cd. 183; Th. 229, 26; Dan. 223: Exon. 31 b; Th. 98, 6; Cri. 1603: Beo. Th. 899; B. 447: 5773; B. 2890. Se deáþ cymþ death comes, Bt. 8; Fox 26, 6: Chr. 1065; Erl. 198, 7; Edw. 26. Hí ofercume unþinged deáþ vĕniat mors super illos, Ps. Th. 54, 14. Nis me ðæs deáþes sorg there is no fear of death to me, Exon. 38 a; Th. 125, 7; Gú. 350: 40 a; Th. 133, 25; Gú. 495: Cd. 25; Th. 31, 28; Gen. 492: Elen. Kmbl. 1165; El. 584: Bt. 8; Fox 26, 6. Ðú ðe upahefst me of geatum deáþes qui exaltas me de portis mortis, Ps. Lamb. 9, 15. He is deáþes scyldig reus est mortis, Mt. Bos. 26, 66: Ps. Th. 54, 4: 72, 3. Gif hwá sié deáþes scyldig if any one be guilty of death, L. In. 5; Th. i. 104, 13; 27; Th. i. 120, 3. He men of deáþe worde awehte he woke men from death with his word, Andr. Kmbl. 1166; An. 583: Exon. 14 b; Th. 29, 23; Cri. 467: 41 b; Th. 139, 25; Gú. 598. Gif he man to deáþe gefylle beó he útlah if he fell a man to death let him be an outlaw, L. E. G. 6; Th. i. 170, 10: L. C. S. 2; Th. i. 376, 18: Chr. 979; Erl. 129, 10: Boutr. Scrd. 17, 25: 18, 11. Eall ðæt gemót sóhte leáse saga ongén ðone Hǽlend, ðæt híg hyne to deáþe sealdon omne consĭlium quærēbat falsum testimōnium contra Iesum, ut eum morti tradĕrent, Mt. Bos. 26, 59: 20, 18: Ps. Th. 114, 8: 117, 18. Fram deáþe to lífe a morte in vitam, Jn. Bos. 5, 24. Deáþ he ðǽr býrigde he there tasted death, Rood Kmbl. 199; Kr. 101: Cd. 228; Th. 306, 17; Sat. 665: Exon. 119 b; Th. 459, 25; Hö, 5. Þurh fǽrlícne deáþ through sudden death, L. C. S. 71; Th. i. 412, 29. Unrót ys mín sáwl óþ deáþ tristis est anĭma mea usque ad mortem, Mt. Bos. 26, 38: 16, 28: Ex. 10, 17: Deut. 30, 15. He sceal deáþe sweltan he shall perish by death, L. Alf. 14, 15; Th. i. 48, 3, 7, 8. Ðæt ðú deáþe sweltest that thou shalt perish by death, Exon. 67 b; Th. 250, 11; Jul. 125. Deáþe cwylman mortificāre, Ps. Spl. 108, 15. Ðæt he deáþa gedál dreógan sceolde that he should undergo death, Exon. 36 a; Th. 116, 12; Gú. 206. Gegang ða deáþa bearn ðe hí démaþ nú possĭde fīlios morte punitōrum, Ps. Th. 78, 12. Deáþas spirits, ghosts; manes, Cot. 134. [Wyc. deeth: Chauc. deth: Laym. dæd, dæð, deað, deð, m: Orm, dæþ: O. Sax. dóð, m: Frs. dead, dea: O. Frs. dad, dath, m: Dut. dood, m: Ger. tod, m: M. H. Ger. tót, m: O. H. Ger. tód, m. Goth. dauþus, m: Dan. död, m. f: Swed. död, m: Icel. dauði, m.] DER. ǽr-deáþ, ende-, gúþ-, mere-, swylt-, wæl-, wundor-."
32748,dwǣscan,extinguish,8124,dwæscan,"To extinguish, put out","To extinguish, put out; extinguĕre :-- Dryhten lǽnan lífes leahtras dwæsceþ the Lord extinguishes the crimes of this frail life, Exon. 62 b; Th. 229, 17; Ph. 456: 128 b; Th. 493, 19; Rä. 81, 33. Feóndscype dwæscaþ, sibbe sáwaþ on sefan manna extinguish enmity, sow peace in the minds of men, 14 b; Th. 30, 28; Cri, 486. DER. a-dwæscan, to-: un-adwæscendlíc."
33010,dēagol,secret,7433,deágol,secret,"secret, Exon. 110 b; Th. 424, 14; Rä. 41, 39: L. M. 2, 66; Lchdm. ii. 298, 8: Bd. 3, 16; S. 542, 34, MS. T. v. dígol."
33046,dwala,"error, going astray",8126,dwala,"an error, doubt","an error, doubt :-- Nánnes dwala is non dubium est, Mt. Kmbl. Præf. p. 2, 13. v. dwola."
33121,dyppan,dip; baptize,8194,DYPPAN,To,"To DIP, immerge, baptize; immergĕre, intingĕre, tingĕre, baptīzāre :-- Se ðe his hand on disce mid me dypþ qui intingit mecum manum in cătīno, Mk. Bos. 14, 20. Dyppe his finger ðǽron let him dip his finger therein, Lev. 4, 17. Biþ dipped fót ðín on blóde ut intingātur pes tuus in sanguĭne, Ps. Spl. 67, 25. Dippaþ ysopan sceaft on ðam blóde fascĭcŭlum hyssōpi tingĭte in sanguĭne, Ex. 12, 22. Ic eówic dépu oððe dyppe, se eówic dépiþ oððe dyppeþ ego baptīzo vos, ipse baptīzābit vos, Mt. Rush. Stv. 3, 11. Dyppende baptīzantes, 28, 19. [Wyc. dippe: Orm. dippesst dippest: Plat. döpen to baptize: O. Sax. dópian baptīzāre: Dut. doopen to baptize, immerge: Ger. taufen to baptize: M. H. Ger. toufen to baptize: O. H. Ger. toufén baptīzāre: Goth. daupyan to baptize.] DER. be-dyppan, ge-, onbe-."
33360,dyhtig,strong,8176,DYHTIG,"Doughty, strong","Doughty, strong; vălĭdus :-- Sweord ecgum dyhtig a sword doughty of edges, Beo. Th. 2578; B. 1287. Dihtig, Cd, 93; Th. 120, 11; Gen. 1993. [Piers P. douhty, doghty: Chauc. douhty: Laym. duhti: Orm. duhtig: Plat. dugtig: Ger. tüchtig: M. H. Ger. tühtic able, strong, fit: O. H. Ger. tugad-ig virtuous: Dan. dygtig: Swed. dugtig: Icel. dygðugr.] v. dohtig."
33405,dræf,apostasy,7824,drǽf,"A driving out, an expulsion","A driving out, an expulsion; expulsio :-- Be drǽfe [dráfe MS. B.] of expulsion, L. In. 68; Th. i. 146, 6. DER. út-drǽf."
33422,drepe,manslaughter,7902,drepe,"A slaying, stroke, violent death","A slaying, stroke, violent death; occīsio :-- He drepe þrówade he suffered the stroke [death-stroke], Beo. Th. 3183; B. 1589. DER. deáþ-drepe."
33458,dreccan,"irritate, plague",7859,DRECCAN,"To vex, afflict, trouble, torture, torment","To vex, afflict, trouble, torture, torment; vexāre, affligĕre, tribulāre, turbāre, cruciāre :-- Mec sorg dreceþ sorrow vexeth me, Cd. 99; Th. 131, 21; Gen. 2179. Drecþ se deófol mancynn mid mislícum costnungum the devil vexes mankind with various temptations, Boutr. Scrd. 19, 44. Me Agar drehte dógora gehwam Hagar hath vexed me each day, Cd. 102; Th. 135, 27; Gen. 2249. Yrfweardnysse ðíne hí drehton hæreditātem tuam vexavērunt, Ps. Spl. 93, 5: Chr. 897; Erl. 95, 7. Ic drece vexo, Ælfc. Gr. 24; Som. 25, 44. Ðeáh hine se ymbhoga ðyssa woruldsǽlþa wráðe drecce though the anxious care of these worldly goods severely afflicts him, Bt. Met. Fox 7, 108; Met. 7, 54: Homl. Th. i. 156, 21. Ne wendaþ hine wyrda, ne hine wiht dreceþ fates change him not, nor doth aught afflict him, Exon. 88 b; Th. 334, 1; Gn. Ex. 9: Bt. Met. Fox 7, 50, Met. 7, 25. Ðonne míne fýnd me drecceaþ dum afflīgit me inimīcus, Ps. Th. 42, 2. Ic ðé bebeóde ðæt ðú nánum men ne drece I command thee that thou afflict no man, Homl. Th. ii. 296, 5. On ðam écan lífe ðǽr ne cymþ nán deófol ne nán yfel mann, ðe us mǽge dreccan in the eternal life there will come no devil nor evil man who may trouble us, i. 272, 10. Hwí drecst ðú leng ðone láreów why troublest thou the master longer? Mk. Bos. 5, 35. Hí hine dreccaþ they trouble him, Ps. Th. arg. 25: Homl. Th. ii. 540, 34. To hwon dreahtest ðú me for what [why] hast thou tortured me? Exon. 98 a; Th. 368, 6 Seel. 17. Gif hine dreccean mót ðissa yfla hwæðer if either of these evils can torment it, Bt. Met. Fox 5, 80; Met. 5, 40. [Piers P. drecchen to vex: Chauc. drecche: Laym. i-dræcched, -dracched, -drecched, pp. injured, disturbed.] DER. ge-dreccan."
33616,dyne,rumble,8184,DYNE,A,"A DIN, noise; sonus, fragor, strepĭtus :-- Se dyne becons hlúd of heofonum the din came loud from heaven, Cd. 223; Th. 294, 5; Sat. 466. Cyrm, dyne fragor, Mone B. 4413: Cd. 221; Th. 288, 13; Sat. 380: 222; Th. 289, 7, 27; Sat. 394, 404. ǽr he dómdæges dyn gehýre ere he shall hear doomsday's din, Salm. Kmbl. 546; Sal. 272: 650; Sal. 324. Dyne fragōre, Mone B. 4425. [Chauc. dinne: Dan. dön, n. a loud noise: Swed. dån, n. a din, noise: Icel. dynr, m. a din, noise.] DER. eorþ-dyne: ge-dyn, swég-."
34081,īlca,the same,20370,ilca,[occurs in the weak declension only]. The same,"[occurs in the weak declension only]. The same :-- Hé sylf oððe se ylca ipse; heó sylf oððe seó ylce ipsa; hí sylfe oððe ða ylcan ipsi, Ælfc. Gr. 15 ; Som. 18, 53-4. Ðú byst se ilca se dú ǽr wǽre tu idem ipse es, Ps. Th. 101, 24. Se ilca hét ácwellan ða rícostan witan the same man [Nero] ordered the greatest senators to be killed, Bt. Met. Fox 9, 47; Met. 9, 24. Hæfþ se ilca god eorþan and wætere mearce gesette the same God hath appointed a limit to earth and water, 11, 127 ; Met. I1, 64. Ðis is se ilca ealwalda god ðone on fyrndagum fæderas cúðon, Andr. Kmbl. 1501; An. 752. Seó ylce bóc idem libellus, Bd. 4, 10; S. 578, 16. Hé weorþan sceolde eft ðæt ilce ðæt hé ǽrðon wæs it should become again the same, that it was before, Exon. 61 a ; Th. 224, 21 ; Ph. 379. Hié cwǽdon ðæt tæt ilce hiera geférum geboden wǽre they said that the same offer had been made to their comrades, Chr. 755; Erl. 50, 22. On ðisse ylcan tíde hac ipsa hora, Ex. 9, 18. On ðære ylcan tíde eadem hora; Wick. in the same hour, Lk. Skt. 24, 33. Hí smeágaþ unriht and on ðam ilcan forweorþaþ scrutati sunt iniquitatem; defecerunt scrutantes scrutinio, Ps. Th. 63, 5. Gelíce ðisse ilcan ðe wé ymb sprecaþ like the very one we are talking about, Bt. Met. Fox 26, 5 ; Met. 26, 3. Ðisne ilcan þreát this same band, Exon. 16 a; Th. 36, 2 ; Cri. 570. Ðyssum ylcum tídum his temporibus, Bd. 5, 7; S. 621, 14. Swá ðám ilcum byþ ðe nellaþ ðínre ǽ bebod healdan so shall it be with those, who will not keep thy law, Ps. Th. I18, 36. [Ilk is used as late as the time of Chaucer, and remains yet in the phrase 'of that ilk,' but its place was gradually occupied by same (the Icelandic sami) which occurs once in the Ormulum.]"
34201,fretan,gnaw,12327,FRETAN,"to eat up, gnaw","to eat up, gnaw, FRET , devour, consume; devŏrāre, consūmĕre, comĕdĕre :-- Ða ðe wilniaþ fretan mín folc qui devŏrant plēbem meam, Ps. Th. 13, 9: 26, 3: Exon. 127 a; Th. 488, 11; Rä. 76, 5: 87 b; Th. 329, 34; Vy. 44: Beo. Th. 6021; B. 3014: 6220; B. 3114. Swá líg freteþ mórhǽþ vĕlut flamma incendat montes, Ps. Th. 82, 10. Friteþ wildne fugol it eats the wild bird, Salm. Kmbl. 596; Sal. 297: 808; Sal. 403. Deáþ misfédeþ oððe fritt hig mors depascet eos, Ps. Spl. T. 48, 14. Fýr fryt land mid his wæstme ignis devŏrābit terram cum germĭne suo, Deut. 32, 22. Gærstapan hit fretaþ eall locustæ devŏrābunt omnia, Deut. 28, 38 : Ps. Th. 52, 5. He fræt fýftýne men he devoured fifteen men, Beo. Th. 3167; 6. 1581: Exon. 112 b; Th. 432, 4; Rä. 48, 1. He fræt uncer wurþ cŏmēdit prĕtium nostrum, Gen. 31, 15: Ps. Spl. 79, 14.Fugelas hit frǽton vŏlucres comēdērunt illud, Mk. Bos. 4, 4; frétun, Rush.: fréton, Mt. Lind. 13, 4: Gen. 37, 20. We hine frǽton obsorbuĭmus eum, Ps. Th. 34, 23: 104, 30. Wǽron hie mid meteliéste gewǽgde, and hæfdon miclne dǽl ðara horsa freten they were distressed. for want of food, and had eaten a great part of their horses, Chr. 894; Erl. 92, 28. Swá hwylcne man swá hý gefóþ fretaþ hí hine quoscunque capiunt comedunt, Nar. 36, 4. Freotas devorant, Mk. Skt. Rush. 12, 40. II. to break, burst; frangĕre. rumpĕre :-- Heó wǽre frǽton they brake their covenant, Cd. 149; Th. 187, 7; Exod. 147. [Piers P. Chauc. frete: Laym. freten to gnaw: Orm. freteþþ fretteth: Plat. freten, vreten: Dut. vreten: Ger. fressen: M. H. Ger. vrëzzen: O. H. Ger. farëzzan, firezan, frezzan, frëzan: Goth. fraítan: Dan. fraadse: Swed. frata, frassa.]"
34267,ǣs,carrion,826,ǽS,"Food, meat, carrion, a dead carcase","Food, meat, carrion, a dead carcase; esca, cibus, pabulum, cadaver :-- Earn ǽses georn the eagle eager for food, Byrht. Th. 134, 60; By. 107. Lǽton him behíndan ðone earn ǽses brúcan they left behind them the eagle to eat of the carrion, Chr. 938; Th. i. 207, 30, col. 2; Æðelst. 63. ǽse wlanc exulting in carrion, Beo. Th. 2668; B. 1332 : Ps. Th. 146, 10. [Dut. aas, n. esca, cadaver; Ger. aas, n. esca, cadaver: M. H. Ger. ás, n: O.H. Ger. ás, n. esca: Dan. aas, n: Swed. as, n.]"
34318,tind,"prong, tine",29864,tind,"A tine, prong, tooth","A tine, prong, tooth of an implement:--Tindas rostri, tindum rostris, Wrt. Voc. ii. 119, 30, 28. Ðeáh ánra gehwylc horn hæbbe .xii. tindas írene, and ánra gehwylc tind hæbbe synderlíce .xii. ordas, Salm. Kmbl. p. 150, 25. [Tindes the rungs of a ladder, A. R. 354, 20. Tynde branch of a tree, Allit. Pms. 3, 78. Tindes of harowis, Alex. 3908. A tynde cremale (a hook); a tynde of a beste, Cath. Angl. 389 (where see several instances). Tyynde, prekyl, tynde, pryke carnica; tyndyt with tyndys carnicatus, Prompt. Parv. 494. Cf. tine stocks, the short crooked handles on the pole of a scythe, Halliw. Dict. M. H. Ger. zint a spike, tooth: Icel. tindr a spike; also, a peak.] v. following words."
