lex_ref_link_id,reflex,gloss_eng,lemma_id,lemma,gloss,entry_str
54920,lāst,"footprint, track",21097,lást,"A step, footstep, sole of the foot, track, trace","A step, footstep, sole of the foot, track, trace :-- Lǽst solum, Ælfc. Gl. 75; Som. 71, 98; Wrt. Voc. 45, 6. Ðú ðás werþeóde wræccan láste feorran gesóhtest from far with the foot of an exile this people hast thou sought, Cd. 114; Th. 149, 22; Gen. 2478. Sarran brýde láste beddreste gestáh, 129; Th. 164, 15; Gen. 2715. Of láste e vestigio, statim, Wrt. Voc. ii. 144, 33. On láste e vestigio, 107, 41. Him on láste setl wíde stódan behind them heaven stood spacious, Cd. 5; Th. 6, 10; Gen. 86. Malalehel wæs æfter Jarede yrfes hyrde fæder on láste Mahalaleel was after Jared the guardian of the heritage in succession to his father, 52; Th. 65, 18; Gen. 1068. Him on láste fór sweót Ebréa on their track marched the band of Hebrews, Judth. 12; Thw. 25, 38; Jud. 298. Yldran ússe in forléton ðone wlitigan wong on láste our parents left that beauteous plain behind, Exon. 62 a; Th. 228, 18; Ph. 440. Frætwe léton licgan on láste, 104 a; Th. 394, 30; Rä. 14, 11. Ðá wearþ forht ferþ manig folces on láste then was the mind of many a man of that folk left in fear, Andr. Kmbl. 3191; An. 1598. Hié ðæs láðan lást sceáwedon they marked the track of the foe, Beo. Th. 265; B. 132. Lást weardian [cf. lást-weard] to guard the track of one gone before, to remain behind; also to follow in the steps of another. Cyning úre gewát þurh ðæs temples hróf ðǽr hý tó ségun ða ðe leófes lást weardedun [of the disciples watching the ascension of Christ], Exon. 15 a; Th. 31, 16; Cri. 496. Se ðe his mondryhten lífe bilidene lást weardian wiste who knew his lord, of life bereft, remained behind, 52 a; Th. 182, 19; Gú. 1312. Sceal se líchoma leást weardigan eft on eorþan the body shall again be left in the ground, Bt. Met. Fox 20, 482; Met. 241. Hé his folme forlét lást weardian, Beo. Th. 1947; B. 971. Hýrde ic ðæt ðám frætwum feówer mearas lást weardode I heard that four steeds followed those trappings, 4335; B. 2164. Him arn on lást þýstre genip dark cloud succeeded it, Cd. 8; Th. 9, 8; Gen. 138. Him fleáh on lást earn ǽtes georn, Judth. 11; Thw. 24, 27; Jud. 209. Gescoh nú seolfes swæðe ... Ðá on lást beseah leóflíc cempa 'see now thine own track.' ... Then the good warrior looked behind, Andr. Kmbl. 2880-90; An. 1443-48. On lást faran to return. Beo. Th. 5883; B. 2945. Wesseaxe on lást legdun láþam þeódum the West Saxons hung on the rear of the foe, Chr. 937; Erl. 112, 22; Ædelst. 22. On lást [cf. Icel. á lesti] at last. Ðú sárgige on lásð gemas in novissimis, Past. 36, 2; Swt. 249, 13. Hit on lást of his tungan útábirst tó openum bismere ad extremum usque ad apertas lingua coutumelias erumpat, 38, 7; Swt. 279, 8. Ðæt mód him ǽrest ná ne ondrǽt ða lytlan scylda, ne ðonne on lást ða miclan, 57, 2; Swt. 437, 28: Bt. 7, 20; Fox, 16, 11; Fox 72, 7. Lástas wǽron wíde gesýne, gang ofer grundas, Beo. Th. 2809; B. 1402. Ic sume in bryne sende ðæt him lásta wearþ síðast gesýne some have I sent into the fire, so that no trace of them was left, Exon. 72 b; Th. 270, 33; Jul. 474.Blódgum lástum, 36 b; Th. 119, 25; Gú. 260. Ðonne is ðǽr geworht emb ða lástas... ðæt man mæg tó ðǽm lástum onhnígan and mænige men ða moldan neomaþ on ðǽm lástum the footsteps are built about, yet so that people can stoop down to the footsteps, and many men take the earth from the footsteps, Blickl. Homl. 127, 5-11, 55, 59. Ðæt nǽnig man ða lǽstas sylfe ufan oferwyrcean ne mihte ne mid golde ne mid seolfre so that no man might overlay the footsteps themselves, neither with gold nor with silver, 125, 35. Sceáwian láðes lástas, Beo. Th. 1686; B. 841. Lástas lecgan [cf. colloquial to make tracks] to journey, travel. Ic lástas sceal wíde lecgan wide must I wander, Cd. 49; Th. 63, 3; Gen. 1026. Gewít ðú féran, lástas lecgan, 137; Th. 172, 26; Gen. 2850: 118; Th. 153, 9; Gen. 2536: l09; Th. 145, 3; Gen. 2400. [Goth. laists a footstep.] DER. æf-, feorh-, fét-, féðe-, fót-, sweart-, úríg-, wíd-, wræclást. v. lǽst."
54550,laðian,"invite, summon",21113,laðian,"To invite, call, call upon","To invite, call, call upon :-- Hwílum ic rincas laðige tó wíne at times I invite men to wine, Exon. 104 a; Th. 395, 32; Rä. 15, 16. Ðyder ðe unc laðaþ and cégþ uncer Drihten whither our Lord invites and calls us, Blickl. Homl. 187, 26: Cd. 226; Th. 301, 29; Sat. 589 Loth hig laðode geornlíce Lot compulit illos oppido, Gen. 19, 3. Hé hí laðede ðæt hí onféngon ðam gerýno Cristes geleáfan ad fidei suscipiendæ sacramentum invitaret, Bd. 3, 5; S. 526, 31. Mé of weorulde cígde and laðode me de sæculo evocare dignatus est, 4, 3; S. 568, 18. Heora ða leásan godas hié him laðodan on fultum they called upon their false gods to help them, Blickl. Homl. 201, 31. Hé héht hám laðian Mellitum and Iustum revocavit Mellitum et Justum, Bd. 2, 6; S. 508, 33. Ðá hét hé Willfriþ tó ðam sinoþe laðian vocari jussit Vilfridum, 5, 19; S. 639, 35. Hé sende his þeówan tó laðigenne mancynn tó ðære écan feorme, Homl. Th. ii. 372, 5. [Goth. laþón: O. Sax. lathian: O. Frs. lathia: Icel. laða: O. H. Ger. ladón: Ger. laden.]"
55786,lēod,people,21298,leód,"A people, nation, race, district occupied by a people","A people, nation, race, district occupied by a people [v. preceding word, and cf. mǽgþ], country :-- Hit wæs hwílum on Engla lagum ðæt leód and lagu fór be geþincþum at one time it was in the laws of the English, that the people and the law went according to ranks, L. R. 1; Th. i. 190, 11. Ðæt leód and lagu trumlíce stande, Wulfst. 74, 8. Feówer folccyningas, leóde rǽswan, Cd. 95; Th. 125, 6; Gen. 2075. Ða fǽhþe eówer leóde the hostility of your people, Beo. Th. 1197; B. 596. Tó fela Deniga leóde, 1396; B. 696: 1202; B. 599. Se wæs Cantwara leóde oriundus de gente Cantuariorum, Bd. 3, 14; S. 539, 27. Moyses leóde from the Israelites, Cd. 149; Th. 187, 16; Exod. 152. Wæs his gewuna ðæt hé his ágene leóde Norþanhymbra mǽgþe sóhte solebat suam, id est, Nordanhymbrorum provinciam revisere, Bd. 3, 23; S. 554, 6. Hé wæs ealle ða land and leóde þurhfærende omnia pervagatus, 3, 30; S. 562, 13. Úres hláfordes gerǽdnes is ðæt man cristene menn of earde ne sylle ne húru on hǽðene leóde our lord's ordinance is, that Christian men be not sold out of the land, certainly not into a heathen country [or leóde = men, preceding word], L. Eth. v. 2; Th. i. 304, 16: Beo. Th. 387; B. 192. Ðone Denisca leóda lufiaþ swýðost him [Thor] the Scandinavian peoples love most, Wulfst. 106, 23. Beneuentius and Sepontanus hátton ða twá leóde Benevento and Sepontus were the two places called, Blickl. HomI. 201, 22. Ealle him leóda lácum cwemaþ all nations shall make offerings to please him, Ps. Th. 71, 10. [O. Sax. liud-: O. Frs. liod: Icel. ljóð-; lýðr; m. people, common people: O. H. Ger. liut; m. n. populus, plebs.] v. land-leód, and preceding word."
55675,lēof,dear,21333,leóf,used as a form of address to one,"used as a form of address to one or to many, cf. modern 'dear sir' :-- Wé biddap ðé leóf ðæt ðú hlyste úre sprǽce oramus, domine, ut audias nos, Gen. 43, 20: 3, 10 : Ælfc. Gen. Thw. 1, 5, 14. Ðá cwæþ ðæt wíf tó him leóf ðæs mé þingþ ðú eart wítega dicit ei mulier domine video quia propheta es tu, Jn. Skt. 4, 19. Hí cwǽdon, leóf, wé wyllaþ geseón ðone hǽlend, 12, 21. Seó gegaderung his leorningcnihta cwæþ Drihten leóf wilt ðú nú gesettan ende ðysre worulde the assembly of his disciples said, Lord, wilt thou now put an end to this world, Homl. Th. i. 294, 24. Ic bidde eów leóf ðæt gé gecirron tó mínum húse obsecro, domini, declinate in domum pueri vestri, Gen. 19, 2. Gefyrn ic hine cúðe leóf ... La leóf nele hé gelýfan mínum wordum long ago 1 knew him, Sir ... Ah! Sir, he will not believe my words, Glostr. Frag. 2, 10, 19. Lá leóf O Lord, Gen. 18, 23, 25, 28, 30, 31. Hí cwǽdon tó ðám apostolon lá leóf hwæt is ús tó dónne they said to the apostles, Sirs, what shall we do? Homl. Th. i. 314, 33. v. next word."
55676,lēofian,"be dear, please",21338,leófian,To be dear,"To be dear or pleasant, to delight :-- Him leófedan londes wynne bold on beorhge the pleasures of the country were dear to him, the house on the hill, Exon. 34 b; Th. 110, 19; Gú. 110. [Cf. O. L. Ger. ge-lievan delectari, delectare: O. H Ger. liubjan diligere, affectare, commendare.]"
54808,lēon,lend,21377,león,"To lend, grant for a time","To lend, grant for a time :-- Mín lond ðe is hæbbe, and mé God láh, Chart. Th. 469, 25: Beo. Th. 2916; B. 1456. Líh mé þreó hláfas commoda mihi tres panes, Lk. Skt. Lind. 11, 5. [Goth. leihwan: O. Sax. far-líhan: O. L. Ger. lían: O. Frs. lía: Icel. ljá: O. H. Ger. líhan commodare, fenerare, mutuare: Ger. leihen.] v. on-léon."
55652,lēoþian,sing,21402,leóþian,"To sing, sound","To sing, sound :-- Wóð óðer ne lythwón leóþode ðonne in lyft ástág ceargesta cirm a second cry sounded, nor weakly, when to the heavens rose the wail of the troubled spirits, Exon. 38 a; Th. 125, 32; Gú. 363. Folcum ic leóþode to peoples I sang, 94 b; Th. 354, 4; Reim. 40. [Goth. liuþón to sing: O. H. Ger. liudón canere, jubilare.]"
55427,lesan,gather,21432,lesan,To lease,"To lease [ = glean dialect.], gather, collect :-- Se eorþlíca anweald nǽfre ne sǽwþ cræftas ac lisþ and gadraþ unþeáwas earthly power never sows virtues, but collects and gathers vices, Bt. 27, 1; Fox 94, 25. Gif gé lesaþ wyrte on Sunnandæg if ye gather herbs on Sunday, Wulfst. 231, 18. Ic læs I collected, Elen. Kmbl. 2474; El. 1238. Hí lǽson ǽfre forþ mid heom ealle ða butsecarlas ðe heó gemétton they kept on all the while collecting and joining to themselves all the sailors they found, Chr. 1052; Erl. 184, 15. Ne gé ne gaderion ða eár ðe bæftan eów beóþ ac lǽtaþ þearfan and útácymene hig lesan nec remanentes spicas colligetis, sed pauperibus et peregrinis dimittetis eas, Lev. 23, 22. [Piers P. Wick. lese to glean: Goth. lisan: O. Sax. lesan: O. L. Ger. lesan to read: O. Frs. lesa: Icel. lesa: O. H. Ger. lesan legere, colligere: Ger. lesen.] DER. á-lesan."
45737,lifer,liver,21519,LIFER,The,"The LIVER :-- Lifer jecur, Wrt. Voc. 65, 50: 71, 6. Lifre læppan fibræ, Ælfc. Gl. 76; Som. 71, 110; Wrt. Voc. 45, 16. Ðære lifre nett reticulum jecoris, Ex. 29, 13. Ealle ða þing ðe tó ðære lifre clifiaþ cuncta, quæ adhærent jecori, Lev. 1, 8. Se vultor sceolde forlǽtan ðæt hé ne slát ða lifre Tyties ðæs cyninges, Bt. 35, 6; Fox, 170, 3. [Icel. lifr: O. H. Ger. libara: Ger. leber.]"
35374,lim,"limb, branch",21589,LIM,n.,"n. (but it also occurs with adj. fem.:). A limb, joint, member of a body, branch of a tree :-- Án lim membrum; má lima membra, Wrt. Voc. 70, 20, 21. Gif men cíne hwylc lim, genim regen mela, dó on ðæt lim, L. M. 1, 73; Lchdm. ii, 148, 22. Be ðæs limes (the finger) micelnysse, Homl. Th. ii. 204, 6. Limes dǽl commata (commota, Wrt.) Wrt. Voc. ii. 20, 25. On ǽlcre lime, L. M. 2, 64; Lchdm. ii. 288, 22. Wið foredum lime for a broken limb, 1, 25; Lchdm. ii. 66, 22, 26. Ne biþ nán tó ðæs lytel liþ on lime áweaxen, Soul Kmbl. 192; Seel. 96. Ic nán lim onstyrian ne mihte I could not stir a limb, Bd. 5, 6; S. 619, 26. Hafa ðínne niéxtan swá swá ðín ágen lim, Basil Admn. 5; Norm. 44, 24. Monegu limu beóþ on ánum men, and weorþaþ ðeáh ealle tó ánum líchoman, Bt. 34, 6; Fox 140, 25. Gif wé tó lange sittaþ, slapaþ ða lima, Homl. Th. i. 490, 1. Gé sindon Cristes líchama and leomu (cf. Icel. Guðs, fjándans limir), ii. 276, 19. Unríhtwíse syndon deófles leomo, Blickl. Homl, 33, 8. Ðæs biscopes leoma on ðysse byrigenne syndon betýned, Bd. 2, 1; S. 500, 22. Leomu gnornian the (leafless) branches (shall) mourn, Exon. 89 a; Th. 334, 35; Gn. Ex. 26. Án ðínra lima unum membrorum tuorum, Mt. Kmbl. 5, 29: Bd. 4, 9; S. 577, 17. Hé biþ Cristes lima án, Wulfst. 37, 5. Þurh deófles oððe his lima láre, Cod. Dip. Kmbl. iii. 138, 16. Leoma, Blickl, Homl. 147, 15. Leomena, Salm. Kmbl. 205; Sal. 102. Fram árleásum deófles limum, Honsl. Th. i. 556, 8: Wulfst, 37, 7: Ps. Th. 21, 15. Ic geseó óðre ǽ on mínum leomum... synne ǽ seó is on mínum limum, Bd. 1, 27; S. 497, 35-37. Leomum, Blickl. Homl. 33, 11: 167, 2. Leomum and leáfum with branches and leaves, Beo. Th. 194; B. 97. Hé ongan his limu þræstan, Bd. 3, 11; S. 536, 15. Hé his lima gesette and hine gerestan wolde, 4, 11; S. 579, 32. Limo 4, 24; S, 597, 10, Leomu, 2, 6; S. 508, 11: Ádyde ða leomu and ðæt heáfod on weg ðæs sceápes, Blickl. Homl. 183, 24. Leomo lǽmena, Exon. 8 a; Th. 2, 6; Cri. 15, [Icel. limr; m. a limb, a joint (of an animal): lim; n. a branch; limar; pl. f. branches of a tree.] DER. gecynd-, sceam- lim."
55832,loc,"closure, bolt, prison",21704,loc,"A lock, bolt, bar, that by which anything is closed, an enclosed place, enclosure, fold.","A lock, bolt, bar, that by which anything is closed, an enclosed place, enclosure, fold. :-- Loc clausura, Wrt. Voc. 81, 17. Locc mandra vel ovile, 23, 55. Loc caula, 85, 73. Gáta loc titula, 288, 20. Loce ł fæstene clustello, Hpt. Gl. 527, 72. In scípa locc in ovile ovium, Jn. Skt. Lind. 10, 1 : p. 6, 2. Ic scitte sum loc oððe hæpsige sero, Ælfc. Gr. 37; Som. 39, 21. Uton belúcan ðás circan and ðæt loc inseglian, Homl. Skt. 3, 329. Sceápa locu caule, Ælfc. Gl. 2; Som. 55, 21; Wrt. Voc. 16, 6. Ða locu feóllan, clústor of ðám ceastrum, Exon. 120 a; Th. 461, 22; Hö. 39. Ealle ða ísenan scyttelas helle loca wurdan tóbrocene, Blickl. Homl. 87, 5. Hwylc manna is ðæt his ágene sáwle fram helle locum generige quis eruet animam suam de manu inferi, Ps. Th. 88, 41. Tó helle locum gelǽded beón sceolde ad inferni claustra raperetur, Bd. 3, 13; S. 538, 22 : 5, 13; S. 633, 20. Mid ðám trumestum locum getimbrade seris instructa ftrmissimis, 1, 1; S. 473, 27. Ðonne wé sittaþ innan ceastre ðonne wé ús betýnaþ binnan ðǽm locum úres módes in civitate quippe considemus, si intra mentium nostrarum nos claustra constringimus, Past. 49, 4; Swt. 385, 6 : L. E. I. 45; Th. ii. 442, 13. Heó héht ða róde in seolfren fæt locum belúcan, Elen. Kmbl. 2051; El. 1027. Locu mandras, caulas, Hpt. Gl. 476, 30. Loca caulas, Coll. Monast. Th. 20, 17. Godes engel undyde ða locu ðæs cwearternes, Homl. Th. i. 572, 27 : Exon. 12 b; Th. 20, 21; Cri. 321."
55902,lyge,lie,21852,lyge,"A lie, lig","A lie, lig [provincial], falsehood :-- Ic eów tó sóþe secgan wille and ðæs in lífe lyge ne wyrþeþ in truth I will tell you, and never shall it prove false, Elen. Kmbl. 1147; El. 575. Sóþfæstnysse feóung and seó lufu liges and leásunge odium veritatis amorque mendacii, Bd. 1, 14; S. 482, 24. Liges fýr mendacii ignis, 3, 19; S. 548, 13. Búta lyg verumtamen, Mt. Kmbl. Lind. 11, 24. Hí on lige lange feredon de mendacio compellantur, Ps. Th. 58, 12. Mengan lyge wið sóðe, Elen. Kmbl. 613; El. 307. Ðú ǽr sægdest sóþlíce and nú on lyge cyrrest, 1329; El. 666. Ðú ús gelǽrdæst þurh ðínne lyge thou didst persuade us through thy falsehood, Cd. 214; Th. 268, 11; Sat. 53. Hwæðer him mon sóþ ðe lyge sagaþ, Exon. 27 a; Th. 80, 16; Cri. 1307. Ic ðé tó sóþe secgan wille, nelle ic lyge fremman, 67 b; Th. 250, 27; Jul. 133. Mán on móde, in múþe lyge, 80 b; Th. 302, 13; Fä, 35. [Icel. lygi; f. a lie: O. H. Ger. lugi; f. mendum, falsum, figmentum, fabula: Ger. lüge.]"
59591,mǣlan,speak,22043,mǽlan,To speak,"To speak :-- Se stán mǽlde for mannum the stone spake before men, Andr. Kmbl. 1533; An. 768. Wícinga ár wordum mǽlde, Byrht. Th. 132, 35; By. 26: 133, 1; By. 43: 137, 63; By. 210. Hyre se feónd oncwæþ, wordum mǽlde. Exon. 70 b; Th. 263, 18; Jul. 351. Be eów Essaias for weorodum wordum mǽlde, Elen. Kmbl. 702; El. 351. Him ða tó wuldorgást wordum mǽlde, Cd. 141; Th. 176, 16; Gen. 2913. Him Andreas wið, wine þearfende, wordum mǽlde, Andr. Kmbl. 600; An. 300. Him ðá tógénes ða gleáwestan wordum mǽldon, Elen. Kmbl. 1072; El. 537. Hwæt mé God on mínum módsefan mǽlan wille quid loquatur in me dominus, Ps. Th. 84, 7. [Orm. mælenn: Havel, mele: Icel. mæla to speak.] v. ge-, on-mǽlan."
57644,mǣnan,"mean, say; complain",22057,mǽnan,To mean.,To mean.
56590,maga,stomach,22172,maga,The,"The MAW, stomach:--Maga stomachus, Ælfc. Gl. 76; Som. 71, 114; Wrt. Voc. 45, 19: 65, 54: Wrt. Voc. ii. 121, 40. Fleumon, magan untrymness, 39, 12. Magan masdi, 56, 9. Gif se maga áþened síe, L. M. 2, 2; Lchdm. ii. 158, 4. Be geswelle ðæs magan, 158, 6. Hú ðone cealdan magan ungelíclíce mettas lyste, 2, 16; Lchdm. ii. 160, 7. Hit ðone magan ealne áfeormaþ, Herb. 70; Lchdm. i. 162, 19. Lege ofer ðone magan, L. M. 2, 15; Lchdm. ii. 192, 20. [H. M. mahe: A. R. Chauc. Piers. P. mawe: Icel. magi: Dan. mave: O. H. Ger. mago: Ger. magen.] v. mage."
56451,meaht,"power, strength",22364,meaht,"Might, power, virtue, ability","f. (but mihtes, Ps, Th. 70, 18). Might, power, virtue, ability :-- Meaht eorþlíces ríces potestas terreni imperii, Bd. 2, 9; S. 510, 13. Seó godcunde meht, Blickl. Homl. 19, 20. Gif hǽto oððe meht ne wyrne lǽt him blód if heat, or his ability to bear it do not forbid, let him blood, L. M. 2, 42; Lchdm. ii. 254, 4. Miht is Drihtnes potestas Dei est, Ps. Th. 61, 12. Meahte opis, Wrt. Voc. ii. 65, 26: potentatus, 77, 78. Mihte lufigend amans virtutis, Ælfc. Gr. 43; Zup. 255, 10. His ríces ongin, ne his mehte, ne his mægenþrymmes nǽfre gewonad ne weorþeþ, Blickl. Homl. 9, 17. Ðínes mihtes þrym potentiam tuam, Ps. Th. 70, 18. Meahte nutu, Wrt. Voc. ii. 60, 78: 91, 31. Ungelǽredne fiscere, náwðer ne on worde ne on gebyrdum mid nǽnigre mihte (ability) gewelgode, Blickl. Homl. 179, 15. Hé on mihte (mæhte, Lind.) and on mægene unclǽnum gástum bebýt (in potestate et virtute), Lk. Skt. 4, 36. Bútan ðínre miht abs te, Ps. Th. 138, 10. Maht potentiam, Ps. Surt. 144, 4. Meahte numen, Wrt. Voc. ii. 61, 25. Ðín wuldor ús gecýð, cræft and meaht, Exon. 53 b; Th. 188, 11; Az. 44. Swá swá mæht hæbbende sicut potestatem habens, Mt. Kmbl. Rush. 7, 29. Ða mæhte (ðæt mæht, Lind.) seðe eode from him virtutem quæ exierat de eo, Mk. Skt. Rush. 5, 29. Hé nǽnige mehte wið ús nafaþ, Blickl. Homl. 31, 33. Þurh his godcunde meht, 121, 15. Ðín mægen is áterod and ða mihte ðú næfst, Homl. Skt. 3, 611. Se weard hafaþ miht and strengþo, Cd. 45; Th. 58, 22; Gen. 950. Virtutes sind gecwedene mihta, þurh ða wyrcþ God fela wundra, Homl. Th. i. 342, 27. His meahte synt powers are his, Ps. Th. 98, 10. Þurh ðínra mehta spéd through the abundance of thy powers, Bt. Met. Fox 4, 64; Met. 4, 32. His mihta name nomen majestatis ejus, Ps. Th. 71, 19. Ðú sǽs wealdest mihtum tu dominaris potestati maris, 88, 8. Gástes miehtum, Hy. 8, 12; Hy. Grn. ii. 290, 12. Eallum hire mihtum and mægenum with all her might and main, L. M. 3, 63; Lchdm. ii. 372, 5. Eallum mihtum, L. C. E. 20; Th. i. 372, 9. Mid eallum mægene and eallum mihtum ex omni virtute, et omnibus viribus, L. Ecg. C. pref.; Th. ii. 132, 13. On hyre yldrena mihtum in potestate parentum suorum, 27; Th. ii. 152, 15. Ðæt geþyld oferswíðdum leahtrum sprecþ tó ðám mihton (mægnum, 28 a) patientia devictis vitiis ad virtutes loquitur, Prud. 28 b. On ðíne ða myclan mihte in potentias Domini, Ps. Th. 70, 15. Mihta strange, 102, 6."
57934,mealt,malt,22379,mealt,Malt,"Malt :-- Malt bratium, Ep. Gl. 6 b, 2: Wrt. Voc. ii. 102, 18. Mealt, 11, 44: 127, 15: macetum, 58, 13. [Icel. malt; n. O. H. Ger. malz brasium.] v. alo-malt."
59684,mere,"sea, lake, pond",22553,mere,f(?).,"f(?). I. the sea (mer in mer-maid) :-- Mere swíðe gráp on fǽge folc (of the waters of the deluge), Cd. 69; Th. 83, 18; Gen. 138. Mere (the Red Sea) stille bád, 158; Th. 197, 2; Exod. 300: 166; Th. 206, 27; Exod. 458. Mere sweoðerade, ýða ongin eft oncyrde, Andr. Kmbl. 930; An. 465. Æt meres ende on the shore, 442; An. 221. Ofer wídne mere, 566; An. 283. Ofer sealtne mere, Menol. Fox 203; Men. 103. Mere sécan, mǽwes éþel, Exon. 123 b; Th. 474, 5; Bo. 25. II. a mere, lake :-- Meri stagnum, Ep. Gl. 25 b, 16. Mere stagnum, Wrt. Voc. i. 54, 15: ii. 121, 28. Nis ðæt feor heonon ðæt se mere standeþ, Beo. Th. 2729; B. 1362. In eálonde ðæs myclan meres (stagni), Bd. 4, 29; S. 607, 10. Seó menigeo ðe stód begeondan ðam mere, Jn. Skt. 6, 22. On culfran mere; of ðæm mere ... On weorces mere; of ðære mere, Cod. Dip. Kmbl. iii. 76, 37-77, 3. Wið ðone mere secus stagnum, Lk. Skt. 5, 1, 2: 8, 22. Ðæt wé fundon sumne swíðe micelne mere in ðæm wǽre fersc wæter, Nar. 11, 26. On mære in stagnum, Blickl. Gl. Be norþan hodes mære ... ðonon up on ðone mære, Cod. Dip. Kmbl. iii. 10, 19-26. Ofer burnan ge ofer meras and ofer ealle wæterpyttas super rivos ac paludes et omnes lacus aquarum, Ex. 7, 19. III. an artificial pool, cistern :-- On Syloes mere in natatoria Siloae, Jn. 9, 7, 11. Drinc ðæt wæter of ðínum ágenum mere bibe aquam de cisterna tua, Past. 48, 5; Swt. 373, 4, 8. [Goth. marei; f.: O. Sax. O. L. Ger. meri; f.: Icel. marr; m.: O. H. Ger. mari, meri; m. n.: Ger. meer; n.: Lat. mare.] v. fisc-, hran-, hring-, hwæl-, ís-, sund-, wín-, ýð-mere."
57965,milde,"mild, kind, friendly",22768,MILDE,"gentle, meek, benign, liberal(?)","gentle, meek, benign, liberal(?) :-- Se wæs milde wer and monþwǽre vir omnium mansuetissimus ac simplicissimus, Bd. 4, 27; S. 603, 35. Heora cining cynseþ milde and monþwǽre (mansuetus, cf. Mt. 21, 5), Blickl. Homl. 71, 4. Ic eom milde and eáþmódre heortan mitis sum et humilis corde, Bd. 2, 2; S, 503, 4. Ðæt milde mód (Guthlac), Exon. 43 b; Th. 146, 17; Gú. 711. Of árfæstre heortan and mildre, Blickl. Homl. 37, 27. Milde mitia, Wrt. Voc. ii. 57, 43. Spræc mildum wordum, Beo. Th. 2348; B. 1172. Mildre indulgentior, Ælfc. Gr. 43; Som. 44, 49. Manna mildost (Moses), Cd. 170; Th. 213, 8; Exod. 549. Cwǽdon ðæt hé wǽre manna mildust and monþwǽrost they said that he was kindest and most courteous of men, Beo. Th. 6344; B. 3182. Se leó gewát swá swá ðæt mildoste lamb, Glostr. Frag. 110, 22."
59223,mund,"hand, protection, guardianship",23115,mund,a hand,"a hand :-- Hé cwehte mægenwudu mundum, Beo. Th. 477; B. 236 : 6037; B. 3022. Merestrǽta mundum brugdon (swam), 1033; B. 514. Mundum brugdon scealcas of sceáðum scírःmǽled swyrd, Judth. 11; Thw. 24, 38; Jud. 229. Gif monna hwelc mundum sínum aldre beneóteþ, Cd. 50; Th. 63, 31; Gen. 1040. Ic geféng mid mundum mægenbyrðenne. Beo. Th. 6173; B. 3091."
35816,nēah,near,23370,neáh,"nigh, near","nigh, near :-- On ðam neáhgum mynstre [neáhnunnan-mynstre] de vicino virginum monasterio, Bd. 4, 1 ; S. 564, 4 note. Neágum proximis (cf. O. L. Ger. náan proximum), Germ. 399, 409. Seó ús neárre Ægyptus, Ors. 1, I ; Swt. 14, 3. Seó ús neárre Ispania, Swt. 22, 31 : 24, 9. Síe se láreów eallum monnum se niéhsta and eallum monnum elnþrowiende on hira gesuincum sit rector singulis compassione proximus, Past. 16; Swt. 97, 22. Seó mǽgþ is seó nýhste on súþhalfe Humbre streámes provincia (Lindissi) quae est prima ad meridianam Humbrae fluminis ripam, Bd. 2, 16; S. 519, 19. Níhsta proxima, Ps. Spl. 21, 10. Sió néste hond the nearest relative, Chart. Th. 481, 21. Gif hwylc man wífige on his néhstan mágan (proximam cognatam), L. Ecg. P. ii. 18; Th. ii. 188, 26. Hiera niéhstan friénd, Past. 49 ; Swt. 377, 1. Heora nýhstan mágas, L. Eth. ii. 6; Th. i. 286, 32."
73820,nearu,narrow,23410,nearu,"narrow, strait, confined, not spacious","narrow, strait, confined, not spacious :-- Neara scræf gurgustulum, Wrt. Voc. i. 58, 29. Neare pyt puteus angustus, Kent. Gl. 901. Gangaþ inn þurh ðæt nearwe (MS. B. nearuwe : Lind. nearuo : Rush. naarwe) geat ... Eálá hú neara (MS. A. nearu : Lind. naruu : Rush. naru) is ðæt geat intrate per angustam portam ... Quam angusta porta, Mt. Kmbl. 7, 13-14 : Lk. Skt. 13, 24. Se sǽ ðe ǽgðer is ge nearo ge hreóh, Ors. 1, 1 ; Swt. 28, 12. Alexander him ðæt ondréd for ðære nearwan stówe ðæt hé ðá on wæs timens angustias quibus inerat locorum, 3, 9; Swt. 124, 25. In án nearo fæsten ungeféredra móra in angustias inaccessorum montium, Bd. 4, 26; S. 602, 20. Nearo wíc mansionem angustam, 4, 28 ; S. 605, 23. Tóbrǽdan ofer ða nearwan eorþan (cf. ofer ðás nearowan eorþan sceátas, Met. 10, 16), Bt. 19 ; Fox 68, 25. Binnon nearwum gemǽrum intra fines angustiores, Bd. 4, 26; S. 603, 9. Nearewum artis, Wrt. Voc. ii. 5, 67. Mid ða nearwan arta, 5, 57. Ofereode stíge nearwe, enge ánpaðas, Beo. Th. 2823; B. 1409."
60815,nest,nourishment,23506,nest,"provisions, victuals","provisions, victuals :-- Se him his nest áspringeþ he whose provisions fail him, Exon. Th. 335, 23; Gn. Ex. 38. Sum sceal on feorwegas gongan, and his nest beran, 329, 3 ; Vy. 28. On ðæm fætelse ðe hyre foregenga hyra begea nest þyder lǽdde, Judth. Thw. 23, 19 ; Jud. 128."
60553,nihterne,nightly,23631,nihterne,Nocturnal,"Nocturnal :-- Þurh nihterne besmitenesse per nocturnam pollutionem, Confess. Peccat. v. next word."
